gene	mean_log2ND	std_log2ND	median_log2ND	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND	R-RZ	R-CopyRatio
PIK3C2G	0.14310181	0.076750411	0.15720811	-0.79240223	-12.188912	-1.0260681
PIK3C2G	-0.49518231	0.071519723	-0.49522307	-1.224952	-10.203755	-0.80618666
PIK3C2G	0.084042027	0.09918598	0.10523668	-1.0915137	-11.852035	-1.2732081
PIK3C2G	0.34901212	0.13315348	0.35893211	-0.31901116	-5.0169419	-0.75440099
PIK3C2G	-0.55282996	0.086808345	-0.54303107	-2.2736083	-19.822729	-1.8070349
PIK3C2G	-0.12398821	0.050827792	-0.12185524	-0.39975745	-5.4255601	-0.35435993
PIK3C2G	0.28819894	0.033942945	0.28977317	0.31527288	0.79763077	-0.050958013
PIK3C2G	0.030612586	0.072538665	0.054149615	-0.47107036	-6.9160764	-0.6016777
PIK3C2G	-0.065032192	0.048198776	-0.063106516	-0.18618585	-2.5136252	-0.19953706
PIK3C2G	0.18019966	0.084206215	0.16458013	0.27250976	1.0962385	0.031471906
PIK3C2G	-0.2674475	0.070522427	-0.27775292	-0.64536466	-5.3588224	-0.44406947
PIK3C2G	0.10593333	0.12881801	0.13967226	-0.11636757	-1.7256974	-0.33249756
PIK3C2G	0.20681123	0.11122857	0.233589	-0.98774774	-10.739677	-1.2977945
PIK3C2G	-0.36842262	0.096531283	-0.35268431	0.028036153	4.1070497	0.30426274
PIK3C2G	-0.16871137	0.053974994	-0.18852368	0.056694272	4.1761124	0.16876023
PIK3C2G	0.14441713	0.061842935	0.13846788	-0.82250586	-15.635141	-1.0374315
rs11045585	-0.5633041	0.11280046	-0.54404753	-1.4782936	-8.1115763	-1.0107038
rs2291075	0.21722188	0.14131688	0.22465147	-1.2886894	-10.656273	-1.5897986
KRAS	0.27573282	0.16988735	0.25534176	-0.52135425	-4.6918565	-0.85315373
KRAS	1.2698911	0.2324203	1.3024532	0.56599652	-3.0285417	-0.8129144
KRAS	0.5377242	0.2640036	0.48756116	0.15101633	-1.4647826	-0.41300255
KRAS	0.55638728	0.093384213	0.57905186	-0.81559358	-14.691786	-1.4711032
KRAS	0.13067898	0.092176638	0.12145005	-0.27987344	-4.4539747	-0.47778121
KRAS	0.26494232	0.11605233	0.25450077	1.3730172	9.5480624	1.0420587
PPHLN1_fus	0.86489773	0.10138584	0.87653887	0.31553264	-5.4185584	-0.63746396
PPHLN1_fus	0.81751668	0.11375925	0.82871498	-0.25395399	-9.4187564	-1.1591267
ARID2	-0.1436308	0.11479985	-0.12689125	-0.14708586	-0.030096401	-0.096652333
ARID2	0.15905066	0.1180332	0.15739354	0.18003503	0.17778362	-0.053816231
ARID2	-0.033922944	0.15136577	-0.0008924793	-0.78199576	-4.9421532	-0.857561
ARID2	-0.17624098	0.065630721	-0.17596075	-0.95416392	-11.85303	-0.85466089
ARID2	0.52917474	0.12003462	0.50265525	0.45748597	-0.59723408	-0.121627
ARID2	-0.29893186	0.25420227	-0.24962289	-0.77746862	-1.8825039	-0.60430345
ARID2	0.93635345	0.14399882	0.93539285	2.2902211	9.4019355	1.2783705
ARID2	0.49893092	0.15528392	0.46612774	0.47295291	-0.16729365	-0.069632555
ARID2	0.56289162	0.13496142	0.59595422	-0.59448608	-8.5756188	-1.266898
ARID2	-0.10162991	0.086138415	-0.10778537	-1.0307395	-10.78624	-0.99941188
ARID2	0.31592252	0.046099593	0.32473382	0.60185492	6.2024929	0.20066338
ARID2	-0.041565069	0.12676599	-0.039986154	-1.4482732	-11.096889	-1.4847447
ARID2	0.13703993	0.09556268	0.1631115	-1.6081591	-18.262349	-1.8477283
ARID2	0.35834852	0.055007982	0.3565698	-0.83385772	-21.673332	-1.2668852
ARID2	0.89897769	0.59229824	0.78583695	0.82033015	-0.13278368	-0.041964519
ARID2	-0.18095167	0.052116148	-0.18664538	-1.125657	-18.126922	-1.0154694
ARID2	0.66411124	0.049043899	0.6665405	0.035246802	-12.82248	-0.70775142
ARID2	0.16369176	0.11151398	0.18231257	-0.16362904	-2.9352446	-0.42239933
ARID2	0.1536113	0.082718204	0.16346171	-0.62389188	-9.3994205	-0.86381131
ARID2	0.16629153	0.097159762	0.18425423	1.1192647	9.8083116	0.8585528
ARID2	-0.34119725	0.059288989	-0.36359889	0.47764168	13.810978	0.76478285
KMT2D	-0.12726902	0.10370896	-0.11066139	0.31940195	4.3069661	0.35360562
KMT2D	0.84613221	0.057012665	0.85105285	1.2110651	6.4009085	0.28355449
KMT2D	0.19628381	0.15535877	0.20507055	0.6869951	3.1585683	0.40546683
KMT2D	0.30413809	0.20732535	0.26570073	0.3831571	0.38113528	0.040998646
KMT2D	0.76070557	0.041847097	0.77252785	0.87370389	2.7002667	0.024718322
KMT2D	-0.22434592	0.04476995	-0.2182868	0.013246359	5.3069588	0.15507544
KMT2D	-0.27332501	0.54106584	-0.37056646	-0.7060634	-0.79978879	-0.41195466
KMT2D	0.54908149	0.072026218	0.54647266	0.81533308	3.6965927	0.1924027
KMT2D	0.391485	0.047439678	0.39200648	0.4914202	2.1065741	0.022955997
KMT2D	0.1130705	0.051017775	0.11675422	0.37713754	5.175981	0.1839256
KMT2D	0.024332147	0.061827469	0.021792613	-0.35233036	-6.0921548	-0.4505807
KMT2D	0.10835213	0.11567886	0.13464238	-0.94197386	-9.079671	-1.153074
KMT2D	-1.1374617	0.084737945	-1.1474915	-1.1461459	-0.10248341	-0.075112154
KMT2D	-0.47951356	0.061296132	-0.4766967	-0.56167602	-1.3404183	-0.16143704
KMT2D	0.6107371	0.043301383	0.61309537	0.86392304	5.8470635	0.17436995
KMT2D	0.3372139	0.45647587	0.25360699	-0.12658341	-1.0160391	-0.45664812
KMT2D	0.077406687	0.41369665	0.0052526778	-0.17405981	-0.60785238	-0.2557702
KMT2D	0.030781167	0.14344186	0.040510636	0.43046999	2.7864169	0.31350163
KMT2D	0.18717174	0.18780676	0.14615822	0.090967825	-0.51224948	-0.13164812
KMT2D	0.13018893	0.23488363	0.080879273	0.15561884	0.10826599	-0.0017181536
KMT2D	1.0329187	0.18908714	1.0634237	1.3016633	1.4212741	0.16178193
KMT2D	0.097703757	0.12997158	0.071448995	0.28944554	1.4752593	0.14153883
KMT2D	0.38063475	0.081101876	0.39305528	0.42445337	0.54029111	-0.045059628
KMT2D	0.25255923	0.11052713	0.26042854	0.48344837	2.0889816	0.14656211
KMT2D	0.15641466	0.057875815	0.1634147	0.26336656	1.8479549	0.023494136
KMT2D	0.26965901	0.58929768	0.16239071	-0.17605243	-0.75634345	-0.41490086
KMT2D	-0.023171012	0.073137937	-0.019612218	0.038911436	0.84884057	-0.017934067
KMT2D	-0.41912425	0.07117069	-0.41743693	-0.17890783	3.3752155	0.16207138
KMT2D	0.35575116	0.60358544	0.2402556	-0.6350241	-1.641483	-0.95173742
KMT2D	0.65290871	0.096035189	0.67256314	0.77672883	1.2893203	0.027707972
KMT2D	0.5335082	0.11048635	0.55730626	0.84308989	2.8019904	0.20932591
KMT2D	0.09629886	0.079735043	0.08680089	0.017186933	-0.99218517	-0.14607168
KMT2D	0.38014813	0.094505341	0.38848212	0.50063585	1.2749303	0.035696011
KMT2D	0.17837271	0.063899734	0.18847386	0.48000208	4.7203542	0.2150705
KMT2D	0.12492863	0.058798131	0.12918376	0.26783722	2.4304954	0.062195738
KMT2D	0.067095863	0.075317259	0.078934006	0.37240833	4.0536854	0.21701661
KMT2D	0.71641459	0.050779587	0.71833038	0.81885891	2.0174311	0.02407081
KMT2D	0.65956711	0.047162029	0.66303759	0.92560465	5.6409266	0.18610934
KMT2D	1.1979441	0.11406023	1.2117116	1.1812958	-0.14596094	-0.10687356
KMT2D	0.82584042	0.062612432	0.84181321	0.99696647	2.7331003	0.078695544
KMT2D	-0.13439559	0.12454239	-0.15444087	0.10170824	1.8957709	0.17969139
KMT2D	0.041674726	0.10122454	0.053712693	0.42565845	3.7933857	0.29548803
KMT2D	0.20959999	0.050792477	0.21127235	0.52665084	6.2420828	0.23892077
KMT2D	0.11668204	0.046721827	0.11794128	0.31093122	4.1575682	0.11653222
KMT2D	-0.01149953	0.086940017	-0.026546104	-0.09597536	-0.97165646	-0.14588698
KMT2D	-0.54210674	0.11988903	-0.52149332	-0.45763765	0.70456062	-0.012602051
KMT2D	-0.61427684	0.068684801	-0.60763999	-0.33146948	4.1174664	0.19971279
KMT2D	0.069550555	0.050321906	0.073347462	0.2852959	4.2873047	0.13549072
KMT2D	-0.11211258	0.52134238	-0.2086006	-1.0144532	-1.7308024	-0.88231035
KMT2D	0.33577048	0.59102784	0.23168519	-1.1032168	-2.43472	-1.4113597
KMT2D	0.33047051	0.034140239	0.32915918	0.025243676	-8.9403836	-0.38037322
KMT2D	0.12539811	0.046979416	0.1117045	0.3784148	5.3856924	0.19025258
KMT2D	0.38423637	0.062227216	0.40105272	0.89978804	8.2849869	0.4222776
KMT2D	-0.021997541	0.047495007	-0.014502701	0.16617702	3.9619862	0.104222
KMT2D	-0.22697412	0.042553499	-0.23112683	-0.037029935	4.4636561	0.11763917
KMT2D	0.41719789	0.048380066	0.42922126	0.39102076	-0.5410726	-0.11465822
KMT2D	0.10257501	0.13377583	0.087572261	0.24537815	1.0674809	0.081348173
KMT2D	-0.39944284	0.05483631	-0.40933922	-0.16419626	4.2899782	0.16868524
KMT2D	-0.27094439	0.10195593	-0.25494085	-0.041802321	2.2474619	0.13668081
ERBB3	0.0047440058	0.10539114	0.020700455	0.19576635	1.8125085	0.098608172
ERBB3	0.09686167	0.044123491	0.1063292	0.44265626	7.8369726	0.25986934
ERBB3	-0.16829134	0.28921329	-0.21959117	-0.36850086	-0.69225559	-0.22536741
ERBB3	-0.11193484	0.079397067	-0.10715013	0.3499463	5.8173577	0.38063871
ERBB3	0.60486539	0.094189123	0.61739101	0.52876323	-0.80797186	-0.1650855
ERBB3	0.61885283	0.036808182	0.62702225	0.91361336	8.0080164	0.21013339
ERBB3	0.3848588	0.042470029	0.38404021	0.70937603	7.6410879	0.2488781
ERBB3	0.066041624	0.079109893	0.055261893	0.5839617	6.5468433	0.45224209
ERBB3	0.080593721	0.050270213	0.084580208	0.51749343	8.6910256	0.3564555
ERBB3	-0.045922258	0.087175046	-0.037831601	0.47630329	5.9905394	0.43767717
ERBB3	0.27630595	0.10231182	0.28520621	0.535857	2.5368628	0.17419307
ERBB3	-0.19009501	0.084943777	-0.20145102	0.024289122	2.5238356	0.14928242
ERBB3	-0.20471822	0.065831341	-0.19804891	-0.14739752	0.87072055	-0.025806329
ERBB3	-0.20725618	0.11570475	-0.19442165	0.0056164875	1.8397919	0.12358042
ERBB3	-0.28309421	0.03720016	-0.28726021	-0.13767825	3.9090144	0.07312424
ERBB3	0.15428506	0.11672746	0.18019109	0.39374605	2.0514538	0.13709724
ERBB3	0.16453231	0.06853497	0.17867414	0.65584365	7.1687686	0.40071179
ERBB3	-0.37803143	0.059004439	-0.37737159	0.081323462	7.7850904	0.38223733
ERBB3	-0.48047134	0.12589515	-0.46744168	0.069874184	4.3714593	0.46085814
ERBB3	-0.26611445	0.11148145	-0.28457382	-0.25820682	0.070932274	-0.050090718
ERBB3	-0.35797615	0.043327601	-0.35730838	-0.21771947	3.2371209	0.063131194
ERBB3	-0.6289966	0.11254638	-0.60797451	-0.18141093	3.9768997	0.35010586
ERBB3	-0.08247987	0.062677067	-0.079290941	0.1971131	4.4608496	0.19994632
ERBB3	0.075188774	0.12039908	0.088794171	0.63145074	4.6201513	0.46619885
ERBB3	-0.050409783	0.064442199	-0.057725588	0.37855531	6.6565869	0.35982318
ERBB3	0.61603983	0.13484191	0.62251389	1.2673971	4.8305251	0.56842545
ERBB3	-0.22069333	0.212827	-0.26655076	-0.14648975	0.34865677	0.043603285
ERBB3	0.11232572	0.34239331	0.04925766	-0.19634792	-0.90151773	-0.3220633
NAB2_fus	0.2525095	0.21075693	0.21144762	0.3017414	0.23359563	0.013836057
NAB2_fus	-0.43636739	0.090268609	-0.45321574	-1.2207962	-8.6899406	-0.84403822
GLI1	-0.13580868	0.11283512	-0.13774951	-0.2588982	-1.0908795	-0.19760641
GLI1	0.51009206	0.10877243	0.52392311	0.60763799	0.89678908	0.0072571568
GLI1	-0.20232681	0.080621415	-0.1966533	0.034553388	2.9381796	0.15474897
GLI1	-0.10087464	0.052577376	-0.10075449	-0.28568992	-3.5151104	-0.26139315
GLI1	0.035408745	0.11618022	0.061462689	0.036647538	0.010662688	-0.10127287
GLI1	-0.00010230121	0.052919379	-0.0013005465	0.074458652	1.4089537	-0.00069852223
GLI1	-0.53848271	0.044745365	-0.54680988	-0.60359643	-1.4552058	-0.13324427
GLI1	-0.31778422	0.046573969	-0.31138014	-0.13098154	4.0108818	0.10394088
GLI1	-0.31234515	0.11462275	-0.33359388	-0.13255619	1.5685277	0.12457997
GLI1	-0.22602476	0.1570093	-0.24668638	0.039348251	1.6901738	0.20957691
GLI1	0.2805896	0.57066561	0.17752909	-0.27747376	-0.97791658	-0.53146057
CDK4	-0.44950968	0.12138799	-0.43098632	-0.13397052	2.5994265	0.22055808
CDK4	-0.15486341	0.083332761	-0.1539349	-0.41681652	-3.1434589	-0.33933934
CDK4	0.33153626	0.14485332	0.34283826	0.94005889	4.2009574	0.52076291
CDK4	-0.32820134	0.083155434	-0.31819601	0.22865144	6.696529	0.47038973
CDK4	0.11986967	0.067857464	0.13943959	0.51455233	5.8163486	0.29865502
CDK4	0.47157937	0.048339216	0.47686279	0.91701408	9.214769	0.36369357
CDK4	0.013753971	0.12891686	-0.0062200706	0.16341825	1.1609364	0.093180598
MDM2	0.0835691	0.13395149	0.08568231	0.32582949	1.8085681	0.16368946
MDM2	0.31273737	0.05211171	0.31505615	0.43706435	2.3857782	0.045550482
MDM2	0.28612685	0.11893664	0.30477603	0.44926952	1.3716771	0.068035769
MDM2	0.018590004	0.10700675	0.036495334	0.0046166281	-0.13058406	-0.10833643
MDM2	0.10775336	0.053080612	0.10369711	0.3845033	5.2137669	0.20434847
MDM2	-0.5789598	0.16674803	-0.54535879	-0.50923893	0.41812109	-0.040337862
MDM2	-0.059582997	0.11386314	-0.051160053	0	0.52328609	-0.025297667
MDM2	-0.14261603	0.12212532	-0.11630819	-0.40257738	-2.1286442	-0.36272691
MDM2	0.1128186	0.065048022	0.099136534	-0.14560532	-3.9728175	-0.32119958
MDM2	0.24859907	0.048761359	0.25602046	-0.083360619	-6.8078433	-0.4158388
MDM2	0.13716448	0.12538239	0.15984876	-1.2277287	-10.885844	-1.4640352
MDM2	-0.17066508	0.35387556	-0.23694239	-0.78115896	-1.7251654	-0.62067429
ZDHHC17	-1.688356	0.31360233	-1.6593563	-1.0814786	1.9351813	0.50141994
BTG1	-0.19689847	0.23075139	-0.23890689	0.058054868	1.1048832	0.22050404
BTG1	0.11542217	0.089277302	0.11429988	0.10371603	-0.13112112	-0.08704157
TXNRD1	-1.3134636	0.33701089	-1.298349	-1.2187695	0.28098245	0.0031218255
PTPN11	-0.7552657	0.099216116	-0.7514	-1.4346886	-6.8479091	-0.75974636
PTPN11	1.2321846	0.33907045	1.2571805	3.6683785	7.1849196	2.3347403
PTPN11	-0.14824589	0.32153051	-0.10547923	0.37763516	1.6355557	0.40665667
PTPN11	-0.38054096	0.24313537	-0.34131418	-0.6283733	-1.0193183	-0.36351684
PTPN11	-0.39150902	0.26804128	-0.33791792	-0.43115342	-0.14790407	-0.16969322
PTPN11	-0.52297334	0.084862452	-0.53906775	0.22199241	8.7785084	0.68460244
PTPN11	-1.538515	0.26825375	-1.4614786	-2.1894778	-2.426668	-0.80445692
PTPN11	0.23879747	0.31335282	0.26110617	1.9014561	5.3060273	1.5638922
PTPN11	-0.067233041	0.31417664	-0.042411139	2.5376782	8.2912316	2.5036317
PTPN11	0.40653825	0.31223623	0.47565788	-0.86048996	-4.0579154	-1.4126056
PTPN11	0.48622602	0.23399911	0.50096175	2.0173666	6.5433606	1.4399471
PTPN11	-0.35466575	0.28996533	-0.28949564	-0.80822592	-1.5641876	-0.595188
PTPN11	-0.27287715	0.28545506	-0.21849321	-0.13055408	0.49858311	0.011481412
PTPN11	-0.7826515	0.33124949	-0.77228329	1.6522506	7.3506593	2.3480762
PTPN11	0.22270658	0.14272556	0.24683904	0.56118644	2.3715434	0.23788968
PTPN11	-0.22858011	0.21782117	-0.27751092	-0.19704469	0.14477664	0.0040085058
PTPN11	-0.032227308	0.10738167	-0.0041130914	0.049265011	0.75890344	-0.023079618
PTPN11	0.38608026	0.26800712	0.43302902	0.82404243	1.6341438	0.31455569
PTPN11	-1.0985845	0.22102687	-1.0811287	-0.76213082	1.5222297	0.24254016
PTPN11	-0.18493558	0.27127138	-0.11959798	-0.87351136	-2.5383282	-0.8303711
PTPN11	-2.493391	0.25422343	-2.413801	-2.9871977	-1.9424123	-0.64985444
TBX3	-0.28418514	0.33056884	-0.34672096	-0.52022351	-0.71403696	-0.24996027
TBX3	-0.3419809	0.42213202	-0.42110253	-0.57608804	-0.55458276	-0.23144323
TBX3	-0.29074907	0.065358701	-0.29113174	0.038010288	5.0300779	0.25268431
TBX3	0.87644574	0.18041803	0.89084031	3.0399304	11.99151	2.0726324
TBX3	0.16389768	0.10222653	0.17633365	0.84836179	6.6955624	0.59557042
TBX3	0.54258475	0.12964334	0.52527302	1.4222559	6.785317	0.82052517
TBX3	0.41905744	0.19612079	0.40021907	1.3435235	4.7137585	0.86684669
TBX3	-0.053950738	0.26938002	-0.10488648	-0.02101226	0.12227513	0.0074164991
VSIG10	-2.3143358	0.47656208	-2.259715	-1.0117046	2.7333926	1.1715527
HNF1A	-0.21457423	0.21097913	-0.23535791	-0.57457527	-1.7063348	-0.41567508
HNF1A	-0.099711547	0.10582363	-0.11456283	0.12407521	2.1147144	0.16218032
HNF1A	0.15221158	0.077221802	0.13909187	-0.31480532	-6.0477338	-0.53035491
HNF1A	0.16905128	0.11650379	0.14400501	-0.08142204	-2.1499156	-0.30188477
HNF1A	-0.11161873	0.051025563	-0.11747396	0.016159033	2.5041911	0.057175272
HNF1A	0.52610826	0.10591679	0.51111558	0.65366295	1.2042915	0.066089647
HNF1A	-0.2292542	0.21302964	-0.24785755	0.12284331	1.6528099	0.29424314
HNF1A	-0.67817248	0.094697508	-0.68800344	-0.76175456	-0.88262173	-0.15020884
HNF1A	0.61690281	0.25581641	0.57869091	0.42036697	-0.76826911	-0.23478167
HNF1A	0.090478858	0.058959624	0.092962755	0.40208263	5.2850367	0.23266216
HCAR2	-1.6398187	0.42969598	-1.6094549	-1.2739218	0.85152514	0.25907541
HCAR2	-1.3258423	0.45417422	-1.3186262	-0.065954258	2.7740193	1.1762142
POLE	0.20472972	0.040586708	0.21121616	0.40717398	4.9879449	0.1195001
POLE	0.36500361	0.093608151	0.37747882	0.56218582	2.1064641	0.10824928
POLE	-0.41873529	0.046416369	-0.42537159	-0.14553391	5.8858844	0.20337996
POLE	-0.013622162	0.081808509	-0.03277247	0.2140632	2.7831502	0.17037795
POLE	-0.26464981	0.10889183	-0.28619651	-0.32005854	-0.50884197	-0.11031975
POLE	-0.17049691	0.046840513	-0.17037776	-0.22627514	-1.1908118	-0.13235511
POLE	0.19572919	0.099030893	0.19127302	0.28665713	0.91817752	0.018926389
POLE	-0.55218107	0.084206467	-0.54847652	-0.16158867	4.6385084	0.31043013
POLE	-0.032021203	0.045866895	-0.030229394	0.16723678	4.3442658	0.12100845
POLE	-0.42740544	0.063216483	-0.42515761	-0.29527347	2.0901506	0.053426416
POLE	-0.3960747	0.094620803	-0.4086504	-0.32826962	0.71659797	0.0039230549
POLE	0.11206172	0.13911658	0.083135654	-0.095267065	-1.4903241	-0.25486044
POLE	0.21676157	0.10121658	0.19935886	0.37347271	1.5482754	0.097656131
POLE	0.45299074	0.09003338	0.43662775	0.48102037	0.3113249	-0.032065098
POLE	-0.19479407	0.11377827	-0.18532283	0.41302747	5.3421584	0.52189258
POLE	-0.11107108	0.041341041	-0.12230072	0.15551014	6.4483432	0.20135314
POLE	-0.041944078	0.064452279	-0.046257391	0.10401641	2.2646289	0.073816083
POLE	-0.43400193	0.066083159	-0.43448153	-0.31824981	1.7516129	0.039773996
POLE	-0.32803982	0.090397698	-0.3382138	-0.29427846	0.37347586	-0.032522382
POLE	-0.094019832	0.1329481	-0.12112809	-0.049367802	0.33586061	-0.0046974326
POLE	0.47127147	0.061770777	0.47988107	0.53579813	1.0446146	-0.020540665
POLE	0.052514805	0.11239647	0.065496662	0.4045525	3.1321063	0.26259812
POLE	-0.56282636	0.12088275	-0.53769023	-0.21922324	2.8424496	0.24200927
POLE	-0.22702119	0.14881364	-0.25598357	-0.37409075	-0.98828009	-0.1945649
POLE	-0.31258443	0.049076012	-0.32567134	-0.1088915	4.1505599	0.14032212
POLE	-0.23573133	0.050215247	-0.23923861	0.014312737	4.9794451	0.17709363
POLE	-0.083890354	0.047035747	-0.080583585	0.081985686	3.5265952	0.08611155
POLE	0.51936396	0.13294353	0.51450731	0.66683657	1.1092876	0.075871538
POLE	-0.036771578	0.051265839	-0.043289661	0.0017230017	0.75088169	-0.031445058
POLE	0.27356047	0.061845242	0.26359653	0.40691823	2.156314	0.066863982
POLE	0.28540039	0.077572536	0.27319842	0.23017461	-0.71192439	-0.11948153
POLE	0.44182379	0.11528882	0.45604811	0.5985155	1.3591232	0.066009673
POLE	0.24033084	0.045452197	0.25184849	0.45214376	4.6601251	0.12383755
POLE	-0.21109041	0.055254452	-0.20608925	-0.0034847344	3.757266	0.1261468
POLE	-0.028854058	0.11852157	-0.058279157	0.17225728	1.6968332	0.15407872
POLE	-0.75172811	0.090926133	-0.74771571	-0.5119588	2.6369681	0.15929919
POLE	0.29324422	0.061760113	0.29315457	0.53979508	3.9920727	0.17018279
POLE	0.34172385	0.065087696	0.33726174	0.6527853	4.779113	0.23906584
POLE	-0.21588879	0.13673369	-0.18356672	0.15197913	2.690397	0.25908813
POLE	0.097745699	0.078510285	0.10201167	0.44827085	4.4647036	0.26980146
POLE	-0.20859024	0.08990947	-0.20880403	0.48602143	7.7256787	0.61836774
POLE	0.27849336	0.136366	0.28131894	0.90986115	4.6299502	0.55208449
POLE	0.11286267	0.051126519	0.1280556	0.44471037	6.4907156	0.24019705
POLE	-0.17067123	0.062133396	-0.18550929	0.11959648	4.6716859	0.22864805
POLE	0.021205033	0.11430795	0.032944669	0.76310709	6.4903802	0.6537047
POLE	-0.51636863	0.094671419	-0.50582089	0.19029454	7.4643771	0.61965771
POLE	-0.091158895	0.13921912	-0.0855656	0.72686676	5.875814	0.73597464
POLE	-0.32029338	0.049640261	-0.31194331	-0.082687599	4.7865538	0.15279799
POLE	-1.1848133	0.12426818	-1.1392698	-1.1531393	0.2548844	-0.0903272
CDK8	-0.35410981	0.089265904	-0.3536693	-0.036543162	3.5575358	0.24066842
CDK8	0.25128127	0.21246014	0.29653498	-1.7930415	-9.6221474	-2.1660342
CDK8	0.2668312	0.11817659	0.2977866	-0.19688793	-3.9239509	-0.57113226
CDK8	0.4551754	0.0843812	0.47349362	-0.92679716	-16.377731	-1.4767485
CDK8	-0.26064594	0.061857542	-0.2517868	-1.9261806	-26.925329	-1.7508515
CDK8	0.3603848	0.11705539	0.39475548	0.036457308	-2.767301	-0.43475589
CDK8	0.16460676	0.042426804	0.17239172	-0.086318008	-5.9142981	-0.33516745
CDK8	-0.069893757	0.061057914	-0.065192179	-0.61965248	-9.0038897	-0.63091802
CDK8	-0.51361171	0.16079275	-0.48346855	-0.99810346	-3.0131443	-0.59109263
CDK8	-0.45783865	0.12850187	-0.44903005	-1.9092345	-11.294745	-1.5366622
CDK8	-0.095764299	0.091728945	-0.078305615	-1.1544305	-11.541244	-1.1525826
CDK8	0.6260043	0.10636703	0.64638131	1.4596773	7.837701	0.73683825
CDK8	0.24001422	0.08463517	0.24515597	-0.34008433	-6.8541074	-0.66169802
CDK8	-0.30636339	0.057203639	-0.31000406	-0.58467403	-4.8652612	-0.35112769
FLT3	-0.40669236	0.051179309	-0.38752497	0.024334229	8.4218915	0.33540148
FLT3	-0.43388019	0.075470204	-0.43021525	0.3131449	9.8982784	0.66690243
FLT3	-0.52660816	0.13566015	-0.50196423	0.58061135	8.1617152	1.0061179
FLT3	-0.39864293	0.070815402	-0.38871791	-0.30482441	1.3248321	0.0074357806
FLT3	-0.55370831	0.054107773	-0.54228586	-0.027395631	9.7271177	0.43843251
FLT3	0.40896836	0.070861417	0.42818398	1.3907381	13.854785	0.88609637
FLT3	0.32421447	0.11896495	0.33832538	-0.31103258	-5.3397833	-0.72581568
FLT3	0.17622741	0.080146871	0.16557232	1.3939734	15.193931	1.1519434
FLT3	-0.047672603	0.062527816	-0.045225036	0.20748253	4.0806659	0.17624984
FLT3	0.48254289	0.0937464	0.50310918	0.90235449	4.4781623	0.32278759
FLT3	0.26813243	0.06243304	0.27467032	1.4314067	18.63235	1.0802786
FLT3	0.23153075	0.064876189	0.2323182	0.90870682	10.437975	0.5999309
FLT3	0.28963195	0.092871875	0.30052982	1.1778917	9.5643572	0.80090419
FLT3	-0.21518025	0.056443154	-0.22041112	-0.38864221	-3.0732151	-0.24468881
FLT3	0.36968914	0.10025931	0.36749893	1.4315336	10.590981	0.98757698
FLT3	0.16557855	0.069498884	0.16896757	0.45024086	4.0959263	0.20481557
FLT3	0.0827069	0.06509173	0.082547364	0.34299372	3.9987694	0.18398864
FLT3	0.35958211	0.053071983	0.37140198	-0.20701671	-10.676044	-0.65487641
FLT3	0.14206632	0.093164639	0.11838487	0.21478227	0.78051021	0.019939681
FLT3	0.20625516	0.085541812	0.21525994	0.037360528	-1.9744103	-0.25435713
FLT3	-0.33899061	0.05401383	-0.34086699	0.045021149	7.109508	0.30943042
