gene	mean_log2ND	std_log2ND	median_log2ND	sample20190415-I1-log2_ND	sample20190415-RZ	sample20190415-CopyRatio
PAX5	0.055450368	0.054922301	0.043770277	-0.012963129	-1.2456415	-0.072448162
PAX5	-0.49037833	0.094923887	-0.50419166	-0.59095351	-1.059535	-0.10247661
PAX5	0.12263342	0.11174731	0.13958568	-0.032230821	-1.3858431	-0.18753126
GNAQ	0.31250269	0.11272779	0.29559625	0.39405803	0.7234715	0.082747027
GNAQ	-0.16619612	0.062706265	-0.15926656	-0.63178562	-7.4249279	-0.48823381
GNAQ	0.029521118	0.065036813	0.041385671	0.27937063	3.8416629	0.2222702
GNAQ	-0.065201022	0.075660293	-0.057350681	0.21894482	3.7555477	0.26058074
GNAQ	0.34024181	0.075952634	0.36232878	0.38078437	0.53378747	0.0027408382
GNAQ	-0.40433257	0.1226775	-0.41234502	-0.21905359	1.5102931	0.17757667
GNAQ	0.12390763	0.10821093	0.11099896	0.28882352	1.5240224	0.1621098
NTRK2	0.62734673	0.11533709	0.62203371	0.63736132	0.086828872	-0.00038714653
NTRK2	-0.12310254	0.099452901	-0.11007265	-0.15109299	-0.28144427	-0.056735096
NTRK2	0.5310375	0.11388919	0.53077638	0.46150281	-0.61054685	-0.084988322
NTRK2	0.44677742	0.092949369	0.45511645	0.5122074	0.70393146	0.041376199
NTRK2	-0.061890032	0.046538269	-0.061993004	0.0058376337	1.4553112	0.052115882
NTRK2	0.43839655	0.057838419	0.42900398	0.59049371	2.6296908	0.14577497
NTRK2	-0.039862568	0.058133941	-0.045319637	-0.20094166	-2.770827	-0.17133678
NTRK2	0.038399468	0.43149764	-0.036923749	-0.089367501	-0.2961012	-0.068158508
NTRK2	0.68924959	0.59985811	0.57446923	0.46551482	-0.37297949	-0.12466917
NTRK2	-0.011480974	0.19730724	-0.061275327	-0.42624594	-2.1021274	-0.38068537
NTRK2	1.0972865	0.58473374	0.99328522	1.0546592	-0.072900307	0.045659255
NTRK2	0.45175826	0.15043791	0.42670614	0.38951421	-0.4137524	-0.052906682
NTRK2	0.34525792	0.5900165	0.23718954	0.11028341	-0.39825074	-0.14262088
NTRK2	0.68658584	0.5884523	0.57883279	0.49359906	-0.32795655	-0.10094849
NTRK2	0.87246439	0.58736799	0.75504237	0.58959943	-0.48158049	-0.1811577
NTRK2	0.20578767	0.49023926	0.11400024	-0.051238687	-0.52428758	-0.18095368
NTRK2	0.78816765	0.13525607	0.75793662	0.67612059	-0.82840687	-0.097530783
NTRK2	1.3595212	0.36046151	1.2833961	1.2635226	-0.26632123	-0.035588208
NTRK2	0.2548327	0.50089474	0.16445871	0.079764252	-0.34951145	-0.10040921
NTRK2	0.879128	0.093403773	0.89023383	1.4439681	6.0472941	0.5380195
NTRK2	0.10503825	0.41619969	0.017310368	-0.038417743	-0.34468068	-0.071442867
NTRK2	0.10558108	0.32355657	0.042780508	0.01525101	-0.2791786	-0.043244254
NTRK2	-0.018041198	0.48145311	-0.10228034	-0.18976593	-0.35668007	-0.10320034
NTRK2	0.17985619	0.56878759	0.078715506	0.20532509	0.044777524	0.11089483
NTRK2	1.7602478	0.28662107	1.7982127	2.1993678	1.5320578	0.38544039
NTRK2	0.1241495	0.47176691	0.03084085	-0.097869806	-0.47061229	-0.14442541
NTRK2	1.8856698	0.32968822	1.945107	1.7426128	-0.43391598	-0.21820894
NTRK2	0.85429679	0.17155985	0.89976751	0.51303768	-1.9891549	-0.40244459
NTRK2	1.3802634	0.59656296	1.2710205	1.0749463	-0.51179359	-0.21178895
NTRK2	0.14570288	0.080309616	0.12832221	-0.36349907	-6.3404855	-0.50753604
NTRK2	0.40011293	0.58725842	0.28864248	0.025050787	-0.63866627	-0.27930645
NTRK2	-0.25153688	0.3282198	-0.17966642	0.043702922	0.89951856	0.20765459
NTRK2	0.10780066	0.13433451	0.084974994	-0.21273403	-2.3860934	-0.31342378
NTRK2	1.1535112	0.6146785	1.0360262	0.93790352	-0.35076496	-0.11383744
NTRK2	0.040269363	0.5877668	-0.067401863	-0.16896108	-0.35597526	-0.11727397
NTRK2	0.67350112	0.148698	0.65728597	0.54660139	-0.85340575	-0.12639933
NTRK2	2.0083591	0.30928066	2.0297975	2.1369946	0.41591839	0.09148236
NTRK2	0.15222161	0.52338681	0.05101803	-0.16566078	-0.60735652	-0.23239357
NTRK2	1.8621137	0.57493232	1.7534846	1.6584217	-0.35428873	-0.1107777
NTRK2	0.41454923	0.25925613	0.35948066	0.21226854	-0.78023494	-0.16292688
NTRK2	0.4265183	0.140248	0.45368221	0.7058408	1.9916327	0.23644384
NTRK2	0.38942998	0.41084661	0.32046997	0.18604163	-0.49504693	-0.1501431
NTRK2	0.76673548	0.58224916	0.6714621	0.46410507	-0.51976101	-0.22307179
NTRK2	0.47045836	0.31292008	0.39539784	0.23759827	-0.74415195	-0.17351432
NTRK2	0.81241792	0.59173637	0.69860449	0.51266133	-0.50657117	-0.20165791
NTRK2	0.41534152	0.094149155	0.41280755	0.20206925	-2.2652595	-0.22645305
NTRK2	0.85133945	0.59335815	0.74610375	0.61155214	-0.40411902	-0.15026637
NTRK2	-0.34349526	0.18269026	-0.36465278	-1.030525	-3.7606262	-0.68158701
NTRK2	0.37439654	0.30626705	0.31301848	-0.025903388	-1.307029	-0.35463662
NTRK2	0.38649839	0.57805528	0.27330335	0.15908334	-0.39341402	-0.12993477
NTRK2	0.27349735	0.37689823	0.19782659	0.037847715	-0.62523412	-0.17569363
NTRK2	0.01613924	0.40758969	-0.056120905	-0.18253271	-0.48743124	-0.14212656
NTRK2	1.126916	0.58863011	1.0163994	0.83926194	-0.4886839	-0.19285221
NTRK2	1.3380306	0.10615429	1.3322145	1.1688982	-1.5932692	-0.17903102
NTRK2	0.18544288	0.19464628	0.15915367	0.19917755	0.070562206	0.024309125
NTRK2	0.33947975	0.2920071	0.28095905	0.17736077	-0.55518847	-0.11931303
NTRK2	0.082039982	0.37113658	0.008374701	-0.091957075	-0.46882217	-0.11604653
NTRK2	0.17329845	0.24369555	0.11913314	-0.16666982	-1.3950532	-0.30151771
NTRK2	0.75161086	0.10983528	0.75920673	0.92473374	1.5762047	0.14981226
NTRK2	0.39562975	0.093859754	0.38871712	0.1500025	-2.6169603	-0.25442937
NTRK2	1.6953455	0.11349012	1.6905539	1.5608064	-1.1854693	-0.14546221
NTRK2	0.29978685	0.57153322	0.19998756	0.14525923	-0.27037383	-0.07044309
NTRK2	0.084727644	0.24192108	0.026258176	-0.23622562	-1.3266858	-0.27819855
NTRK2	1.0404656	0.18883996	1.0080475	0.77067757	-1.4286596	-0.25308468
NTRK2	0.4522362	0.31788608	0.39992407	0.37912182	-0.23000184	-0.036517009
NTRK2	0.24614666	0.29135751	0.19333699	0.20315711	-0.14754912	-0.0058946315
NTRK2	0.35055965	0.53967815	0.25596868	0.32733894	-0.043026953	0.055655508
NTRK2	0.29373499	0.14802217	0.26899851	0.19156276	-0.69024948	-0.093150503
NTRK2	0.70564855	0.5843335	0.6008459	0.46567839	-0.41067328	-0.15088226
NTRK2	0.53855935	0.22337936	0.50154475	0.32139202	-0.97219069	-0.19586749
NTRK2	0.22131674	0.19218936	0.18739707	0.063799097	-0.81959607	-0.13931273
NTRK2	1.3515815	0.098173498	1.3530912	1.5390414	1.9094754	0.17023542
NTRK2	0.45581564	0.32911934	0.38724674	0.39397932	-0.18788418	-0.0089821723
NTRK2	0.9721968	0.14351105	0.95382618	0.94078298	-0.21889477	-0.028757955
NTRK2	1.7215867	0.067425065	1.711522	1.7113835	-0.15132613	-0.01585323
NTRK2	1.5794304	0.2132617	1.5420786	1.6225225	0.20206185	0.064729099
NTRK2	1.0755101	0.16083945	1.0597784	1.2113486	0.84455944	0.13585542
NTRK2	1.0611423	0.48468156	0.9733783	1.0736742	0.025855942	0.084581142
NTRK2	2.5460997	0.23643093	2.573948	2.9775252	1.8247423	0.38786246
NTRK2	2.0005287	0.053855106	1.9997859	2.2175788	4.0302604	0.20207815
NTRK2	1.764153	0.1130445	1.744444	1.8383898	0.65670417	0.078231039
NTRK2	1.9747543	0.22967742	2.0190871	2.4574098	2.1014497	0.42260799
NTRK2	1.4744788	0.22732799	1.4577316	1.6537313	0.78851926	0.18028494
NTRK2	1.5640454	0.15412522	1.5402754	1.6941425	0.84409993	0.13815233
NTRK2	1.961711	0.12749238	1.9791426	2.2912554	2.5848167	0.29639808
NTRK2	1.5408613	0.25510803	1.4952774	1.6163203	0.29579218	0.1053281
NTRK2	1.5287995	0.12850087	1.5532045	1.7008918	1.3392309	0.13197258
NTRK2	1.9163681	0.11425723	1.9080655	2.1447486	1.9988275	0.22096834
NTRK2	0.71035716	0.40837886	0.63564891	0.75298836	0.10439129	0.10162469
NTRK2	0.39963056	0.1067008	0.38872313	0.41667088	0.15970192	0.012232997
NTRK2	0.71434979	0.093853999	0.70159961	0.74528746	0.32963611	0.027973091
NTRK2	-0.13561491	0.47517778	-0.21256755	-0.24643505	-0.23321827	-0.049582255
NTRK2	2.0512688	0.56929246	1.9466599	1.9015544	-0.26298323	-0.060820226
NTRK2	0.34778743	0.58827372	0.24505847	0.17780092	-0.28895819	-0.082972303
NTRK2	0.17227787	0.17189513	0.17899747	-0.36739464	-3.1395451	-0.56210687
NTRK2	0.28772274	0.44743144	0.21180947	0.29237284	0.010392878	0.064848614
NTRK2	0.15689424	0.45932355	0.07373643	0.10669921	-0.10928034	0.01724802
NTRK2	0.71889674	0.42858788	0.63624535	0.6427136	-0.17775383	-0.0092465046
NTRK2	0.55845052	0.58576301	0.45177621	0.38666219	-0.29327276	-0.080828779
NTRK2	0.20943655	0.30784262	0.13983564	-0.13031247	-1.1036452	-0.28586287
NTRK2	-0.025944958	0.55471069	-0.12744843	-0.23979998	-0.38552533	-0.1280663
NTRK2	0.40546854	0.15208412	0.40067776	0.056156662	-2.2968333	-0.36023585
NTRK2	-0.069578023	0.43164695	-0.14691656	-0.1678903	-0.22776086	-0.036688498
NTRK2	0.30184736	0.58944948	0.19511762	0.12281472	-0.30372856	-0.088017655
NTRK2	-0.24103448	0.053879526	-0.24300296	0.11960266	6.6933985	0.34689086
NTRK2	-0.40904952	0.13180004	-0.42307709	-0.42181354	-0.096843829	-0.014451206
NTRK2	-0.24831514	0.070296795	-0.26138409	0.094594126	4.8780213	0.34026346
NTRK2	-0.21501184	0.10283282	-0.23621737	0.040332584	2.4831024	0.2608352
SYK	-0.18666214	0.26736886	-0.2392925	0.07027704	0.96099142	0.29385478
SYK	-0.59597309	0.047200507	-0.60126905	-0.70812144	-2.3759989	-0.12256715
SYK	-0.71579987	0.06099074	-0.72813066	-0.51035226	3.3685049	0.20206364
SYK	0.17388939	0.094874327	0.18064894	0.069630646	-1.0989142	-0.12673305
SYK	0.22675838	0.09721292	0.24632081	0.38103817	1.5870297	0.11900261
SYK	-0.22627489	0.11000703	-0.21495184	-0.45097217	-2.042572	-0.25173509
SYK	-0.33949543	0.087355045	-0.32443581	-0.10670844	2.6648373	0.20201261
SYK	-0.26226313	0.090553114	-0.26878825	-0.06485122	2.1800676	0.18822227
SYK	-0.062067457	0.10694981	-0.07418964	-0.26198522	-1.8692672	-0.20351034
SYK	-0.2573882	0.095580769	-0.2532458	-0.44184865	-1.9298908	-0.20431761
SYK	0.058581655	0.05609335	0.050288619	-0.14272039	-3.5886972	-0.20872377
SYK	-0.83314667	0.054721546	-0.83504897	-0.87579354	-0.77934327	-0.056459324
SYK	-0.6818384	0.11993767	-0.68153402	-0.76469244	-0.69080917	-0.098873178
IARS	-0.9875288	0.38782509	-0.97785291	-1.3925309	-1.0442905	-0.4303927
FANCC	-0.13670549	0.077081938	-0.14395482	-0.40406782	-3.468547	-0.27582775
FANCC	0.11525258	0.11013523	0.099504125	0.19759686	0.74766517	0.082377975
FANCC	-0.45566429	0.5384006	-0.54747339	-0.77792002	-0.59854266	-0.24616139
FANCC	-0.10096155	0.048488231	-0.11017819	-0.30111404	-4.1278572	-0.20665061
FANCC	-0.5458465	0.076894521	-0.54320953	-0.53666218	0.11944046	-0.0091674088
FANCC	-1.1103842	0.10638764	-1.1005498	-1.0258135	0.79492938	0.059021505
FANCC	-0.077562465	0.094980429	-0.064775294	-0.13480196	-0.60264514	-0.085741421
FANCC	-0.37894774	0.13173303	-0.38133071	-0.75906956	-2.8855468	-0.3934536
FANCC	-0.31112773	0.058709937	-0.30987594	-0.47515397	-2.7938412	-0.18099278
FANCC	-1.0222027	0.24881394	-0.98558149	-1.0500483	-0.1119133	-0.080181555
FANCC	-0.0035363449	0.050052128	-0.0071774559	0.25754899	5.2162683	0.24901169
FANCC	-0.3412086	0.12836018	-0.32436115	-0.27657437	0.50353798	0.032072019
FANCC	0.33587344	0.10557106	0.36610582	0.37919681	0.41037162	-0.0026237686
FANCC	0.49036838	0.13552547	0.52318785	0.74117962	1.8506576	0.20227701
FANCC	0.0028361977	0.11000729	0.029388746	-0.22557196	-2.0763002	-0.27067546
FANCC	-0.11558435	0.042603894	-0.11729024	-0.088939039	0.62541962	0.012636445
PTCH1	0.14144647	0.34217469	0.080592115	-0.12667899	-0.78359233	-0.22298586
PTCH1	-0.055992104	0.15614393	-0.08737177	0.062791594	0.76073209	0.13444861
PTCH1	-0.37744525	0.11283789	-0.36030849	-0.40425718	-0.23761457	-0.059663443
PTCH1	-0.65880564	0.062054374	-0.67555223	-0.59217563	1.0737359	0.067661846
PTCH1	-0.40472641	0.054866322	-0.39035329	-0.44801124	-0.78891446	-0.073372711
PTCH1	-0.00055009208	0.17968764	-0.029672389	-0.055364619	-0.30505452	-0.041406986
PTCH1	-0.0084235665	0.084657629	-0.017766229	-0.10556904	-1.14751	-0.10351757
PTCH1	0.57704322	0.058351751	0.5647809	0.69397119	2.0038469	0.11347554
PTCH1	0.078057498	0.20618598	0.038962015	0.05307982	-0.12114149	-0.0015969505
PTCH1	0.11788555	0.29150644	0.068049232	-0.080658228	-0.68109568	-0.16442222
PTCH1	-0.051704002	0.087234327	-0.045030618	-0.43321419	-4.3733952	-0.40389833
PTCH1	-0.09188986	0.068709039	-0.079081704	0.07850645	2.4799693	0.1418734
PTCH1	0.26215672	0.12708137	0.27235781	0.082592701	-1.4129846	-0.20547986
PTCH1	-0.71549059	0.072851127	-0.72707547	-0.71063953	0.066588649	0.00072118217
PTCH1	-0.063088553	0.035992822	-0.05716693	0.097723213	4.4678844	0.13917539
PTCH1	0.076625343	0.064721808	0.069526523	0.36096476	4.3932552	0.27572348
PTCH1	-0.13887381	0.06173049	-0.13849936	-0.20167905	-1.0174103	-0.078894444
PTCH1	0.50595265	0.062874554	0.49569863	0.1682633	-5.3708429	-0.34315009
PTCH1	0.071126672	0.099222711	0.079468681	-0.055348797	-1.2746625	-0.15053223
PTCH1	0.31934772	0.11921738	0.33200729	0.073912041	-2.058724	-0.27381001
PTCH1	0.44196237	0.074810163	0.42065316	0.31726183	-1.666893	-0.11910608
PTCH1	-0.24327434	0.065295022	-0.25931724	0.3095987	8.4673077	0.55320119
PTCH1	0.027230835	0.07693609	0.015666537	-0.14690892	-2.2634339	-0.17829022
PTCH1	-0.36094908	0.33038749	-0.41538582	-0.26372247	0.29428055	0.1359486
PTCH1	0.3730482	0.17612933	0.39825927	0.28296593	-0.51145528	-0.1310081
PTCH1	-0.53902346	0.068789851	-0.53939298	-0.57493783	-0.52208816	-0.051259603
PTCH1	-0.60074349	0.21906555	-0.64244932	-0.79292883	-0.87729605	-0.16619427
PTCH1	1.063287	0.099981797	1.0595916	1.4462508	3.830335	0.37094442
PTCH1	0.64229452	0.12101766	0.64947276	0.93508303	2.4193866	0.26989551
NR4A3_fus	-0.18523603	0.50688838	-0.272128	-0.35972638	-0.3442382	-0.10331313
NR4A3_fus	0.66311415	0.1595247	0.65446059	0.16889145	-3.0980952	-0.5012839
NR4A3_fus	-0.0074264994	0.42197361	-0.089302959	-0.12182418	-0.27110151	-0.048235981
rs10981694	0.82720627	0.33068175	0.90324406	1.4126062	1.7702821	0.49364743
rs10981694	0.55251499	0.25500887	0.60408352	0.86599118	1.2292756	0.2461929
rs7851395	0.85602887	0.13881135	0.86097776	0.86988846	0.099844794	-0.0068040553
STRBP	-0.2833555	0.36918073	-0.28684955	-0.33595996	-0.14248972	-0.064825164
rs430397	-0.5679105	0.087983682	-0.57900278	-0.90195155	-3.796625	-0.33866352
MAPKAP1	-2.6789109	0.32787739	-2.5925518	-2.3583032	0.97782813	0.21853388
ABL1	-0.1604168	0.05835663	-0.15822895	-0.039855527	2.0659396	0.10265867
ABL1	-0.27575722	0.10716465	-0.26746198	-0.0063409954	2.5140401	0.24540623
ABL1	0.14788071	0.054016103	0.14370759	0.16437596	0.30537658	0.0049536169
ABL1	-0.21099697	0.18187929	-0.24370485	-0.13304791	0.42857581	0.094942188
ABL1	0.12565837	0.14274274	0.098687794	0.060887117	-0.45376215	-0.053515433
ABL1	-0.37180207	0.10466488	-0.36981033	-0.38004357	-0.078741827	-0.025948
ABL1	0.031526267	0.092672106	0.017724383	-0.079887328	-1.2022344	-0.11332647
ABL1	0.35354653	0.092219056	0.34857906	0.30941318	-0.4785708	-0.054880633
ABL1	-0.12668003	0.088005997	-0.13977864	-0.26110205	-1.5274188	-0.13703816
ABL1	0.02559977	0.089762494	0.047038059	0.036138043	0.11740174	-0.026614772
ABL1	-0.22423373	0.040505404	-0.2194175	-0.11865099	2.6066334	0.085051755
ABL1	-0.35891507	0.59722538	-0.47711739	-0.47186421	-0.18912314	-0.010461572
TSC1	0.24258526	0.23551763	0.20302238	0.011718493	-0.98025259	-0.20701864
TSC1	0.63993335	0.049524277	0.6449731	0.81656366	3.56654	0.15587581
TSC1	0.85101379	0.080258889	0.84694681	0.63519278	-2.6890606	-0.22746879
TSC1	0.62425168	0.075372004	0.63096563	0.25542893	-4.8933653	-0.39125145
TSC1	0.091777895	0.04844784	0.089017445	0.082903374	-0.18317681	-0.021828827
TSC1	0.021539813	0.046578519	0.021999667	0.16549894	3.0906763	0.12778451
TSC1	0.14032058	0.096397398	0.12916163	-0.056400768	-2.040733	-0.20127715
TSC1	-0.15393416	0.075467248	-0.16535253	-0.15767363	-0.049550953	-0.00803586
TSC1	-0.50570426	0.094999516	-0.48528846	-0.63674311	-1.3793633	-0.16716941
TSC1	0.19602581	0.35601033	0.13431694	0.25198921	0.157196	0.10195751
TSC1	-0.35919464	0.12515699	-0.35350241	-0.51417726	-1.2383057	-0.1763896
TSC1	-0.03625898	0.086632125	-0.023867049	-0.12791256	-1.0579629	-0.11976026
TSC1	0.52869356	0.050582069	0.53598194	-0.15195968	-13.456414	-0.70365638
TSC1	-0.32521404	0.05366448	-0.32534149	-0.54751114	-4.1423508	-0.23788441
TSC1	-0.61795477	0.055962231	-0.6223067	-0.67091924	-0.94643236	-0.064327292
TSC1	-0.43000556	0.063274794	-0.42495505	-0.69521935	-4.1914604	-0.28597906
TSC1	-0.29115773	0.09230506	-0.2968446	-0.37938636	-0.95583738	-0.098256513
TSC1	-0.21719491	0.083032105	-0.22944677	-0.45456227	-2.8587419	-0.24083026
TSC1	-0.51140047	0.067656767	-0.51831719	-0.556795	-0.67095327	-0.054192565
TSC1	-0.43735934	0.060242685	-0.42464561	-0.57932194	-2.3565118	-0.17039108
TSC1	-0.18309779	0.090909798	-0.16361849	-0.23865884	-0.61116685	-0.090755111
TSC1	0.09897868	0.091163804	0.09151928	0.2444589	1.5958112	0.13722486
NOTCH1	0.11387662	0.57101952	0.00040373003	-0.18329161	-0.52041693	-0.19941009
NOTCH1	0.45453161	0.095513373	0.47968782	0.37337467	-0.84969195	-0.12202791
NOTCH1	0.094940095	0.075747934	0.10110088	0.19562409	1.3291979	0.078808456
NOTCH1	0.036792791	0.20259641	0.0076911406	-0.017176717	-0.26638926	-0.040582613
NOTCH1	0.26551925	0.064363559	0.26214293	0.2065279	-0.91653331	-0.071329782
NOTCH1	0.82270607	0.093301701	0.83076234	0.82125732	-0.015527541	-0.025219772
NOTCH1	-0.66192648	0.12453499	-0.67042145	-0.8734949	-1.6988673	-0.21878821
NOTCH1	-0.35696241	0.076785988	-0.36420291	-0.76356637	-5.2952885	-0.41507821
NOTCH1	-0.43809463	0.30385018	-0.48413291	-0.44047836	-0.007845084	0.027939794
NOTCH1	-0.34259789	0.36749355	-0.41639874	-0.65822053	-0.8588522	-0.25753655
NOTCH1	0.04052521	0.060551749	0.038069739	0	-0.66926572	-0.053784495
NOTCH1	-0.23050588	0.16769571	-0.2506812	-0.40903612	-1.0646082	-0.17406967
NOTCH1	0.31390818	0.2876074	0.35933309	0.38304132	0.24037331	0.0079934776
NOTCH1	-0.17225301	0.13340621	-0.16486102	-0.32612587	-1.1534161	-0.17697961
NOTCH1	0.021371913	0.10312512	0.022048176	-0.17422069	-1.8966533	-0.21198362
NOTCH1	0.12033344	0.064768424	0.1273739	-0.12382092	-3.7696511	-0.26690958
NOTCH1	-0.68193524	0.085367077	-0.68871382	-1.0296086	-4.0726868	-0.35660954
NOTCH1	-0.020237208	0.11976819	-0.012224314	-0.13512866	-0.9592819	-0.13861911
NOTCH1	0.061408096	0.068563908	0.076720983	0.11682513	0.80825378	0.024389395
NOTCH1	-0.06065551	0.054377404	-0.052462793	-0.16682491	-1.9524544	-0.13007688
NOTCH1	-0.56816226	0.04848526	-0.56603009	-0.95040078	-7.8836025	-0.40008544
NOTCH1	-0.1542002	0.091687676	-0.14637207	-0.18012077	-0.28270504	-0.049463454
NOTCH1	0.17007288	0.10590939	0.15456014	0.071893958	-0.92700867	-0.098380938
NOTCH1	0.22892449	0.078912208	0.22396927	0.18518619	-0.55426533	-0.054497837
NOTCH1	0.3130274	0.13653494	0.30807227	0.43967936	0.92761573	0.11589233
NOTCH1	-0.35245075	0.1072125	-0.33909812	-0.68030222	-3.0579594	-0.35691886
NOTCH1	-0.25169497	0.077810815	-0.23940556	-1.0778885	-10.617978	-0.85419771
NOTCH1	-0.19038043	0.11990295	-0.19991872	-0.32235621	-1.1006883	-0.13815224
NOTCH1	-0.075192263	0.086480531	-0.062036979	-0.26798361	-2.2293035	-0.22166139
NOTCH1	-0.10667675	0.13473644	-0.1128218	0.085397564	1.4255558	0.18250461
NOTCH1	0.2531635	0.079599385	0.26664708	0.46726978	2.6897981	0.18490794
NOTCH1	-0.10541009	0.23700127	-0.15035814	-0.55335724	-1.8900622	-0.41871386
NOTCH1	0.0027000811	0.19247526	-0.022056946	-0.40411334	-2.1135881	-0.39777115
NOTCH1	-0.70630168	0.095260736	-0.7031726	-0.68548591	0.21851366	0.0019719362
NOTCH1	-1.3817604	0.09870882	-1.379757	-2.4429901	-10.751114	-1.0789479
GATA3	-0.036050499	0.10525424	-0.052460512	0.22433338	2.4738564	0.26107914
GATA3	0.52819611	0.34919708	0.46764492	0.61783154	0.2566901	0.13447187
GATA3	0.034510861	0.060029521	0.029414221	0.17355194	2.3162117	0.12842297
GATA3	0.0072429443	0.065844937	0.00839603	0.17502138	2.5480841	0.1509106
GATA3	0.51600689	0.2008737	0.47846823	0.33609894	-0.89562721	-0.15808405
UPF2	-0.59633279	0.3748787	-0.58916437	-0.95877154	-0.96681606	-0.38532192
KIF5B_fus	0.1456019	0.42199281	0.050682433	0.14389065	-0.0040551717	0.077493458
RET	-1.2041085	0.30006716	-1.143761	-0.96054052	0.81171154	0.16750572
RET	-1.4846947	0.25298265	-1.4384673	-1.5435783	-0.23275752	-0.12082577
RET	0.20026007	0.25091224	0.16582346	-0.14901815	-1.3920334	-0.33055636
RET	0.21706649	0.19073058	0.18440459	0.31454401	0.51107442	0.11442467
RET	0.0033384033	0.16954001	-0.017844006	0.15432668	0.89057608	0.15645593
RET	-0.59056403	0.075717944	-0.60159268	-0.48391759	1.4084698	0.10196033
RET	-0.19006007	0.087559081	-0.19795411	-0.013458445	2.0169424	0.16878091
RET	0.0021853536	0.49445596	-0.081195287	-0.09702005	-0.20063547	-0.031539519
RET	-0.29268627	0.47504911	-0.3817493	-0.57159648	-0.5871187	-0.20556194
RET	0.8769189	0.58216598	0.7708333	0.58159612	-0.50728279	-0.20495194
RET	-0.22024257	0.053758362	-0.22233985	-0.44008717	-4.0894959	-0.23346208
RET	-0.23829934	0.14515271	-0.26719565	-0.47385027	-1.6227801	-0.22236938
RET	-0.091319981	0.056549761	-0.088915464	-0.42919007	-5.9747395	-0.35598936
RET	0.28989977	0.10509537	0.28440065	-0.088836141	-3.6037355	-0.38895155
RET	0.095352644	0.043226304	0.095614476	-0.045930916	-3.2684626	-0.15726015
RET	-0.60266766	0.11777049	-0.57922883	-0.68808376	-0.72527593	-0.12456969
RET	0.20745987	0.46984654	0.12493141	0.091485351	-0.24683489	-0.049160815
RET	-0.033742269	0.092136497	-0.03915005	-0.37361227	-3.6887663	-0.35017698
PTEN	-0.10617899	0.048230174	-0.11330629	-0.17234132	-1.3718036	-0.074749783
PTEN	-0.030345087	0.13831113	-0.0062393041	0.21812966	1.7964913	0.20865421
PTEN	0.12834194	0.13560522	0.14737278	0.22444728	0.70871414	0.061359741
PTEN	0.076989932	0.15962364	0.12135957	0.43710623	2.2560336	0.3000319
PTEN	0.19431044	0.17611861	0.17689591	0.51085437	1.7973338	0.3182437
PTEN	0.7108573	0.36585197	0.64116986	0.84873071	0.37685572	0.19184609
PTEN	0.79909461	0.34311421	0.73366068	0.94868856	0.43598879	0.19931312
