gene	mean_log2ND	std_log2ND	median_log2ND	R-181105-501025-BLD-485154_BC_E18110806-2-DNA_F1811082897-14_L181108-00003-A3_20181110-C8_panel12_P181110411-2_sample20181110-nextseq-TPNB500304-log2_ND	R-RZ	R-CopyRatio
JAK2	-0.13016758	0.08771521	-0.12064094	-0.23073231	-1.1464914	-0.16019343
JAK2	-0.42472994	0.082826025	-0.41758724	-0.24790415	2.1349062	0.11958103
JAK2	-0.48373059	0.12062681	-0.4587718	-1.0898048	-5.0243737	-0.68113503
JAK2	-0.29844913	0.11013242	-0.29031657	-1.478494	-10.714782	-1.2382795
JAK2	0.39606941	0.066384482	0.39243487	0.83870734	6.6677922	0.39617041
JAK2	0.30316608	0.075836941	0.30372747	0.5212297	2.8754274	0.16740017
JAK2	-0.39059411	0.059898878	-0.38867103	-0.38451743	0.10144906	-0.045948457
CD274	0.27632329	0.13696729	0.30500674	-0.31300616	-4.3027021	-0.66811496
CD274	-0.40764535	0.23153228	-0.44658754	-0.6104224	-0.87580466	-0.21393692
CD274	0.011067692	0.17557657	-0.01603106	0.32830298	1.8068202	0.29423198
CD274	0.40919549	0.11250467	0.40307164	1.1325574	6.4296164	0.67938366
CD274	-0.60929213	0.12323041	-0.59871994	-0.2469653	2.9402388	0.30165258
CD274	-0.11096943	0.12595261	-0.11160358	0.25795498	2.9290732	0.3194565
PDCD1LG2	-0.64113834	0.12060799	-0.61919562	-0.19684566	3.6837748	0.3722479
PDCD1LG2	-0.6517587	0.16879278	-0.6774001	-0.37880206	1.6171109	0.24849598
PDCD1LG2	0.04867519	0.15385881	0.022691233	-0.1174012	-1.0794078	-0.1901945
PDCD1LG2	0.3377974	0.062991771	0.33152559	0.66685342	5.2237937	0.28522576
PDCD1LG2	0.41340474	0.13762456	0.42815735	1.4403214	7.4617252	0.96206198
PDCD1LG2	0.15845158	0.12841293	0.16636579	1.1342957	7.5992667	0.91782783
KIAA1432	-1.0344903	0.2449765	-1.0078711	-1.6151471	-2.370255	-0.65737804
KIAA1432	0.52116876	0.32695498	0.5482859	2.0809908	4.7707547	1.4826028
CDKN2A	0.25972959	0.11385777	0.26752649	0.27592439	0.14223709	-0.041704164
CDKN2A	-0.14864829	0.18615773	-0.17325429	-0.028052959	0.64781264	0.095099269
CDKN2A	-0.041939216	0.20455913	-0.083348893	0.044395311	0.42205169	0.077642142
CDKN2A	0.62415301	0.14355296	0.64446219	0.026392499	-4.1640417	-0.66817175
CDKN2A	-0.081500905	0.42990358	-0.16361075	-0.4435612	-0.84218954	-0.33005252
CDKN2A	0.27035906	0.266368	0.2327567	0.044936675	-0.84628178	-0.23792209
CDKN2A	0.33898677	0.32711048	0.30998745	-0.83015179	-3.5741397	-1.1902413
CDKN2A	-0.3144842	0.18090386	-0.34022338	-0.64170702	-1.8088216	-0.3515857
CDKN2B	0.022525481	0.16761018	-0.024015729	-0.17449523	-1.1754699	-0.20058157
CDKN2B	-0.071703034	0.17683842	-0.10828475	-0.20789497	-0.770149	-0.14971228
C9orf72	0.13391678	0.34671507	0.19643371	-0.6966249	-2.3954588	-0.94316067
FANCG	-0.38989833	0.061294234	-0.37866509	-0.28246243	1.7527896	0.046100595
FANCG	0.36085893	0.053988275	0.36985016	0.52712835	3.079732	0.10717613
FANCG	-0.19109975	0.062565656	-0.19454773	-0.12048019	1.1287272	0.023965476
FANCG	-0.15281106	0.10393111	-0.14446232	0.093932087	2.3741029	0.18829235
FANCG	-0.33210591	0.17835196	-0.36362605	-0.1840298	0.83024663	0.12949419
FANCG	-0.17953309	0.093204995	-0.17314554	-0.27395382	-1.0130436	-0.15091034
FANCG	0.13141569	0.055626323	0.131759	0.14378932	0.22244195	-0.038071744
FANCG	0.11604442	0.07595676	0.10869233	0.36702923	3.3043117	0.20823484
FANCG	0.22935339	0.058153805	0.22705775	0.3954585	2.8563068	0.11829869
FANCG	-0.29595258	0.045662589	-0.29446998	-0.20445577	2.0037588	0.039912152
FANCG	0.067287668	0.10384292	0.044751223	0.022863034	-0.42780609	-0.07199025
FANCG	-0.26338577	0.072915499	-0.27354309	-0.026351061	3.2508138	0.19708997
FANCG	-0.27555775	0.1187736	-0.26978028	-0.12470336	1.2701004	0.094974861
FANCG	0.26924545	0.11932153	0.28049091	0.5595285	2.4327801	0.22893552
PAX5	0.18790829	0.10208114	0.17333238	-0.078110436	-2.6059537	-0.30154488
PAX5	0.69666475	0.1293579	0.72120182	1.0528057	2.7531444	0.28150184
PAX5	0.51432147	0.096857549	0.53400326	-0.10810097	-6.4261634	-0.69220629
PAX5	-0.40064929	0.085828755	-0.39633662	-0.69814076	-3.4661049	-0.3519062
PAX5	-0.054255703	0.10298937	-0.037488144	0.10426486	1.5391935	0.091650943
PAX5	0.048241309	0.061854829	0.04816804	0.19897558	2.4369039	0.10070548
PAX5	0.41123321	0.074457906	0.40066537	0.43263648	0.28745461	-0.018130954
PAX5	0.74823261	0.15099066	0.74194704	1.2090618	3.0520374	0.41701266
PAX5	0.77688788	0.067992629	0.77231959	0.85270891	1.1151361	0.030287262
PAX5	0.055450368	0.054922301	0.043770277	0.040695245	-0.2686545	-0.053177094
PAX5	-0.49037833	0.094923887	-0.50419166	-0.29047753	2.1059062	0.16361207
PAX5	0.12263342	0.11174731	0.13958568	0.2540394	1.1759207	0.064351654
GNAQ	0.31250269	0.11272779	0.29559625	0.25476719	-0.51216741	-0.090931122
GNAQ	-0.16619612	0.062706265	-0.15926656	-0.32514179	-2.5347654	-0.2159773
GNAQ	0.029521118	0.065036813	0.041385671	-0.65273638	-10.490328	-0.74422412
GNAQ	-0.065201022	0.075660293	-0.057350681	-0.39217089	-4.3215517	-0.38492227
GNAQ	0.34024181	0.075952634	0.36232878	-0.61883627	-12.627318	-1.0312671
GNAQ	-0.40433257	0.1226775	-0.41234502	-0.14732025	2.0950241	0.21492271
GNAQ	0.12390763	0.10821093	0.11099896	0.21800527	0.86957607	0.056904244
NTRK2	0.62734673	0.11533709	0.62203371	0.47563679	-1.3153612	-0.19649898
NTRK2	-0.12310254	0.099452901	-0.11007265	0.31829578	4.4382649	0.37826637
NTRK2	0.5310375	0.11388919	0.53077638	1.2667898	6.460247	0.68591135
NTRK2	0.44677742	0.092949369	0.45511645	0.032968289	-4.4519843	-0.47225022
NTRK2	-0.061890032	0.046538269	-0.061993004	0.26976709	7.1265462	0.28165803
NTRK2	0.43839655	0.057838419	0.42900398	0.18925591	-4.3075286	-0.28985014
NTRK2	-0.039862568	0.058133941	-0.045319637	0.35408696	6.7765839	0.34930453
NTRK2	0.038399468	0.43149764	-0.036923749	0.18534281	0.34054263	0.1721645
NTRK2	0.68924959	0.59985811	0.57446923	0.66209827	-0.045262908	0.037526976
NTRK2	-0.011480974	0.19730724	-0.061275327	-0.1144167	-0.52170274	-0.10324344
NTRK2	1.0972865	0.58473374	0.99328522	0.88676112	-0.36003631	-0.15662616
NTRK2	0.45175826	0.15043791	0.42670614	0.82535724	2.4834098	0.34854904
NTRK2	0.34525792	0.5900165	0.23718954	0.36171019	0.027884421	0.074418586
NTRK2	0.68658584	0.5884523	0.57883279	0.66639526	-0.034311331	0.037460406
NTRK2	0.87246439	0.58736799	0.75504237	0.82063629	-0.088237861	0.015491863
NTRK2	0.20578767	0.49023926	0.11400024	-0.28191788	-0.99483169	-0.44602018
NTRK2	0.78816765	0.13525607	0.75793662	1.5439101	5.5874936	0.73587139
NTRK2	1.3595212	0.36046151	1.2833961	1.8046679	1.2349355	0.47116975
NTRK2	0.2548327	0.50089474	0.16445871	0.3291654	0.14839984	0.11460463
NTRK2	0.879128	0.093403773	0.89023383	0.84313115	-0.38538966	-0.09720474
NTRK2	0.10503825	0.41619969	0.017310368	0.28536677	0.43327405	0.21795434
NTRK2	0.10558108	0.32355657	0.042780508	-0.075397841	-0.55934244	-0.16828041
NTRK2	-0.018041198	0.48145311	-0.10228034	0.060963236	0.1640958	0.11314151
NTRK2	0.17985619	0.56878759	0.078715506	-0.070246411	-0.43971178	-0.19906398
NTRK2	1.7602478	0.28662107	1.7982127	2.9224935	4.0549905	1.0741788
NTRK2	0.1241495	0.47176691	0.03084085	-0.069076355	-0.40957907	-0.15001927
NTRK2	1.8856698	0.32968822	1.945107	1.9278316	0.12788387	-0.067377455
NTRK2	0.85429679	0.17155985	0.89976751	1.4955685	3.7378895	0.54569898
NTRK2	1.3802634	0.59656296	1.2710205	1.1251711	-0.42760327	-0.19595143
NTRK2	0.14570288	0.080309616	0.12832221	0.068034271	-0.96711469	-0.11039
NTRK2	0.40011293	0.58725842	0.28864248	0.39944203	-0.0011424319	0.060697485
NTRK2	-0.25153688	0.3282198	-0.17966642	-0.036895277	0.6539569	0.092669081
NTRK2	0.10780066	0.13433451	0.084974994	0.13031583	0.16760529	-0.004761221
NTRK2	1.1535112	0.6146785	1.0360262	1.318574	0.26853516	0.23244573
NTRK2	0.040269363	0.5877668	-0.067401863	0.21312855	0.29409485	0.23042835
NTRK2	0.67350112	0.148698	0.65728597	0.97225551	2.0091353	0.26486748
NTRK2	2.0083591	0.30928066	2.0297975	3.817237	5.8486614	1.7373374
NTRK2	0.15222161	0.52338681	0.05101803	0.2781843	0.24066845	0.17706421
NTRK2	1.8621137	0.57493232	1.7534846	1.7002932	-0.28146	-0.10329341
NTRK2	0.41454923	0.25925613	0.35948066	0.7519859	1.3015571	0.34240317
NTRK2	0.4265183	0.140248	0.45368221	-0.20972052	-4.5365269	-0.71350479
NTRK2	0.38942998	0.41084661	0.32046997	0.57177259	0.44382161	0.20120055
NTRK2	0.76673548	0.58224916	0.6714621	0.70748868	-0.10175506	-0.014075479
NTRK2	0.47045836	0.31292008	0.39539784	0.53379225	0.20239637	0.088292347
NTRK2	0.81241792	0.59173637	0.69860449	1.3579707	0.92195244	0.60926416
NTRK2	0.41534152	0.094149155	0.41280755	0.57309218	1.6755398	0.11018257
NTRK2	0.85133945	0.59335815	0.74610375	0.96589715	0.19306669	0.16969133
NTRK2	-0.34349526	0.18269026	-0.36465278	-0.40201365	-0.32031476	-0.087462929
NTRK2	0.37439654	0.30626705	0.31301848	2.0801255	5.5694172	1.717005
NTRK2	0.38649839	0.57805528	0.27330335	0.36813737	-0.03176344	0.044731954
NTRK2	0.27349735	0.37689823	0.19782659	0.66828698	1.0474701	0.42035833
NTRK2	0.01613924	0.40758969	-0.056120905	0.23783747	0.54392503	0.24385632
NTRK2	1.126916	0.58863011	1.0163994	1.0251751	-0.17284345	-0.041326322
NTRK2	1.3380306	0.10615429	1.3322145	2.4720733	10.682966	1.0897567
NTRK2	0.18544288	0.19464628	0.15915367	0.10387681	-0.41904769	-0.10537893
NTRK2	0.33947975	0.2920071	0.28095905	0.22259634	-0.4002759	-0.10846477
NTRK2	0.082039982	0.37113658	0.008374701	-0.19060201	-0.73461362	-0.24907877
NTRK2	0.17329845	0.24369555	0.11913314	0.41356351	0.98592307	0.24432831
NTRK2	0.75161086	0.10983528	0.75920673	0.70397108	-0.43373843	-0.10533771
NTRK2	0.39562975	0.093859754	0.38871712	0.69185799	3.156073	0.25303881
NTRK2	1.6953455	0.11349012	1.6905539	3.0847407	12.242433	1.3440847
NTRK2	0.29978685	0.57153322	0.19998756	0.31809065	0.032025788	0.06800103
NTRK2	0.084727644	0.24192108	0.026258176	0.078363667	-0.026306004	0.0020034293
NTRK2	1.0404656	0.18883996	1.0080475	1.0787747	0.20286565	0.02062518
NTRK2	0.4522362	0.31788608	0.39992407	0.51625867	0.20140066	0.066232535
NTRK2	0.24614666	0.29135751	0.19333699	0.31132287	0.22369841	0.067883819
NTRK2	0.35055965	0.53967815	0.25596868	0.50019949	0.27727608	0.19412875
NTRK2	0.29373499	0.14802217	0.26899851	-0.098071123	-2.6469421	-0.41717169
NTRK2	0.70564855	0.5843335	0.6008459	0.50903257	-0.33647905	-0.14191539
NTRK2	0.53855935	0.22337936	0.50154475	0.76474133	1.0125464	0.21309452
NTRK2	0.22131674	0.19218936	0.18739707	0.54213241	1.6692686	0.30463328
NTRK2	1.3515815	0.098173498	1.3530912	2.5412904	12.118432	1.1380971
NTRK2	0.45581564	0.32911934	0.38724674	0.5015833	0.13906098	0.064234496
NTRK2	0.9721968	0.14351105	0.95382618	1.4617874	3.4115188	0.4578592
NTRK2	1.7215867	0.067425065	1.711522	2.1686567	6.6306204	0.40703265
NTRK2	1.5794304	0.2132617	1.5420786	2.1934953	2.8793961	0.60131464
NTRK2	1.0755101	0.16083945	1.0597784	0.81673628	-1.6088952	-0.29314418
NTRK2	1.0611423	0.48468156	0.9733783	0.99269227	-0.14122681	-0.030788091
NTRK2	2.5460997	0.23643093	2.573948	2.7907705	1.0348512	0.16672047
NTRK2	2.0005287	0.053855106	1.9997859	1.8812977	-2.2139222	-0.16859027
NTRK2	1.764153	0.1130445	1.744444	1.3831631	-3.3702645	-0.41138293
NTRK2	1.9747543	0.22967742	2.0190871	1.5516819	-1.8420287	-0.51750727
NTRK2	1.4744788	0.22732799	1.4577316	2.2599841	3.4553832	0.75215046
NTRK2	1.5640454	0.15412522	1.5402754	2.2306321	4.3249685	0.64025466
NTRK2	1.961711	0.12749238	1.9791426	1.7299326	-1.8179781	-0.29931202
NTRK2	1.5408613	0.25510803	1.4952774	1.1405776	-1.5690754	-0.4048019
NTRK2	1.5287995	0.12850087	1.5532045	0.92111716	-4.7290134	-0.6821894
NTRK2	1.9163681	0.11425723	1.9080655	2.4772409	4.9088609	0.51907339
NTRK2	0.71035716	0.40837886	0.63564891	0.84018042	0.31789906	0.15442944
NTRK2	0.39963056	0.1067008	0.38872313	0.22650207	-1.6225604	-0.21232312
NTRK2	0.71434979	0.093853999	0.70159961	0.53290694	-1.9332458	-0.21879473
NTRK2	-0.13561491	0.47517778	-0.21256755	-0.40446048	-0.56577892	-0.24199499
NTRK2	2.0512688	0.56929246	1.9466599	1.999462	-0.091002083	0.0027000382
NTRK2	0.34778743	0.58827372	0.24505847	0.42030357	0.12326938	0.12514304
NTRK2	0.17227787	0.17189513	0.17899747	0.17103946	-0.0072044354	-0.058060069
NTRK2	0.28772274	0.44743144	0.21180947	0.2037129	-0.18776026	-0.058198634
NTRK2	0.15689424	0.45932355	0.07373643	-0.25789114	-0.90303529	-0.38172963
NTRK2	0.71889674	0.42858788	0.63624535	1.1330399	0.96629688	0.44669246
NTRK2	0.55845052	0.58576301	0.45177621	0.53573987	-0.038771058	0.033861596
NTRK2	0.20943655	0.30784262	0.13983564	0.79309458	1.8959624	0.60315688
NTRK2	-0.025944958	0.55471069	-0.12744843	-0.46968851	-0.79995492	-0.39234214
NTRK2	0.40546854	0.15208412	0.40067776	0.96481722	3.6778901	0.5140374
NTRK2	-0.069578023	0.43164695	-0.14691656	-0.049774913	0.045878026	0.047039585
NTRK2	0.30184736	0.58944948	0.19511762	0.21772772	-0.14270881	-0.027491958
NTRK2	-0.24103448	0.053879526	-0.24300296	0.0024647926	4.5193284	0.19536569
NTRK2	-0.40904952	0.13180004	-0.42307709	-0.54066842	-0.99862562	-0.16769339
NTRK2	-0.24831514	0.070296795	-0.26138409	-0.2139645	0.48865158	-0.002682472
NTRK2	-0.21501184	0.10283282	-0.23621737	-0.12887243	0.83766458	0.057242879
SYK	-0.18666214	0.26736886	-0.2392925	-0.19910722	-0.0465465	-0.0099167865
SYK	-0.59597309	0.047200507	-0.60126905	-0.66726602	-1.5104272	-0.11609903
SYK	-0.71579987	0.06099074	-0.72813066	-0.52842325	3.0722143	0.14960535
SYK	0.17388939	0.094874327	0.18064894	0.91185233	7.7783207	0.68110133
SYK	0.22675838	0.09721292	0.24632081	0.59078691	3.7446517	0.29436404
SYK	-0.22627489	0.11000703	-0.21495184	0.014570252	2.1893614	0.17942003
SYK	-0.33949543	0.087355045	-0.32443581	-0.22578848	1.3016644	0.048545267
SYK	-0.26226313	0.090553114	-0.26878825	-0.44488213	-2.0167059	-0.22619594
SYK	-0.062067457	0.10694981	-0.07418964	-0.081763292	-0.18415961	-0.057675714
SYK	-0.2573882	0.095580769	-0.2532458	0.079818086	3.5279721	0.28296182
SYK	0.058581655	0.05609335	0.050288619	0.00058217075	-1.0339815	-0.09980851
SYK	-0.83314667	0.054721546	-0.83504897	-0.7713474	1.1293406	0.013599503
SYK	-0.6818384	0.11993767	-0.68153402	-0.47801868	1.6993804	0.15341328
IARS	-0.9875288	0.38782509	-0.97785291	-0.61482777	0.96100289	0.31292308
FANCC	-0.13670549	0.077081938	-0.14395482	-0.01906919	1.5261202	0.074783568
FANCC	0.11525258	0.11013523	0.099504125	0.22498891	0.99637807	0.075382721
FANCC	-0.45566429	0.5384006	-0.54747339	-0.88625775	-0.79976407	-0.38888642
FANCC	-0.10096155	0.048488231	-0.11017819	-0.39995597	-6.1663297	-0.33987984
FANCC	-0.5458465	0.076894521	-0.54320953	-0.28860408	3.3453934	0.20450339
FANCC	-1.1103842	0.10638764	-1.1005498	-0.94321785	1.5712948	0.10722989
FANCC	-0.077562465	0.094980429	-0.064775294	0.28094768	3.7745686	0.29562091
FANCC	-0.37894774	0.13173303	-0.38133071	0.002321122	2.8942541	0.33354977
FANCC	-0.31112773	0.058709937	-0.30987594	0.013934328	5.5367468	0.27370821
FANCC	-1.0222027	0.24881394	-0.98558149	-0.52646914	1.9923866	0.40901029
FANCC	-0.0035363449	0.050052128	-0.0071774559	0.0074913952	0.2203251	-0.035433211
FANCC	-0.3412086	0.12836018	-0.32436115	-0.84047071	-3.8895405	-0.56621163
FANCC	0.33587344	0.10557106	0.36610582	0.14491651	-1.8088	-0.27129137
FANCC	0.49036838	0.13552547	0.52318785	-0.10367843	-4.3832854	-0.67696834
FANCC	0.0028361977	0.11000729	0.029388746	-0.17268111	-1.5955062	-0.25217192
FANCC	-0.11558435	0.042603894	-0.11729024	0.24854365	8.5468243	0.31573182
PTCH1	0.14144647	0.34217469	0.080592115	-0.4700727	-1.7871549	-0.60076688
PTCH1	-0.055992104	0.15614393	-0.08737177	-0.15526603	-0.63578473	-0.11799632
PTCH1	-0.37744525	0.11283789	-0.36030849	-0.3516711	0.22841749	-0.041464674
PTCH1	-0.65880564	0.062054374	-0.67555223	-0.55524732	1.6688319	0.070202848
PTCH1	-0.40472641	0.054866322	-0.39035329	-0.4031179	0.029316936	-0.062866669
PTCH1	-0.00055009208	0.17968764	-0.029672389	-0.051194248	-0.28184552	-0.071623921
PTCH1	-0.0084235665	0.084657629	-0.017766229	0.066508872	0.88512329	0.034173039
PTCH1	0.57704322	0.058351751	0.5647809	0.73300794	2.6728371	0.11812498
PTCH1	0.078057498	0.20618598	0.038962015	0.19819181	0.58265026	0.10912774
PTCH1	0.11788555	0.29150644	0.068049232	-0.2142592	-1.1394079	-0.33241049
PTCH1	-0.051704002	0.087234327	-0.045030618	0.33289999	4.4088607	0.32782855
PTCH1	-0.09188986	0.068709039	-0.079081704	0.098365819	2.7690051	0.12734546
PTCH1	0.26215672	0.12708137	0.27235781	0.90063283	5.0241519	0.57817296
PTCH1	-0.71549059	0.072851127	-0.72707547	-0.66952711	0.63092334	0.0074462945
PTCH1	-0.063088553	0.035992822	-0.05716693	0.11369854	4.9117319	0.12076341
PTCH1	0.076625343	0.064721808	0.069526523	0.20570123	1.9943183	0.086072646
PTCH1	-0.13887381	0.06173049	-0.13849936	0.14847555	4.6549016	0.23687285
PTCH1	0.50595265	0.062874554	0.49569863	0.068750766	-6.9535584	-0.47704993
PTCH1	0.071126672	0.099222711	0.079468681	0.46775366	3.9973408	0.33818292
PTCH1	0.31934772	0.11921738	0.33200729	1.2757718	8.0225222	0.89366244
PTCH1	0.44196237	0.074810163	0.42065316	0.42027638	-0.28988032	-0.050478846
PTCH1	-0.24327434	0.065295022	-0.25931724	0.054133417	4.5548305	0.2633486
PTCH1	0.027230835	0.07693609	0.015666537	0.16131394	1.7427855	0.095545337
PTCH1	-0.36094908	0.33038749	-0.41538582	-0.42775746	-0.20221219	-0.062473698
PTCH1	0.3730482	0.17612933	0.39825927	0.2983252	-0.42425073	-0.15003613
PTCH1	-0.53902346	0.068789851	-0.53939298	-0.29443451	3.5555965	0.19485641
PTCH1	-0.60074349	0.21906555	-0.64244932	-0.51785415	0.37837686	0.074493103
PTCH1	1.063287	0.099981797	1.0595916	1.2116865	1.484265	0.10199282
PTCH1	0.64229452	0.12101766	0.64947276	0.79136693	1.2318236	0.091792103
NR4A3_fus	-0.18523603	0.50688838	-0.272128	-0.36990475	-0.36431832	-0.14787882
NR4A3_fus	0.66311415	0.1595247	0.65446059	1.5298571	5.4332835	0.82529443
NR4A3_fus	-0.0074264994	0.42197361	-0.089302959	-0.15865561	-0.35838523	-0.11945471
rs10981694	0.82720627	0.33068175	0.90324406	0.99974888	0.52177844	0.046402755
rs10981694	0.55251499	0.25500887	0.60408352	1.0340208	1.8881925	0.37983525
rs7851395	0.85602887	0.13881135	0.86097776	1.5157969	4.7529837	0.60471713
STRBP	-0.2833555	0.36918073	-0.28684955	0.97304879	3.4032228	1.2097963
rs430397	-0.5679105	0.087983682	-0.57900278	0.1396199	8.0416093	0.66852061
MAPKAP1	-2.6789109	0.32787739	-2.5925518	-3.5209453	-2.5681382	-0.97849561
ABL1	-0.1604168	0.05835663	-0.15822895	-0.13903098	0.36646762	-0.030904097
ABL1	-0.27575722	0.10716465	-0.26746198	0.403524	6.3386687	0.62088392
ABL1	0.14788071	0.054016103	0.14370759	0.014807282	-2.4635881	-0.17900237
ABL1	-0.21099697	0.18187929	-0.24370485	-0.37632794	-0.90901479	-0.18272515
ABL1	0.12565837	0.14274274	0.098687794	-0.042545324	-1.1783695	-0.19133518
ABL1	-0.37180207	0.10466488	-0.36981033	-0.10398497	2.5588058	0.2157233
ABL1	0.031526267	0.092672106	0.017724383	0.16871518	1.480369	0.10088873
ABL1	0.35354653	0.092219056	0.34857906	0.44291565	0.96909602	0.044234529
ABL1	-0.12668003	0.088005997	-0.13977864	0.0096507314	1.5491076	0.09932731
ABL1	0.02559977	0.089762494	0.047038059	0.25996975	2.6110012	0.16282962
ABL1	-0.22423373	0.040505404	-0.2194175	-0.1901513	0.84142923	-0.020835861
ABL1	-0.35891507	0.59722538	-0.47711739	-0.52685626	-0.28120237	-0.099840935
TSC1	0.24258526	0.23551763	0.20302238	-0.062594799	-1.2957843	-0.31571924
TSC1	0.63993335	0.049524277	0.6449731	0.65150865	0.23372977	-0.043566514
TSC1	0.85101379	0.080258889	0.84694681	0.97859675	1.5896427	0.081547874
TSC1	0.62425168	0.075372004	0.63096563	0.64610051	0.28987994	-0.03496718
TSC1	0.091777895	0.04844784	0.089017445	0.19918778	2.2170212	0.060068277
TSC1	0.021539813	0.046578519	0.021999667	0.12725752	2.2696666	0.055155795
TSC1	0.14032058	0.096397398	0.12916163	0.15258775	0.12725629	-0.026675937
TSC1	-0.15393416	0.075467248	-0.16535253	-0.41724515	-3.4890763	-0.30199468
TSC1	-0.50570426	0.094999516	-0.48528846	-0.12850037	3.9705875	0.30668603
TSC1	0.19602581	0.35601033	0.13431694	0.1143688	-0.22936698	-0.070050207
TSC1	-0.35919464	0.12515699	-0.35350241	-0.10865546	2.0017993	0.19474489
TSC1	-0.03625898	0.086632125	-0.023867049	-0.066221081	-0.3458544	-0.092456094
TSC1	0.52869356	0.050582069	0.53598194	-0.82504393	-26.763189	-1.4111279
TSC1	-0.32521404	0.05366448	-0.32534149	-0.093962644	4.3092078	0.18127678
TSC1	-0.61795477	0.055962231	-0.6223067	-0.64244732	-0.43766221	-0.070242686
TSC1	-0.43000556	0.063274794	-0.42495505	-0.33637189	1.4797942	0.038481103
TSC1	-0.29115773	0.09230506	-0.2968446	0.24292773	5.7860908	0.48967027
TSC1	-0.21719491	0.083032105	-0.22944677	-0.19125335	0.3124281	-0.011908639
TSC1	-0.51140047	0.067656767	-0.51831719	-0.15514194	5.2656748	0.31307319
TSC1	-0.43735934	0.060242685	-0.42464561	-0.43665968	0.011614046	-0.062116131
TSC1	-0.18309779	0.090909798	-0.16361849	-0.22033136	-0.4095661	-0.10681493
TSC1	0.09897868	0.091163804	0.09151928	-0.11660742	-2.3648213	-0.25822877
NOTCH1	0.11387662	0.57101952	0.00040373003	-0.21015773	-0.56746632	-0.26066352
NOTCH1	0.45453161	0.095513373	0.47968782	0.70390836	2.6109092	0.17411847
NOTCH1	0.094940095	0.075747934	0.10110088	0.3305977	3.1110763	0.17939476
NOTCH1	0.036792791	0.20259641	0.0076911406	0.3008908	1.3035671	0.2430976
NOTCH1	0.26551925	0.064363559	0.26214293	0.34147544	1.1801117	0.029230448
NOTCH1	0.82270607	0.093301701	0.83076234	0.90252336	0.85547521	0.02165896
NOTCH1	-0.66192648	0.12453499	-0.67042145	-0.57706296	0.68144322	0.043256433
NOTCH1	-0.35696241	0.076785988	-0.36420291	-0.1982897	2.0664279	0.11581115
NOTCH1	-0.43809463	0.30385018	-0.48413291	-0.20369711	0.77142467	0.23033374
NOTCH1	-0.34259789	0.36749355	-0.41639874	-0.45510771	-0.30615455	-0.088811034
NOTCH1	0.04052521	0.060551749	0.038069739	0.37064296	5.4518285	0.28247116
NOTCH1	-0.23050588	0.16769571	-0.2506812	-0.012520915	1.299884	0.18805822
NOTCH1	0.31390818	0.2876074	0.35933309	0.34362949	0.10333985	-0.065805666
NOTCH1	-0.17225301	0.13340621	-0.16486102	0.027760411	1.4992812	0.14251937
NOTCH1	0.021371913	0.10312512	0.022048176	0.10106159	0.7727475	0.028911354
NOTCH1	0.12033344	0.064768424	0.1273739	0.16059494	0.62162241	-0.016881018
NOTCH1	-0.68193524	0.085367077	-0.68871382	-0.59403671	1.0296537	0.044575046
NOTCH1	-0.020237208	0.11976819	-0.012224314	0.21923069	1.9994282	0.18135294
NOTCH1	0.061408096	0.068563908	0.076720983	0.33345963	3.9678534	0.20663659
