Chr	start	end	gene	depth	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND
chr11	119145508	119145691	CBL	897	-0.10778482
chr11	119146683	119146862	CBL	1176	-0.045966219
chr11	119148438	119148576	CBL	218	-1.0337324
chr11	119148868	119149047	CBL	331	0.049006235
chr11	119149198	119149333	CBL	978	-0.28374313
chr11	119149363	119149467	CBL	647	0.60471667
chr11	119155643	119155836	CBL	3326	1.0425203
chr11	119155863	119156290	CBL	7485	0.47371704
chr11	119158533	119158679	CBL	483	0.15669516
chr11	119167603	119167777	CBL	1026	-0.58350355
chr11	119168058	119168216	CBL	674	-0.23857608
chr11	119169043	119169290	CBL	2452	0.08182364
chr11	119170183	119170531	CBL	3539	-0.094160045
chr11	125496615	125496769	CHEK1	1662	0.39620808
chr11	125497480	125497752	CHEK1	126	-0.22950426
chr11	125499080	125499221	CHEK1	221	0.068320779
chr11	125499245	125499380	CHEK1	100	-0.25479483
chr11	125503030	125503276	CHEK1	422	0.18143051
chr11	125505300	125505375	CHEK1	61	-3.1893122
chr11	125505380	125505450	CHEK1	57	-0.2032836
chr11	125507320	125507454	CHEK1	40	-1.0111257
chr11	125513665	125513832	CHEK1	315	0.12553088
chr11	125513950	125514177	CHEK1	811	-0.43487661
chr11	125514385	125514555	CHEK1	281	-0.085458488
chr11	125523605	125523745	CHEK1	35	-1.06854
chr11	125525095	125525236	CHEK1	204	-1.3093612
chr12	394594	394841	KDM5A	1877	0.25304811
chr12	401899	402351	KDM5A	2177	0.2950126
chr12	404709	404980	KDM5A	3066	0.63191524
chr12	406184	406398	KDM5A	1886	1.5739654
chr12	416079	416292	KDM5A	609	-0.67445501
chr12	416594	417188	KDM5A	6437	0.085884853
chr12	418939	419144	KDM5A	738	0.02693416
chr12	420029	420271	KDM5A	1493	-0.22466959
chr12	422194	422369	KDM5A	442	-0.84975398
chr12	427249	427664	KDM5A	3336	-0.03119904
chr12	430139	430311	KDM5A	505	0.040500794
chr12	431554	431771	KDM5A	664	0.6753109
chr12	432224	432359	KDM5A	119	-1.7840658
chr12	432744	432983	KDM5A	654	-0.24806775
chr12	437979	438218	KDM5A	733	-0.56950813
chr12	440959	441134	KDM5A	626	-0.91462544
chr12	442624	442843	KDM5A	1889	-0.061615746
chr12	443379	443623	KDM5A	305	-0.6850987
chr12	459759	459963	KDM5A	534	-0.37017057
chr12	461339	461516	KDM5A	359	0.22687028
chr12	463214	463417	KDM5A	376	-0.093376708
chr12	464294	464427	KDM5A	434	-0.25583048
chr12	465574	465707	KDM5A	431	0.17325892
chr12	472104	472283	KDM5A	1163	0.10568492
chr12	475074	475275	KDM5A	330	-0.50127063
chr12	493174	493349	KDM5A	332	0.27947246
chr12	495029	495159	KDM5A	157	-0.84871466
chr12	498069	498269	KDM5A	1434	-0.14407311
chr12	1022504	1022659	RAD52	462	0.44111286
chr12	1023029	1023322	RAD52	4004	0.43407282
chr12	1023544	1023727	RAD52	1078	-0.48944312
chr12	1025404	1026002	RAD52	5485	-0.43329543
chr12	1034579	1034710	RAD52	596	0.56659511
chr12	1035934	1036141	RAD52	1624	-0.27953898
chr12	1036279	1036469	RAD52	1889	0.16148868
chr12	1038934	1039080	RAD52	1315	0.056367264
chr12	1039184	1039323	RAD52	1347	0.18556519
chr12	1040359	1040502	RAD52	1248	-0.043195868
chr12	1042099	1042254	RAD52	1343	0.13580572
chr12	4383183	4383424	CCND2	1931	0.046642145
chr12	4385148	4385394	CCND2	2823	0.30332468
chr12	4387903	4388117	CCND2	1757	-0.24364877
chr12	4394408	4394651	CCND2	1917	0.38155396
chr12	4397983	4398199	CCND2	1711	-0.3109837
chr12	4408993	4409216	CCND2	1667	-0.37368265
chr12	10763102	10763172	MAGOHB	20	-0.53138146
chr12	11803007	11803142	ETV6	902	-0.14144669
chr12	11905362	11905538	ETV6	1490	-0.15271217
chr12	11992052	11992530	ETV6	4872	0.079476664
chr12	11992822	11994744	ETV6	12482	0.46270425
chr12	11995037	11995324	ETV6	4557	0.91076958
chr12	11995362	11997774	ETV6	12600	1.4603703
chr12	11998052	11998649	ETV6	1567	1.349417
chr12	11998942	11999146	ETV6	876	0.33310485
chr12	11999177	11999783	ETV6	2397	0.87829548
chr12	11999947	12001534	ETV6	13740	-0.067004356
chr12	12001547	12002032	ETV6	3731	0.99953928
chr12	12002317	12003182	ETV6	8817	-0.41823047
chr12	12003202	12003489	ETV6	4602	0.66221676
chr12	12003492	12003635	ETV6	2789	2.4385537
chr12	12003652	12004171	ETV6	6394	-0.0805567
chr12	12004172	12005821	ETV6	6523	0.88686264
chr12	12006127	12006828	ETV6	6414	0.14809438
chr12	12007062	12007148	ETV6	186	-2.0700626
chr12	12007292	12007958	ETV6	4212	0.27675632
chr12	12008232	12009598	ETV6	13698	-0.1945246
chr12	12009607	12011311	ETV6	8545	0.93320311
chr12	12011347	12012040	ETV6	4879	0.14449295
chr12	12012402	12013448	ETV6	9258	-0.29148696
chr12	12013522	12014605	ETV6	12446	0.14777651
chr12	12014622	12015355	ETV6	8594	0.13931168
chr12	12015372	12015604	ETV6	2933	0.88074246
chr12	12015707	12016391	ETV6	4640	0.74825358
chr12	12016407	12017691	ETV6	9062	-0.084014897
chr12	12017697	12017914	ETV6	648	1.0667469
chr12	12018202	12018516	ETV6	365	0.99234212
chr12	12018522	12018602	ETV6	19	-0.47575322
chr12	12018652	12018727	ETV6	52	0.92708547
chr12	12018747	12019125	ETV6	848	1.855732
chr12	12019127	12021235	ETV6	12975	1.3325125
chr12	12021262	12021359	ETV6	707	1.8917887
chr12	12021527	12021870	ETV6	1317	1.8110565
chr12	12022187	12022789	ETV6	7746	-0.059037064
chr12	12022797	12022950	ETV6	1952	0.58764102
chr12	12037352	12037526	ETV6	1742	0.55351978
chr12	12038837	12038970	ETV6	568	-0.39918761
chr12	12043852	12043991	ETV6	803	-0.26006455
chr12	12870752	12871276	CDKN1B	4782	-0.47000642
chr12	12871737	12871906	CDKN1B	1188	0.16251725
chr12	18434987	18435721	PIK3C2G	1332	-0.24017027
chr12	18439737	18439878	PIK3C2G	41	-0.78005937
chr12	18443767	18443984	PIK3C2G	131	0.3167895
chr12	18446812	18446978	PIK3C2G	48	0.022367813
chr12	18466862	18467010	PIK3C2G	277	-0.51844461
chr12	18473847	18473996	PIK3C2G	32	-0.53566605
chr12	18477927	18478068	PIK3C2G	32	-0.86744132
chr12	18491332	18491511	PIK3C2G	61	-0.053074196
chr12	18496192	18496333	PIK3C2G	47	0.17702668
chr12	18499542	18499801	PIK3C2G	373	-1.6892487
chr12	18515662	18515845	PIK3C2G	96	0.20807863
chr12	18524092	18524261	PIK3C2G	149	-0.71458491
chr12	18534677	18534846	PIK3C2G	1126	-0.03621845
chr12	18544047	18544221	PIK3C2G	58	-2.3121219
chr12	18552567	18552820	PIK3C2G	156	-1.632386
chr12	18573842	18573994	PIK3C2G	51	-1.2796982
chr12	18576852	18576988	PIK3C2G	346	-0.79240223
chr12	18641372	18641577	PIK3C2G	162	-1.224952
chr12	18644362	18644531	PIK3C2G	51	-1.0915137
chr12	18648962	18649113	PIK3C2G	68	-0.31901116
chr12	18650517	18650715	PIK3C2G	102	-2.2736083
chr12	18656192	18656371	PIK3C2G	283	-0.39975745
chr12	18658197	18658407	PIK3C2G	639	0.31527288
chr12	18691057	18691269	PIK3C2G	317	-0.47107036
chr12	18699227	18699413	PIK3C2G	405	-0.18618585
chr12	18715602	18715857	PIK3C2G	472	0.27250976
chr12	18716287	18716458	PIK3C2G	286	-0.64536466
chr12	18719857	18719999	PIK3C2G	50	-0.11636757
chr12	18747407	18747539	PIK3C2G	43	-0.98774774
chr12	18762442	18762579	PIK3C2G	134	0.028036153
chr12	18793327	18793509	PIK3C2G	261	0.056694272
chr12	18800787	18801003	PIK3C2G	77	-0.82250586
chr12	21045610	21045757	rs11045585	92	-1.4782936
chr12	21331540	21331690	rs2291075	41	-1.2886894
chr12	25362413	25362761	KRAS	110	-0.52135425
chr12	25362768	25362865	KRAS	47	0.56599652
chr12	25368048	25368516	KRAS	229	0.15101633
chr12	25378518	25378721	KRAS	88	-0.81559358
chr12	25380133	25380385	KRAS	402	-0.27987344
chr12	25398183	25398362	KRAS	290	1.3730172
chr12	42736779	42736981	PPHLN1_fus	77	0.31553264
chr12	42736999	42737237	PPHLN1_fus	62	-0.25395399
chr12	46123594	46123729	ARID2	1116	-0.14708586
chr12	46123799	46123937	ARID2	1432	0.18003503
chr12	46124964	46125111	ARID2	278	-0.78199576
chr12	46205179	46205352	ARID2	345	-0.95416392
chr12	46211429	46211703	ARID2	273	0.45748597
chr12	46215194	46215289	ARID2	20	-0.77746862
chr12	46230334	46230467	ARID2	208	2.2902211
chr12	46230499	46230810	ARID2	727	0.47295291
chr12	46231069	46231215	ARID2	55	-0.59448608
chr12	46231254	46231505	ARID2	161	-1.0307395
chr12	46233104	46233311	ARID2	781	0.60185492
chr12	46240604	46240738	ARID2	81	-1.4482732
chr12	46242594	46242763	ARID2	43	-1.6081591
chr12	46243339	46243580	ARID2	415	-0.83385772
chr12	46243794	46246706	ARID2	26613	0.82033015
chr12	46254554	46254762	ARID2	388	-1.125657
chr12	46285529	46285708	ARID2	762	0.035246802
chr12	46285759	46285905	ARID2	437	-0.16362904
chr12	46287179	46287355	ARID2	771	-0.62389188
chr12	46287399	46287541	ARID2	141	1.1192647
chr12	46298684	46298896	ARID2	281	0.47764168
chr12	49415531	49415687	KMT2D	1433	0.31940195
chr12	49415801	49415972	KMT2D	3493	1.2110651
chr12	49416026	49416141	KMT2D	1534	0.6869951
chr12	49416346	49416704	KMT2D	5284	0.3831571
chr12	49418331	49418518	KMT2D	3019	0.87370389
chr12	49418571	49418758	KMT2D	1673	0.013246359
chr12	49419931	49421135	KMT2D	11620	-0.7060634
chr12	49421561	49421733	KMT2D	2792	0.81533308
chr12	49421756	49421953	KMT2D	2311	0.4914202
chr12	49422586	49422756	KMT2D	1932	0.37713754
chr12	49422821	49423041	KMT2D	1657	-0.35233036
chr12	49423136	49423286	KMT2D	650	-0.94197386
chr12	49424031	49424237	KMT2D	806	-1.1461459
chr12	49424351	49424575	KMT2D	1479	-0.56167602
chr12	49424641	49424859	KMT2D	3780	0.86392304
chr12	49424926	49425825	KMT2D	11376	-0.12658341
chr12	49425836	49426605	KMT2D	10132	-0.17405981
chr12	49426781	49426896	KMT2D	1338	0.43046999
chr12	49426911	49427265	KMT2D	3855	0.090967825
chr12	49427271	49427660	KMT2D	4913	0.15561884
chr12	49427681	49427786	KMT2D	2262	1.3016633
chr12	49427821	49428116	KMT2D	3775	0.28944554
chr12	49428141	49428301	KMT2D	1830	0.42445337
chr12	49428326	49428477	KMT2D	1768	0.48344837
chr12	49428571	49428752	KMT2D	1991	0.26336656
chr12	49430876	49432815	KMT2D	20084	-0.17605243
chr12	49432981	49433163	KMT2D	1616	0.038911436
chr12	49433191	49433443	KMT2D	2150	-0.17890783
chr12	49433481	49435340	KMT2D	12877	-0.6350241
chr12	49435381	49435537	KMT2D	2306	0.77672883
chr12	49435661	49435805	KMT2D	2317	0.84308989
chr12	49435841	49436114	KMT2D	2540	0.017186933
chr12	49436301	49436457	KMT2D	1879	0.50063585
chr12	49436491	49436676	KMT2D	2285	0.48000208
chr12	49436826	49437005	KMT2D	1998	0.26783722
chr12	49437096	49437263	KMT2D	1841	0.37240833
chr12	49437386	49437599	KMT2D	3659	0.81885891
chr12	49437616	49437809	KMT2D	3225	0.92560465
chr12	49437956	49438106	KMT2D	2691	1.1812958
chr12	49438161	49438346	KMT2D	3261	0.99696647
chr12	49438491	49438785	KMT2D	3360	0.10170824
chr12	49439641	49439795	KMT2D	1761	0.42565845
chr12	49439826	49440010	KMT2D	2373	0.52665084
chr12	49440021	49440238	KMT2D	2623	0.31093122
chr12	49440361	49440615	KMT2D	2394	-0.09597536
chr12	49441721	49441865	KMT2D	951	-0.45763765
chr12	49442411	49442597	KMT2D	1034	-0.33146948
chr12	49442866	49443039	KMT2D	1954	0.2852959
chr12	49443431	49444590	KMT2D	8610	-1.0144532
chr12	49444641	49446222	KMT2D	9431	-1.1032168
chr12	49446316	49446530	KMT2D	2136	0.025243676
chr12	49446671	49446878	KMT2D	2504	0.3784148
chr12	49446961	49447139	KMT2D	2589	0.89978804
chr12	49447231	49447445	KMT2D	2275	0.16617702
chr12	49447726	49447945	KMT2D	2070	-0.037029935
chr12	49448056	49448235	KMT2D	2200	0.39102076
chr12	49448276	49448568	KMT2D	3497	0.24537815
chr12	49448651	49448852	KMT2D	1589	-0.16419626
chr12	49449011	49449147	KMT2D	1213	-0.041802321
chr12	56474047	56474191	ERBB3	1185	0.19576635
chr12	56477512	56477718	ERBB3	2580	0.44265626
chr12	56478752	56479237	ERBB3	4938	-0.36850086
chr12	56480292	56480470	ERBB3	1892	0.3499463
chr12	56481312	56481467	ERBB3	1926	0.52876323
chr12	56481547	56481738	ERBB3	3217	0.91361336
chr12	56481772	56481960	ERBB3	2650	0.70937603
chr12	56482292	56482475	ERBB3	1994	0.5839617
chr12	56482507	56482681	ERBB3	2339	0.51749343
chr12	56486482	56486640	ERBB3	1481	0.47630329
chr12	56486742	56486883	ERBB3	1779	0.535857
chr12	56487107	56487359	ERBB3	2523	0.024289122
chr12	56487512	56487691	ERBB3	1506	-0.14739752
chr12	56487857	56488006	ERBB3	1267	0.0056164875
chr12	56488152	56488369	ERBB3	1922	-0.13767825
chr12	56488987	56489126	ERBB3	1303	0.39374605
chr12	56489417	56489599	ERBB3	2036	0.65584365
chr12	56490252	56490431	ERBB3	1591	0.081323462
chr12	56490507	56490645	ERBB3	1103	0.069874184
chr12	56490797	56491057	ERBB3	2102	-0.25820682
chr12	56491547	56491755	ERBB3	1736	-0.21771947
chr12	56492247	56492392	ERBB3	736	-0.18141093
chr12	56492507	56492726	ERBB3	2413	0.1971131
chr12	56493402	56493540	ERBB3	1632	0.63145074
chr12	56493597	56493840	ERBB3	2943	0.37855531
chr12	56493922	56494061	ERBB3	1599	1.2673971
chr12	56494822	56495178	ERBB3	3622	-0.14648975
chr12	56495277	56495878	ERBB3	6943	-0.19634792
chr12	57486337	57486721	NAB2_fus	5564	0.3017414
chr12	57486952	57487208	NAB2_fus	1050	-1.2207962
chr12	57857452	57857594	GLI1	1044	-0.2588982
chr12	57857752	57857902	GLI1	1913	0.60763799
chr12	57858427	57858679	GLI1	2476	0.034553388
chr12	57858862	57859075	GLI1	1712	-0.28568992
chr12	57859357	57859504	GLI1	1306	0.036647538
chr12	57859537	57859722	GLI1	1737	0.074458652
chr12	57859997	57860216	GLI1	1402	-0.60359643
chr12	57861087	57861307	GLI1	1943	-0.13098154
chr12	57861747	57862031	GLI1	2629	-0.13255619
chr12	57863182	57863495	GLI1	3260	0.039348251
chr12	57864072	57865855	GLI1	18195	-0.27747376
chr12	58142277	58142426	CDK4	1027	-0.13397052
chr12	58142932	58143115	CDK4	1133	-0.41681652
chr12	58143177	58143326	CDK4	1190	0.94005889
chr12	58144407	58144579	CDK4	1728	0.22865144
chr12	58144672	58144889	CDK4	2793	0.51455233
chr12	58144967	58145138	CDK4	2890	0.91701408
chr12	58145257	58145548	CDK4	3417	0.16341825
chr12	69202184	69202334	MDM2	1410	0.32582949
chr12	69202694	69202885	MDM2	2194	0.43706435
chr12	69202954	69203096	MDM2	651	0.44926952
chr12	69207289	69207441	MDM2	66	0.0046166281
chr12	69210564	69210751	MDM2	125	0.3845033
chr12	69214084	69214191	MDM2	29	-0.50923893
chr12	69218104	69218239	MDM2	329	0
chr12	69218309	69218448	MDM2	63	-0.40257738
chr12	69222529	69222744	MDM2	340	-0.14560532
chr12	69229599	69229800	MDM2	165	-0.083360619
chr12	69230414	69230553	MDM2	36	-1.2277287
chr12	69233029	69233654	MDM2	994	-0.78115896
chr12	77216250	77216324	ZDHHC17	95	-1.0814786
chr12	92537830	92538242	BTG1	3863	0.058054868
chr12	92539135	92539341	BTG1	1578	0.10371603
chr12	104720154	104720217	TXNRD1	15	-1.2187695
chr12	112856844	112856979	PTPN11	354	-1.4346886
chr12	112884044	112884110	PTPN11	356	3.6683785
chr12	112884164	112884232	PTPN11	323	0.37763516
chr12	112888144	112888221	PTPN11	296	-0.6283733
chr12	112888279	112888356	PTPN11	340	-0.43115342
chr12	112890984	112891215	PTPN11	865	0.22199241
chr12	112892449	112892523	PTPN11	57	-2.1894778
chr12	112893829	112893893	PTPN11	99	1.9014561
chr12	112910809	112910882	PTPN11	184	2.5376782
chr12	112915419	112915493	PTPN11	338	-0.86048996
chr12	112915499	112915580	PTPN11	297	2.0173666
chr12	112915699	112915773	PTPN11	309	-0.80822592
chr12	112915774	112915848	PTPN11	241	-0.13055408
chr12	112919974	112920043	PTPN11	237	1.6522506
chr12	112924249	112924374	PTPN11	1471	0.56118644
chr12	112924389	112924757	PTPN11	3486	-0.19704469
chr12	112926209	112926353	PTPN11	1137	0.049265011
chr12	112926799	112926874	PTPN11	754	0.82404243
chr12	112926944	112927027	PTPN11	494	-0.76213082
chr12	112940014	112940087	PTPN11	433	-0.87351136
chr12	112942484	112942565	PTPN11	49	-2.9871977
chr12	115109619	115110142	TBX3	3785	-0.52022351
chr12	115111934	115112675	TBX3	5718	-0.57608804
chr12	115114084	115114312	TBX3	2175	0.038010288
chr12	115115349	115115476	TBX3	695	3.0399304
chr12	115117279	115117490	TBX3	1706	0.84836179
chr12	115117669	115117810	TBX3	1624	1.4222559
chr12	115118659	115118974	TBX3	2941	1.3435235
chr12	115120594	115121046	TBX3	4991	-0.02101226
chr12	118519835	118519902	VSIG10	93	-1.0117046
chr12	121416548	121416924	HNF1A	2411	-0.57457527
chr12	121426603	121426852	HNF1A	2514	0.12407521
chr12	121431298	121431542	HNF1A	1844	-0.31480532
chr12	121431943	121432222	HNF1A	2330	-0.08142204
chr12	121434038	121434255	HNF1A	2145	0.016159033
chr12	121434318	121434591	HNF1A	3718	0.65366295
chr12	121434638	121434997	HNF1A	2821	0.12284331
chr12	121435243	121435512	HNF1A	1350	-0.76175456
chr12	121437048	121437467	HNF1A	5156	0.42036697
chr12	121438833	121439012	HNF1A	2129	0.40208263
chr12	123187913	123187988	HCAR2	174	-1.2739218
chr12	123188003	123188075	HCAR2	173	-0.065954258
chr12	133201247	133201434	POLE	2143	0.40717398
chr12	133201457	133201603	POLE	1689	0.56218582
chr12	133202207	133202384	POLE	1452	-0.14553391
chr12	133202677	133202926	POLE	2715	0.2140632
chr12	133208867	133209123	POLE	1992	-0.32005854
chr12	133209217	133209405	POLE	1245	-0.22627514
chr12	133210747	133210999	POLE	3091	0.28665713
chr12	133212452	133212628	POLE	1087	-0.16158867
chr12	133214577	133214755	POLE	1841	0.16723678
chr12	133215687	133215897	POLE	1651	-0.29527347
chr12	133218197	133218453	POLE	2041	-0.32826962
chr12	133218727	133219018	POLE	2882	-0.095267065
chr12	133219067	133219341	POLE	3396	0.37347271
chr12	133219382	133219626	POLE	2999	0.48102037
chr12	133219782	133219924	POLE	1661	0.41302747
chr12	133219967	133220177	POLE	2257	0.15551014
chr12	133220397	133220602	POLE	2027	0.10401641
chr12	133225492	133225705	POLE	1642	-0.31824981
chr12	133225867	133226124	POLE	1882	-0.29427846
chr12	133226227	133226513	POLE	2810	-0.049367802
chr12	133233697	133233875	POLE	2401	0.53579813
chr12	133233902	133234044	POLE	1634	0.4045525
chr12	133234422	133234564	POLE	1028	-0.21922324
chr12	133235852	133236139	POLE	2249	-0.37409075
chr12	133237532	133237740	POLE	1838	-0.1088915
chr12	133238082	133238294	POLE	1986	0.014312737
chr12	133240562	133240773	POLE	2185	0.081985686
chr12	133240922	133241070	POLE	1966	0.66683657
chr12	133241857	133242076	POLE	2142	0.0017230017
chr12	133244062	133244277	POLE	2735	0.40691823
chr12	133244907	133245124	POLE	2462	0.23017461
chr12	133245192	133245343	POLE	1850	0.5985155
chr12	133245362	133245551	POLE	2279	0.45214376
chr12	133248767	133248947	POLE	1659	-0.0034847344
chr12	133249177	133249465	POLE	3308	0.17225728
chr12	133249727	133249906	POLE	1180	-0.5119588
chr12	133250137	133250305	POLE	2006	0.53979508
chr12	133251962	133252135	POLE	2437	0.6527853
chr12	133252292	133252429	POLE	1310	0.15197913
chr12	133252652	133252834	POLE	1557	0.44827085
chr12	133253107	133253276	POLE	1609	0.48602143
chr12	133253917	133254065	POLE	1292	0.90986115
chr12	133254142	133254319	POLE	2265	0.44471037
chr12	133256057	133256276	POLE	2172	0.11959648
chr12	133256507	133256657	POLE	1338	0.76310709
chr12	133256712	133256849	POLE	1156	0.19029454
chr12	133257162	133257303	POLE	1004	0.72686676
chr12	133257702	133257875	POLE	1501	-0.082687599
chr12	133263787	133263942	POLE	458	-1.1531393
chr13	26828757	26828927	CDK8	1441	-0.036543162
chr13	26898892	26898986	CDK8	8	-1.7930415
chr13	26911662	26911814	CDK8	37	-0.19688793
chr13	26923187	26923364	CDK8	500	-0.92679716
chr13	26927862	26928039	CDK8	90	-1.9261806
chr13	26956907	26957046	CDK8	117	0.036457308
chr13	26959337	26959510	CDK8	328	-0.086318008
chr13	26967497	26967668	CDK8	114	-0.61965248
chr13	26970372	26970518	CDK8	21	-0.99810346
chr13	26971247	26971391	CDK8	16	-1.9092345
chr13	26974567	26974709	CDK8	256	-1.1544305
chr13	26975372	26975511	CDK8	377	1.4596773
chr13	26975612	26975796	CDK8	1180	-0.34008433
chr13	26978062	26978262	CDK8	1148	-0.58467403
chr13	28578154	28578344	FLT3	1293	0.024334229
chr13	28588564	28588737	FLT3	664	0.3131449
chr13	28589259	28589413	FLT3	192	0.58061135
chr13	28589704	28589871	FLT3	1044	-0.30482441
chr13	28592579	28592764	FLT3	1150	-0.027395631
chr13	28597464	28597640	FLT3	292	1.3907381
chr13	28598959	28599097	FLT3	98	-0.31103258
chr13	28601189	28601414	FLT3	519	1.3939734
chr13	28602279	28602462	FLT3	1299	0.20748253
chr13	28607994	28608134	FLT3	1412	0.90235449
chr13	28608184	28608372	FLT3	749	1.4314067
chr13	28608414	28608587	FLT3	531	0.90870682
chr13	28609609	28609853	FLT3	1921	1.1778917
chr13	28610049	28610223	FLT3	1007	-0.38864221
chr13	28611299	28611441	FLT3	198	1.4315336
chr13	28622389	28622592	FLT3	287	0.45024086
chr13	28623489	28623701	FLT3	679	0.34299372
chr13	28623749	28623922	FLT3	483	-0.20701671
chr13	28624199	28624376	FLT3	393	0.21478227
chr13	28626659	28626824	FLT3	1064	0.037360528
chr13	28631449	28631626	FLT3	292	0.045021149
chr13	28635974	28636228	FLT3	2115	-0.19627719
chr13	28644594	28644744	FLT3	88	0.50072244
chr13	28674554	28674686	FLT3	244	-1.9279456
chr13	28877275	28877517	FLT1	1535	-0.56625318
chr13	28880780	28880928	FLT1	1254	-0.037345199
chr13	28882950	28883084	FLT1	907	2.235382
chr13	28885705	28885874	FLT1	175	-0.84451634
chr13	28886095	28886289	FLT1	882	0.98056018
chr13	28891610	28891756	FLT1	1025	-0.33621122
chr13	28893535	28893707	FLT1	1147	-0.16298542
chr13	28895575	28895748	FLT1	1085	2.0456243
chr13	28896370	28896519	FLT1	446	-0.31801013
chr13	28896895	28897116	FLT1	2834	0.54692695
chr13	28901570	28901718	FLT1	491	0.54772231
chr13	28903730	28903906	FLT1	1907	0.19505688
chr13	28908130	28908286	FLT1	1475	1.1660013
chr13	28913280	28913448	FLT1	840	0.64166601
chr13	28919555	28919701	FLT1	392	-1.0365791
chr13	28931660	28931837	FLT1	1933	0.80252931
chr13	28942205	28942279	FLT1	95	1.668276
chr13	28942575	28942674	FLT1	558	2.73548
chr13	28942750	28942833	FLT1	335	2.1136629
chr13	28959000	28959207	FLT1	1337	0.080860833
chr13	28959680	28960087	FLT1	544	1.1528461
chr13	28960090	28961824	FLT1	4368	1.0348363
chr13	28961845	28961931	FLT1	493	0.012629634
chr13	28961960	28962591	FLT1	1796	0.082405311
