gene	mean_log2ND	std_log2ND	median_log2ND	R-190115-979857-BLD-101100_BC_E19011812-32-DNA_F1901184313-27_L190118-00002-H6_20190121-C8_panel12_plus_P190121536-1_sample20190121-B3-A00168-log2_ND	R-RZ	R-CopyRatio
JAK2	-0.39059411	0.059898878	-0.38867103	-0.07500949	5.2686232	0.3096749
CD274	0.27632329	0.13696729	0.30500674	0.7039011	3.1217513	0.39490772
CD274	-0.40764535	0.23153228	-0.44658754	-0.023340145	1.6598342	0.41926075
CD274	0.011067692	0.17557657	-0.01603106	-0.46165352	-2.6923935	-0.44960911
CD274	0.40919549	0.11250467	0.40307164	0.12919906	-2.4887538	-0.27785922
CD274	-0.60929213	0.12323041	-0.59871994	-0.63011207	-0.16895135	-0.035378774
CD274	-0.11096943	0.12595261	-0.11160358	-0.11343072	-0.019541388	-0.0058137793
PDCD1LG2	-0.64113834	0.12060799	-0.61919562	-0.8829314	-2.0047848	-0.26772242
PDCD1LG2	-0.6517587	0.16879278	-0.6774001	-0.48793848	0.97054042	0.18547498
PDCD1LG2	0.04867519	0.15385881	0.022691233	-0.096115064	-0.94105923	-0.12279294
PDCD1LG2	0.3377974	0.062991771	0.33152559	0.58059316	3.8544043	0.24508093
PDCD1LG2	0.41340474	0.13762456	0.42815735	0.65442242	1.7512694	0.22227843
PDCD1LG2	0.15845158	0.12841293	0.16636579	0.56603817	3.1740307	0.39568574
KIAA1432	-1.0344903	0.2449765	-1.0078711	-0.70287896	1.3536455	0.3010055
KIAA1432	0.52116876	0.32695498	0.5482859	0.75269153	0.7081182	0.20041899
CDKN2A	0.25972959	0.11385777	0.26752649	0.28726293	0.24182221	0.015749798
CDKN2A	-0.14864829	0.18615773	-0.17325429	0.27762021	2.2898243	0.44688786
CDKN2A	-0.041939216	0.20455913	-0.083348893	0.45094053	2.4094732	0.53030278
CDKN2A	0.62415301	0.14355296	0.64446219	0.96134928	2.3489329	0.31290045
CDKN2A	-0.081500905	0.42990358	-0.16361075	0.48926959	1.327671	0.6488937
CDKN2A	0.27035906	0.266368	0.2327567	0.29731272	0.10118956	0.06056938
CDKN2A	0.33898677	0.32711048	0.30998745	0.13801617	-0.61438143	-0.17595792
CDKN2A	-0.3144842	0.18090386	-0.34022338	-0.1517835	0.89937662	0.18445324
CDKN2B	0.022525481	0.16761018	-0.024015729	0.22231067	1.1919633	0.24233976
CDKN2B	-0.071703034	0.17683842	-0.10828475	0.87682283	5.3637997	0.98112094
C9orf72	0.13391678	0.34671507	0.19643371	0.75052231	1.7784215	0.55010196
FANCG	-0.38989833	0.061294234	-0.37866509	0.51788241	14.810214	0.89256086
FANCG	0.36085893	0.053988275	0.36985016	0.12861054	-4.3018301	-0.24522626
FANCG	-0.19109975	0.062565656	-0.19454773	-0.025613928	2.6449946	0.16494716
FANCG	-0.15281106	0.10393111	-0.14446232	0.12847675	2.7064833	0.26895243
FANCG	-0.33210591	0.17835196	-0.36362605	-0.056848582	1.5433378	0.30279083
FANCG	-0.17953309	0.093204995	-0.17314554	-0.55385873	-4.0161542	-0.38469983
FANCG	0.13141569	0.055626323	0.131759	0.33627263	3.6827338	0.20052699
FANCG	0.11604442	0.07595676	0.10869233	0.064259419	-0.68176948	-0.048419551
FANCG	0.22935339	0.058153805	0.22705775	0.46246492	4.0085345	0.23142053
FANCG	-0.29595258	0.045662589	-0.29446998	-0.33757141	-0.91144256	-0.047088067
FANCG	0.067287668	0.10384292	0.044751223	-0.64259926	-6.8361611	-0.69133712
FANCG	-0.26338577	0.072915499	-0.27354309	-0.26415218	-0.010510922	0.0054042704
FANCG	-0.27555775	0.1187736	-0.26978028	0.46747868	6.2559056	0.73327232
FANCG	0.26924545	0.11932153	0.28049091	1.0779589	6.7775983	0.7934813
PAX5	0.18790829	0.10208114	0.17333238	-0.023565449	-2.071624	-0.20088447
PAX5	0.69666475	0.1293579	0.72120182	0.82919748	1.024543	0.10400902
PAX5	0.51432147	0.096857549	0.53400326	1.236598	7.457101	0.69860809
PAX5	-0.40064929	0.085828755	-0.39633662	-1.0626383	-7.7129047	-0.67028832
PAX5	-0.054255703	0.10298937	-0.037488144	-1.0202606	-9.3796564	-0.9867591
PAX5	0.048241309	0.061854829	0.04816804	0.63636657	9.5081543	0.58421189
PAX5	0.41123321	0.074457906	0.40066537	0.91658851	6.7871275	0.5119365
PAX5	0.74823261	0.15099066	0.74194704	0.84081308	0.6131536	0.094879396
PAX5	0.77688788	0.067992629	0.77231959	1.1942929	6.1389753	0.41798672
PAX5	0.055450368	0.054922301	0.043770277	-0.42693795	-8.7831047	-0.47469487
PAX5	-0.49037833	0.094923887	-0.50419166	0.10049192	6.224674	0.60069694
PAX5	0.12263342	0.11174731	0.13958568	0.60464647	4.3134197	0.46107415
GNAQ	0.31250269	0.11272779	0.29559625	0.23984087	-0.6445777	-0.05974202
GNAQ	-0.16619612	0.062706265	-0.15926656	-0.11742129	0.77783025	0.037858629
GNAQ	0.029521118	0.065036813	0.041385671	0.28302103	3.8977912	0.23764872
GNAQ	-0.065201022	0.075660293	-0.057350681	0.11810967	2.4228123	0.17147371
GNAQ	0.34024181	0.075952634	0.36232878	0.021809603	-4.1925104	-0.34450582
GNAQ	-0.40433257	0.1226775	-0.41234502	-0.13703814	2.1788383	0.27132024
GNAQ	0.12390763	0.10821093	0.11099896	0.8737918	6.9298376	0.7588062
NTRK2	0.62734673	0.11533709	0.62203371	1.2155543	5.0998997	0.58953398
NTRK2	-0.12310254	0.099452901	-0.11007265	-0.8454049	-7.2627581	-0.73931889
NTRK2	0.5310375	0.11388919	0.53077638	0.026822205	-4.4272445	-0.50794082
NTRK2	0.44677742	0.092949369	0.45511645	0.60062282	1.6551527	0.14151973
NTRK2	-0.061890032	0.046538269	-0.061993004	-0.15703358	-2.0444153	-0.099027217
NTRK2	0.43839655	0.057838419	0.42900398	0.460582	0.38357638	0.027591381
NTRK2	-0.039862568	0.058133941	-0.045319637	-0.53811451	-8.570758	-0.49678151
NTRK2	0.038399468	0.43149764	-0.036923749	-0.015781193	-0.12556421	0.017155915
NTRK2	0.68924959	0.59985811	0.57446923	0.86969325	0.30081058	0.29123738
NTRK2	-0.011480974	0.19730724	-0.061275327	-0.35561067	-1.7441311	-0.29832198
NTRK2	1.0972865	0.58473374	0.99328522	1.2615697	0.28095389	0.26429786
NTRK2	0.45175826	0.15043791	0.42670614	0.68599683	1.5570448	0.25530405
NTRK2	0.34525792	0.5900165	0.23718954	0.2650047	-0.13601861	0.023828515
NTRK2	0.68658584	0.5884523	0.57883279	0.89219807	0.34941189	0.30937864
NTRK2	0.87246439	0.58736799	0.75504237	0.85856897	-0.023657103	0.099539955
NTRK2	0.20578767	0.49023926	0.11400024	0.33771273	0.26910342	0.21972585
NTRK2	0.78816765	0.13525607	0.75793662	0.94395505	1.151796	0.18203179
NTRK2	1.3595212	0.36046151	1.2833961	1.738056	1.0501392	0.45067322
NTRK2	0.2548327	0.50089474	0.16445871	0.47825798	0.44605236	0.30981263
NTRK2	0.879128	0.093403773	0.89023383	1.6152588	7.8811675	0.72103831
NTRK2	0.10503825	0.41619969	0.017310368	-22.3746	-54.011666	-22.395897
NTRK2	0.10558108	0.32355657	0.042780508	-22.220416	-69.001836	-22.267183
NTRK2	-0.018041198	0.48145311	-0.10228034	-22.787305	-47.292796	-22.689011
NTRK2	0.17985619	0.56878759	0.078715506	-23.509662	-41.649147	-23.592364
NTRK2	1.7602478	0.28662107	1.7982127	-18.981901	-72.367845	-20.784101
NTRK2	0.1241495	0.47176691	0.03084085	-22.850564	-48.69929	-22.885391
NTRK2	1.8856698	0.32968822	1.945107	-18.204933	-60.938187	-20.154026
NTRK2	0.85429679	0.17155985	0.89976751	-18.766284	-114.36581	-19.670038
NTRK2	1.3802634	0.59656296	1.2710205	1.3693511	-0.01829197	0.094343948
NTRK2	0.14570288	0.080309616	0.12832221	-0.24004038	-4.8032014	-0.37234923
NTRK2	0.40011293	0.58725842	0.28864248	0.39955563	-0.00094898415	0.10692651
NTRK2	-0.25153688	0.3282198	-0.17966642	-1.7476938	-4.5583995	-1.5720141
NTRK2	0.10780066	0.13433451	0.084974994	-0.24983585	-2.6622832	-0.33879748
NTRK2	1.1535112	0.6146785	1.0360262	1.0850741	-0.11133805	0.045061255
NTRK2	0.040269363	0.5877668	-0.067401863	-0.077451637	-0.20028522	-0.014036415
NTRK2	0.67350112	0.148698	0.65728597	0.80060659	0.85478935	0.13933398
NTRK2	2.0083591	0.30928066	2.0297975	1.3419776	-2.1546175	-0.69180655
NTRK2	0.15222161	0.52338681	0.05101803	-0.13738644	-0.55333463	-0.19239111
NTRK2	1.8621137	0.57493232	1.7534846	1.9489446	0.15102797	0.19147332
NTRK2	0.41454923	0.25925613	0.35948066	0.59509907	0.69641493	0.23163177
NTRK2	0.4265183	0.140248	0.45368221	0.13081973	-2.1083977	-0.32684912
NTRK2	0.38942998	0.41084661	0.32046997	0.49334797	0.25293623	0.16889136
NTRK2	0.76673548	0.58224916	0.6714621	0.74913982	-0.030220152	0.073691081
NTRK2	0.47045836	0.31292008	0.39539784	0.37574187	-0.30268588	-0.023642611
NTRK2	0.81241792	0.59173637	0.69860449	0.8551437	0.072204081	0.15255257
NTRK2	0.41534152	0.094149155	0.41280755	0.097397188	-3.377028	-0.319397
NTRK2	0.85133945	0.59335815	0.74610375	0.95842648	0.1804762	0.20833609
NTRK2	-0.34349526	0.18269026	-0.36465278	-0.82501286	-2.6357048	-0.46434672
NTRK2	0.37439654	0.30626705	0.31301848	0.21457352	-0.52184203	-0.1024316
NTRK2	0.38649839	0.57805528	0.27330335	0.43420257	0.082525284	0.15691258
NTRK2	0.27349735	0.37689823	0.19782659	0.27122418	-0.0060312559	0.06941095
NTRK2	0.01613924	0.40758969	-0.056120905	-0.20755485	-0.54882176	-0.15542059
NTRK2	1.126916	0.58863011	1.0163994	1.1582389	0.053213202	0.13785285
NTRK2	1.3380306	0.10615429	1.3322145	1.4294884	0.86155585	0.093287309
NTRK2	0.18544288	0.19464628	0.15915367	0.090402393	-0.48827282	-0.072737918
NTRK2	0.33947975	0.2920071	0.28095905	0.28853147	-0.17447615	0.0035857836
NTRK2	0.082039982	0.37113658	0.008374701	0.20739527	0.33776052	0.19503393
NTRK2	0.17329845	0.24369555	0.11913314	0.12295325	-0.20659055	-0.00016652731
NTRK2	0.75161086	0.10983528	0.75920673	0.32853505	-3.8519118	-0.43465832
NTRK2	0.39562975	0.093859754	0.38871712	-0.04721868	-4.718193	-0.43992244
NTRK2	1.6953455	0.11349012	1.6905539	1.2927449	-3.547451	-0.40179568
NTRK2	0.29978685	0.57153322	0.19998756	0.20542633	-0.16510067	0.0014521298
NTRK2	0.084727644	0.24192108	0.026258176	-0.72436271	-3.3444392	-0.75460752
NTRK2	1.0404656	0.18883996	1.0080475	1.1220414	0.43198404	0.11000731
NTRK2	0.4522362	0.31788608	0.39992407	0.46507653	0.040392869	0.06116582
NTRK2	0.24614666	0.29135751	0.19333699	0.20863079	-0.12876233	0.011307157
NTRK2	0.35055965	0.53967815	0.25596868	0.4234179	0.13500315	0.16346258
NTRK2	0.29373499	0.14802217	0.26899851	-0.052040718	-2.3359724	-0.32502587
NTRK2	0.70564855	0.5843335	0.6008459	0.69847701	-0.012273022	0.093644472
NTRK2	0.53855935	0.22337936	0.50154475	0.6424169	0.46493798	0.13688551
NTRK2	0.22131674	0.19218936	0.18739707	-0.14958376	-1.9298701	-0.34096747
NTRK2	1.3515815	0.098173498	1.3530912	0.39706755	-9.7227253	-0.96001029
NTRK2	0.45581564	0.32911934	0.38724674	0.15549888	-0.91248592	-0.2357345
NTRK2	0.9721968	0.14351105	0.95382618	1.3407288	2.5679697	0.38291601
NTRK2	1.7215867	0.067425065	1.711522	2.0091745	4.2652949	0.29366584
NTRK2	1.5794304	0.2132617	1.5420786	1.8724453	1.3739685	0.32638003
NTRK2	1.0755101	0.16083945	1.0597784	1.2446445	1.0515731	0.1808795
NTRK2	1.0611423	0.48468156	0.9733783	1.228943	0.34620811	0.25157805
NTRK2	2.5460997	0.23643093	2.573948	2.7538949	0.87888321	0.17596024
NTRK2	2.0005287	0.053855106	1.9997859	2.2044127	3.7857869	0.20064011
NTRK2	1.764153	0.1130445	1.744444	2.0428172	2.4650845	0.29438661
NTRK2	1.9747543	0.22967742	2.0190871	2.3195951	1.5014134	0.29652132
NTRK2	1.4744788	0.22732799	1.4577316	1.6258832	0.66601747	0.16416497
NTRK2	1.5640454	0.15412522	1.5402754	1.4475515	-0.75583951	-0.096710572
NTRK2	1.961711	0.12749238	1.9791426	1.8208352	-1.1049744	-0.16229405
NTRK2	1.5408613	0.25510803	1.4952774	1.4742484	-0.26111631	-0.025015609
NTRK2	1.5287995	0.12850087	1.5532045	1.9895035	3.5852206	0.43231233
NTRK2	1.9163681	0.11425723	1.9080655	2.2097283	2.5675419	0.29767618
NTRK2	0.71035716	0.40837886	0.63564891	1.164098	1.1110781	0.52446241
NTRK2	0.39963056	0.1067008	0.38872313	0.71283296	2.9353332	0.32012319
NTRK2	0.71434979	0.093853999	0.70159961	0.91447348	2.1322873	0.20888723
NTRK2	-0.13561491	0.47517778	-0.21256755	-0.25643025	-0.25425293	-0.047849344
NTRK2	2.0512688	0.56929246	1.9466599	2.1364673	0.14965687	0.18582079
NTRK2	0.34778743	0.58827372	0.24505847	0.49562387	0.25130554	0.24657876
NTRK2	0.17227787	0.17189513	0.17899747	-0.60888274	-4.5444022	-0.79186685
NTRK2	0.28772274	0.44743144	0.21180947	0.37523193	0.19558123	0.15943582
NTRK2	0.15689424	0.45932355	0.07373643	0.090030939	-0.14556907	0.012307868
NTRK2	0.71889674	0.42858788	0.63624535	0.958923	0.56003978	0.31869101
NTRK2	0.55845052	0.58576301	0.45177621	0.800423	0.41308939	0.34466015
NTRK2	0.20943655	0.30784262	0.13983564	0.37685865	0.54385613	0.23303637
NTRK2	-0.025944958	0.55471069	-0.12744843	-0.28744471	-0.47141647	-0.16398292
NTRK2	0.40546854	0.15208412	0.40067776	0.0790394	-2.1463723	-0.325625
NTRK2	-0.069578023	0.43164695	-0.14691656	-0.2498156	-0.41755785	-0.10688568
NTRK2	0.30184736	0.58944948	0.19511762	0.39878441	0.16445354	0.19968015
NTRK2	-0.24103448	0.053879526	-0.24300296	-0.57533766	-6.2046422	-0.33632134
NTRK2	-0.40904952	0.13180004	-0.42307709	-0.19920827	1.5921183	0.21988218
NTRK2	-0.24831514	0.070296795	-0.26138409	-0.16462133	1.1905778	0.092776115
NTRK2	-0.21501184	0.10283282	-0.23621737	-9.9599627	-94.764987	-9.727732
SYK	-0.18666214	0.26736886	-0.2392925	0.34319869	1.9817597	0.57850455
SYK	-0.59597309	0.047200507	-0.60126905	-0.052342107	11.517482	0.5449403
SYK	-0.71579987	0.06099074	-0.72813066	-0.29144718	6.9576576	0.43269684
SYK	0.17388939	0.094874327	0.18064894	0.55097837	3.9746156	0.36634279
SYK	0.22675838	0.09721292	0.24632081	-0.17146013	-4.0963537	-0.42176758
SYK	-0.22627489	0.11000703	-0.21495184	0.79441494	9.2784054	1.0053801
SYK	-0.33949543	0.087355045	-0.32443581	-0.1582423	2.0749017	0.16220687
SYK	-0.26226313	0.090553114	-0.26878825	-0.11860956	1.5864012	0.14619205
SYK	-0.062067457	0.10694981	-0.07418964	0.13762196	1.867132	0.20782495
SYK	-0.2573882	0.095580769	-0.2532458	-0.38244556	-1.3083945	-0.1331864
SYK	0.058581655	0.05609335	0.050288619	0.42887591	6.6013932	0.37460065
SYK	-0.83314667	0.054721546	-0.83504897	-0.87184835	-0.70724759	-0.040786022
SYK	-0.6818384	0.11993767	-0.68153402	-0.38525196	2.4728381	0.29229542
IARS	-0.9875288	0.38782509	-0.97785291	-0.67808174	0.79790366	0.29578453
FANCC	-0.13670549	0.077081938	-0.14395482	-0.18641496	-0.64489128	-0.04644678
FANCC	0.11525258	0.11013523	0.099504125	0.49096403	3.4113649	0.38747327
FANCC	-0.45566429	0.5384006	-0.54747339	-0.78450312	-0.6107698	-0.24101637
FANCC	-0.10096155	0.048488231	-0.11017819	-0.058959311	0.86623574	0.047232238
FANCC	-0.5458465	0.076894521	-0.54320953	-0.1899704	4.6281074	0.34925249
FANCC	-1.1103842	0.10638764	-1.1005498	-0.77008622	3.1986609	0.32647694
FANCC	-0.077562465	0.094980429	-0.064775294	-0.23963977	-1.7064285	-0.17885112
FANCC	-0.37894774	0.13173303	-0.38133071	-0.57067792	-1.455445	-0.19333385
FANCC	-0.31112773	0.058709937	-0.30987594	-0.50183036	-3.2482173	-0.19594106
FANCC	-1.0222027	0.24881394	-0.98558149	0.57409316	6.4156207	1.555688
FANCC	-0.0035363449	0.050052128	-0.0071774559	-0.90024918	-17.915579	-0.89705836
FANCC	-0.3412086	0.12836018	-0.32436115	-0.064120746	2.1586745	0.25625376
FANCC	0.33587344	0.10557106	0.36610582	-0.82374709	-10.984265	-1.1938395
FANCC	0.49036838	0.13552547	0.52318785	0.12047087	-2.7293579	-0.40670362
FANCC	0.0028361977	0.11000729	0.029388746	0.1889471	1.6918052	0.15557171
FANCC	-0.11558435	0.042603894	-0.11729024	-0.36125229	-5.7663259	-0.24794869
PTCH1	0.14144647	0.34217469	0.080592115	0.16630674	0.072653729	0.081727982
PTCH1	-0.055992104	0.15614393	-0.08737177	0.44613009	3.2157651	0.52951522
PTCH1	-0.37744525	0.11283789	-0.36030849	-1.2210863	-7.4765759	-0.86476445
PTCH1	-0.65880564	0.062054374	-0.67555223	-0.44207347	3.4926171	0.22949212
PTCH1	-0.40472641	0.054866322	-0.39035329	-0.22998449	3.1848667	0.15638216
PTCH1	-0.00055009208	0.17968764	-0.029672389	0.23236877	1.2962431	0.25805452
PTCH1	-0.0084235665	0.084657629	-0.017766229	0.40885955	4.9290669	0.42263914
PTCH1	0.57704322	0.058351751	0.5647809	0.92401535	5.9462163	0.35524781
PTCH1	0.078057498	0.20618598	0.038962015	0.29529343	1.0535922	0.25234477
PTCH1	0.11788555	0.29150644	0.068049232	0.47507429	1.2253202	0.40303841
PTCH1	-0.051704002	0.087234327	-0.045030618	-0.8202542	-8.8101808	-0.77921022
PTCH1	-0.09188986	0.068709039	-0.079081704	-0.38054497	-4.2011229	-0.30544991
PTCH1	0.26215672	0.12708137	0.27235781	0.094383386	-1.320204	-0.18196106
PTCH1	-0.71549059	0.072851127	-0.72707547	-0.35072855	5.0069512	0.37236028
PTCH1	-0.063088553	0.035992822	-0.05716693	-0.25980715	-5.4654952	-0.20662686
PTCH1	0.076625343	0.064721808	0.069526523	0.28106453	3.1587373	0.20755137
PTCH1	-0.13887381	0.06173049	-0.13849936	-0.071917528	1.084655	0.062595191
PTCH1	0.50595265	0.062874554	0.49569863	0.47393735	-0.50919325	-0.025747919
PTCH1	0.071126672	0.099222711	0.079468681	-0.12208886	-1.9472914	-0.20554418
PTCH1	0.31934772	0.11921738	0.33200729	0.45702482	1.1548408	0.12103089
PTCH1	0.44196237	0.074810163	0.42065316	0.28636123	-2.0799465	-0.13827857
PTCH1	-0.24327434	0.065295022	-0.25931724	-0.041584963	3.0888936	0.21374564
PTCH1	0.027230835	0.07693609	0.015666537	0.043369284	0.20976435	0.023716107
PTCH1	-0.36094908	0.33038749	-0.41538582	0.099688835	1.3942353	0.51108801
PTCH1	0.3730482	0.17612933	0.39825927	0.10682824	-1.5115027	-0.29541767
PTCH1	-0.53902346	0.068789851	-0.53939298	0.25220614	11.502127	0.78761248
PTCH1	-0.60074349	0.21906555	-0.64244932	0.18566112	3.5898141	0.8241238
PTCH1	1.063287	0.099981797	1.0595916	2.1771954	11.141112	1.1136172
PTCH1	0.64229452	0.12101766	0.64947276	1.7846123	9.4392649	1.1311529
NR4A3_fus	-0.18523603	0.50688838	-0.272128	-0.27730593	-0.18163743	-0.0091645722
NR4A3_fus	0.66311415	0.1595247	0.65446059	0.32951936	-2.0911796	-0.32892787
NR4A3_fus	-0.0074264994	0.42197361	-0.089302959	0.10193702	0.25917146	0.18725334
rs10981694	0.82720627	0.33068175	0.90324406	1.7431641	2.7699075	0.83593343
rs10981694	0.55251499	0.25500887	0.60408352	1.4297987	3.4402088	0.82172858
rs7851395	0.85602887	0.13881135	0.86097776	1.1535389	2.1432687	0.28857449
STRBP	-0.2833555	0.36918073	-0.28684955	0.43687611	1.9508917	0.71973902
rs430397	-0.5679105	0.087983682	-0.57900278	-0.43206761	1.5439555	0.14294853
MAPKAP1	-2.6789109	0.32787739	-2.5925518	-1.5143991	3.5516684	1.074166
ABL1	-0.1604168	0.05835663	-0.15822895	-0.25664095	-1.6488983	-0.10239864
ABL1	-0.27575722	0.10716465	-0.26746198	-0.3305743	-0.51152207	-0.067098964
ABL1	0.14788071	0.054016103	0.14370759	0.0013787181	-2.7121911	-0.14631551
ABL1	-0.21099697	0.18187929	-0.24370485	-0.31621605	-0.57851052	-0.076497842
ABL1	0.12565837	0.14274274	0.098687794	-0.15772917	-1.9853026	-0.2604036
ABL1	-0.37180207	0.10466488	-0.36981033	0.44943169	7.8463164	0.81525538
ABL1	0.031526267	0.092672106	0.017724383	0.20008069	1.8188259	0.17836967
ABL1	0.35354653	0.092219056	0.34857906	0.10721284	-2.6711799	-0.24535286
ABL1	-0.12668003	0.088005997	-0.13977864	-0.055621658	0.80742648	0.080170342
ABL1	0.02559977	0.089762494	0.047038059	-0.47832966	-5.614031	-0.52935436
ABL1	-0.22423373	0.040505404	-0.2194175	-0.26151775	-0.92047021	-0.046086888
ABL1	-0.35891507	0.59722538	-0.47711739	-0.4739584	-0.19262968	-0.00082765209
TSC1	0.24258526	0.23551763	0.20302238	-0.38913841	-2.6822776	-0.59614743
TSC1	0.63993335	0.049524277	0.6449731	0.015689587	-12.604803	-0.63327015
TSC1	0.85101379	0.080258889	0.84694681	0.4310538	-5.2325667	-0.41987965
TSC1	0.62425168	0.075372004	0.63096563	0.29340435	-4.3895255	-0.34154792
TSC1	0.091777895	0.04844784	0.089017445	0.096477395	0.097001239	0.00347331
TSC1	0.021539813	0.046578519	0.021999667	-0.33580211	-7.6718181	-0.36178842
TSC1	0.14032058	0.096397398	0.12916163	0.54706932	4.2194992	0.41392105
TSC1	-0.15393416	0.075467248	-0.16535253	-0.1852178	-0.41453266	-0.02385191
TSC1	-0.50570426	0.094999516	-0.48528846	-0.6133066	-1.132662	-0.13200478
TSC1	0.19602581	0.35601033	0.13431694	0.37724767	0.5090354	0.23894409
TSC1	-0.35919464	0.12515699	-0.35350241	-0.51178892	-1.219223	-0.16227315
TSC1	-0.03625898	0.086632125	-0.023867049	-0.36380621	-3.780898	-0.3439258
TSC1	0.52869356	0.050582069	0.53598194	-0.85633629	-27.381835	-1.3963049
TSC1	-0.32521404	0.05366448	-0.32534149	-1.2762803	-17.722453	-0.9549254
TSC1	-0.61795477	0.055962231	-0.6223067	-0.89111255	-4.8811096	-0.27279249
TSC1	-0.43000556	0.063274794	-0.42495505	-0.56752459	-2.173362	-0.14655618
TSC1	-0.29115773	0.09230506	-0.2968446	-0.26559592	0.27692746	0.027262035
TSC1	-0.21719491	0.083032105	-0.22944677	-0.40443923	-2.2550833	-0.1789791
TSC1	-0.51140047	0.067656767	-0.51831719	-1.5056347	-14.695266	-0.99130411
TSC1	-0.43735934	0.060242685	-0.42464561	-0.75975754	-5.3516572	-0.33909857
TSC1	-0.18309779	0.090909798	-0.16361849	-0.13023782	0.58145513	0.029394028
TSC1	0.09897868	0.091163804	0.09151928	-0.088671561	-2.0583854	-0.18417748
NOTCH1	0.11387662	0.57101952	0.00040373003	-0.3228877	-0.76488509	-0.32727807
NOTCH1	0.45453161	0.095513373	0.47968782	0.22467119	-2.4065784	-0.25900327
NOTCH1	0.094940095	0.075747934	0.10110088	0.021741726	-0.96634146	-0.083345795
NOTCH1	0.036792791	0.20259641	0.0076911406	-0.076764793	-0.56051133	-0.088442574
NOTCH1	0.26551925	0.064363559	0.26214293	-0.10132126	-5.6995064	-0.36745083
NOTCH1	0.82270607	0.093301701	0.83076234	0.38298549	-4.7128893	-0.4517635
NOTCH1	-0.66192648	0.12453499	-0.67042145	-1.018875	-2.8662508	-0.35244018
NOTCH1	-0.35696241	0.076785988	-0.36420291	-0.95414848	-7.7772792	-0.59393221
NOTCH1	-0.43809463	0.30385018	-0.48413291	-0.54882393	-0.36442073	-0.068677665
NOTCH1	-0.34259789	0.36749355	-0.41639874	-1.0848154	-2.019675	-0.67240334
NOTCH1	0.04052521	0.060551749	0.038069739	-0.31997011	-5.9535079	-0.36202649
NOTCH1	-0.23050588	0.16769571	-0.2506812	-0.35942534	-0.76877019	-0.11273078
NOTCH1	0.31390818	0.2876074	0.35933309	-0.21121635	-1.825838	-0.57453608
NOTCH1	-0.17225301	0.13340621	-0.16486102	-0.60805399	-3.2667218	-0.44717961
NOTCH1	0.021371913	0.10312512	0.022048176	-0.48162444	-4.8775347	-0.50765926
NOTCH1	0.12033344	0.064768424	0.1273739	-0.46800732	-9.0837591	-0.59936786
NOTCH1	-0.68193524	0.085367077	-0.68871382	-0.95737909	-3.2265818	-0.27265191
NOTCH1	-0.020237208	0.11976819	-0.012224314	-0.11011723	-0.7504499	-0.10187956
NOTCH1	0.061408096	0.068563908	0.076720983	0.1799339	1.7286909	0.099226275
NOTCH1	-0.06065551	0.054377404	-0.052462793	-1.0781717	-18.712114	-1.0296955
NOTCH1	-0.56816226	0.04848526	-0.56603009	-1.1957817	-12.944542	-0.63373829
NOTCH1	-0.1542002	0.091687676	-0.14637207	-0.33885013	-2.0139013	-0.1964647
NOTCH1	0.17007288	0.10590939	0.15456014	-0.466613	-6.0116094	-0.62515978
NOTCH1	0.22892449	0.078912208	0.22396927	0.14941631	-1.0075523	-0.0785396
