Chr	start	end	gene	depth	sample20190415-I1-log2_ND
chr12	46230334	46230467	ARID2	1086	1.0932795
chr12	46230499	46230810	ARID2	3601	0.58643687
chr12	46231069	46231215	ARID2	1440	0.89867202
chr12	46231254	46231505	ARID2	1698	-0.071006456
chr12	46233104	46233311	ARID2	1876	0.32640409
chr12	46240604	46240738	ARID2	916	0.065737273
chr12	46242594	46242763	ARID2	1281	0.24186061
chr12	46243339	46243580	ARID2	2546	0.55510447
chr12	46243794	46246706	ARID2	23733	0.9631759
chr12	46254554	46254762	ARID2	1625	0.14625499
chr12	46285529	46285708	ARID2	2114	0.8832059
chr12	46285759	46285905	ARID2	1117	0.36221002
chr12	46287179	46287355	ARID2	1489	0.33656507
chr12	46287399	46287541	ARID2	952	0.34489879
chr12	46298684	46298896	ARID2	1025	-0.53015183
chr12	49415531	49415687	KMT2D	707	-0.38871035
chr12	49415801	49415972	KMT2D	1948	0.96809022
chr12	49416026	49416141	KMT2D	816	0.38969769
chr12	49416346	49416704	KMT2D	2469	0.17380295
chr12	49418331	49418518	KMT2D	1726	0.84736916
chr12	49418571	49418758	KMT2D	713	-0.35797611
chr12	49419931	49421135	KMT2D	5384	-0.3496867
chr12	49421561	49421733	KMT2D	1208	0.326679
chr12	49421756	49421953	KMT2D	1055	0.44008681
chr12	49422586	49422756	KMT2D	1007	0.18884351
chr12	49422821	49423041	KMT2D	845	-0.29162945
chr12	49423136	49423286	KMT2D	415	-0.62424689
chr12	49424031	49424237	KMT2D	274	-1.5679841
chr12	49424351	49424575	KMT2D	688	-0.83365416
chr12	49424641	49424859	KMT2D	1602	0.6813078
chr12	49424926	49425825	KMT2D	5241	0.28003476
chr12	49425836	49426605	KMT2D	4332	-0.080883922
chr12	49426781	49426896	KMT2D	473	-0.079144827
chr12	49426911	49427265	KMT2D	1576	0.12250278
chr12	49427271	49427660	KMT2D	2202	0.29308112
chr12	49427681	49427786	KMT2D	1010	1.0370306
chr12	49427821	49428116	KMT2D	1658	-0.074114576
chr12	49428141	49428301	KMT2D	889	0.33584784
chr12	49428326	49428477	KMT2D	733	0.1443436
chr12	49428571	49428752	KMT2D	971	-0.029413762
chr12	49430876	49432815	KMT2D	9353	0.11033779
chr12	49432981	49433163	KMT2D	791	0.25560386
chr12	49433191	49433443	KMT2D	898	-0.4318104
chr12	49433481	49435340	KMT2D	5395	-0.29093996
chr12	49435381	49435537	KMT2D	999	0.56483624
chr12	49435661	49435805	KMT2D	1049	0.49060693
chr12	49435841	49436114	KMT2D	1016	-0.20182372
chr12	49436301	49436457	KMT2D	899	0.37705589
chr12	49436491	49436676	KMT2D	1078	0.24473893
chr12	49436826	49437005	KMT2D	1012	0.23728163
chr12	49437096	49437263	KMT2D	816	0.013030104
chr12	49437386	49437599	KMT2D	1891	0.722933
chr12	49437616	49437809	KMT2D	1476	0.67703531
chr12	49437956	49438106	KMT2D	1398	1.4811568
chr12	49438161	49438346	KMT2D	1320	0.51085979
chr12	49438491	49438785	KMT2D	1383	-0.18643977
chr12	49439641	49439795	KMT2D	776	0.070932872
chr12	49439826	49440010	KMT2D	1103	0.4037093
chr12	49440021	49440238	KMT2D	1289	0.12099791
chr12	49440361	49440615	KMT2D	1318	0.030694748
chr12	49441721	49441865	KMT2D	467	-0.42642364
chr12	49442411	49442597	KMT2D	727	-0.66661595
chr12	49442866	49443039	KMT2D	984	0.22262456
chr12	49443431	49444590	KMT2D	4004	-0.65244952
chr12	49444641	49446222	KMT2D	4256	-0.63810101
chr12	49446316	49446530	KMT2D	1038	0.011169534
chr12	49446671	49446878	KMT2D	1158	0.2528591
chr12	49446961	49447139	KMT2D	1400	0.33228612
chr12	49447231	49447445	KMT2D	1145	0.27218202
chr12	49447726	49447945	KMT2D	985	-0.12742539
chr12	49448056	49448235	KMT2D	1180	0.55574139
chr12	49448276	49448568	KMT2D	1595	0.23868723
chr12	49448651	49448852	KMT2D	745	-0.57462993
chr12	49449011	49449147	KMT2D	698	-0.1456535
chr12	56474047	56474191	ERBB3	554	0.44190362
chr12	56477512	56477718	ERBB3	1164	0.059319227
chr12	56478752	56479237	ERBB3	2678	-0.24687417
chr12	56480292	56480470	ERBB3	959	-0.20082381
chr12	56481312	56481467	ERBB3	1186	0.67487795
chr12	56481547	56481738	ERBB3	1678	0.73442351
chr12	56481772	56481960	ERBB3	1454	0.44796846
chr12	56482292	56482475	ERBB3	978	-0.14257153
chr12	56482507	56482681	ERBB3	1092	0.15499403
chr12	56486482	56486640	ERBB3	964	0.056734561
chr12	56486742	56486883	ERBB3	1094	0.45471508
chr12	56487107	56487359	ERBB3	1554	0.021411441
chr12	56487512	56487691	ERBB3	584	-0.53666875
chr12	56487857	56488006	ERBB3	407	-0.57141189
chr12	56488152	56488369	ERBB3	924	-0.36326082
chr12	56488987	56489126	ERBB3	910	0.086999307
chr12	56489417	56489599	ERBB3	1244	0.18954024
chr12	56490252	56490431	ERBB3	818	-0.39637575
chr12	56490507	56490645	ERBB3	641	-0.4324182
chr12	56490797	56491057	ERBB3	1093	-0.54318424
chr12	56491547	56491755	ERBB3	951	-0.38086727
chr12	56492247	56492392	ERBB3	393	-1.1393525
chr12	56492507	56492726	ERBB3	1167	-0.16784785
chr12	56493402	56493540	ERBB3	832	-0.058625091
chr12	56493597	56493840	ERBB3	1477	0.049356198
chr12	56493922	56494061	ERBB3	1266	0.51703374
chr12	56494822	56495178	ERBB3	1879	-0.15401853
chr12	56495277	56495878	ERBB3	3452	-0.27794314
chr12	57486337	57486721	NAB2_fus	2991	0.32607276
chr12	57486952	57487208	NAB2_fus	367	-1.6103206
chr12	57857452	57857594	GLI1	544	-0.091243046
chr12	57857752	57857902	GLI1	1009	0.74741582
chr12	57858427	57858679	GLI1	1182	0.015802642
chr12	57858862	57859075	GLI1	810	-0.35780739
chr12	57859357	57859504	GLI1	591	-0.039693657
chr12	57859537	57859722	GLI1	870	0.11390302
chr12	57859997	57860216	GLI1	729	-0.55657679
chr12	57861087	57861307	GLI1	935	-0.35700367
chr12	57861747	57862031	GLI1	1173	-0.31513134
chr12	57863182	57863495	GLI1	1576	0.052038376
chr12	57864072	57865855	GLI1	9067	0.073755489
chr12	58142277	58142426	CDK4	517	-0.66361747
chr12	58142932	58143115	CDK4	606	0.00055932969
chr12	58143177	58143326	CDK4	829	-0.028017871
chr12	58144407	58144579	CDK4	766	-0.5397012
chr12	58144672	58144889	CDK4	1371	0.040936999
chr12	58144967	58145138	CDK4	1433	0.67777633
chr12	58145257	58145548	CDK4	1766	0.041305542
chr12	69202184	69202334	MDM2	590	0.39133787
chr12	69202694	69202885	MDM2	1557	0.52747554
chr12	69202954	69203096	MDM2	1210	0.39756107
chr12	69207289	69207441	MDM2	686	-0.12143118
chr12	69210564	69210751	MDM2	1057	0.010098078
chr12	69214084	69214191	MDM2	360	-0.43157225
chr12	69218104	69218239	MDM2	730	-0.29750867
chr12	69218309	69218448	MDM2	695	-0.2031892
chr12	69222529	69222744	MDM2	1556	0.054989487
chr12	69229599	69229800	MDM2	1591	0.2378697
chr12	69230414	69230553	MDM2	889	0.14970879
chr12	69233029	69233654	MDM2	4252	-0.33599307
chr12	77216250	77216324	ZDHHC17	97	-1.8842753
chr12	92537830	92538242	BTG1	2988	-0.08905655
chr12	92539135	92539341	BTG1	815	0.39733742
chr12	104720154	104720217	TXNRD1	102	-1.0174817
chr12	112856844	112856979	PTPN11	198	-0.90521468
chr12	112884044	112884110	PTPN11	511	1.5494227
chr12	112884164	112884232	PTPN11	377	0.33197368
chr12	112888144	112888221	PTPN11	388	-0.035571759
chr12	112888279	112888356	PTPN11	382	-0.11437507
chr12	112890984	112891215	PTPN11	1013	-0.70484652
chr12	112892449	112892523	PTPN11	164	-1.0869076
chr12	112893829	112893893	PTPN11	241	0.54209112
chr12	112910809	112910882	PTPN11	236	0.071218663
chr12	112915419	112915493	PTPN11	705	1.1465425
chr12	112915499	112915580	PTPN11	710	0.52694481
chr12	112915699	112915773	PTPN11	382	0.13751991
chr12	112915774	112915848	PTPN11	317	-0.12795098
chr12	112919974	112920043	PTPN11	178	-0.70339379
chr12	112924249	112924374	PTPN11	791	0.71301936
chr12	112924389	112924757	PTPN11	2109	-0.29222033
chr12	112926209	112926353	PTPN11	842	-0.033202276
chr12	112926799	112926874	PTPN11	557	0.68996229
chr12	112926944	112927027	PTPN11	290	-0.59354523
chr12	112940014	112940087	PTPN11	422	0.58840412
chr12	112942484	112942565	PTPN11	95	-2.3884023
chr12	115109619	115110142	TBX3	1695	-0.19349312
chr12	115111934	115112675	TBX3	2524	-0.10698951
chr12	115114084	115114312	TBX3	969	-0.47859318
chr12	115115349	115115476	TBX3	1219	0.7607159
chr12	115117279	115117490	TBX3	1209	-0.28248491
chr12	115117669	115117810	TBX3	583	-0.63938912
chr12	115118659	115118974	TBX3	2733	0.1684705
chr12	115120594	115121046	TBX3	2269	0.26901108
chr12	118519835	118519902	VSIG10	43	-2.7809564
chr12	121416548	121416924	HNF1A	1006	-0.50031283
chr12	121426603	121426852	HNF1A	1104	0.032446057
chr12	121431298	121431542	HNF1A	1040	-0.19611813
chr12	121431943	121432222	HNF1A	1258	0.22943874
chr12	121434038	121434255	HNF1A	1056	0.063519334
chr12	121434318	121434591	HNF1A	1845	0.83693575
chr12	121434638	121434997	HNF1A	1772	-0.6482918
chr12	121435243	121435512	HNF1A	679	-0.53956004
chr12	121437048	121437467	HNF1A	2424	0.76902797
chr12	121438833	121439012	HNF1A	875	0.28770327
chr12	123187913	123187988	HCAR2	80	-2.1702697
chr12	123188003	123188075	HCAR2	93	-1.7970515
chr12	133201247	133201434	POLE	852	0.098836034
chr12	133201457	133201603	POLE	724	0.67972125
chr12	133202207	133202384	POLE	559	-0.32767752
chr12	133202677	133202926	POLE	1121	-0.071054327
chr12	133208867	133209123	POLE	1025	-0.62993539
chr12	133209217	133209405	POLE	591	-0.10475614
chr12	133210747	133210999	POLE	1599	0.065496248
chr12	133212452	133212628	POLE	623	-0.86681174
chr12	133214577	133214755	POLE	794	-0.045917247
chr12	133215687	133215897	POLE	760	-0.56782985
chr12	133218197	133218453	POLE	964	-0.40681515
chr12	133218727	133219018	POLE	1481	-0.060547714
chr12	133219067	133219341	POLE	1428	0.07679507
chr12	133219382	133219626	POLE	1431	0.54522284
chr12	133219782	133219924	POLE	561	-0.077499099
chr12	133219967	133220177	POLE	934	-0.091007231
chr12	133220397	133220602	POLE	951	-0.31914909
chr12	133225492	133225705	POLE	685	-0.48445113
chr12	133225867	133226124	POLE	909	-0.1023036
chr12	133226227	133226513	POLE	1386	-0.039478281
chr12	133233697	133233875	POLE	1272	0.5233934
chr12	133233902	133234044	POLE	750	0.37769773
chr12	133234422	133234564	POLE	559	-0.53030285
chr12	133235852	133236139	POLE	1061	-0.52592893
chr12	133237532	133237740	POLE	621	-0.84099503
chr12	133238082	133238294	POLE	1051	-0.31781825
chr12	133240562	133240773	POLE	954	-0.38348198
chr12	133240922	133241070	POLE	894	0.7828244
chr12	133241857	133242076	POLE	1185	0.1432814
chr12	133244062	133244277	POLE	1360	0.37094881
chr12	133244907	133245124	POLE	1061	0.063746496
chr12	133245192	133245343	POLE	795	0.62143298
chr12	133245362	133245551	POLE	1012	0.082515124
chr12	133248767	133248947	POLE	840	-0.031466429
chr12	133249177	133249465	POLE	1627	0.07456149
chr12	133249727	133249906	POLE	482	-1.0660947
chr12	133250137	133250305	POLE	855	0.39331443
chr12	133251962	133252135	POLE	1190	0.70374494
chr12	133252292	133252429	POLE	668	-0.30899738
chr12	133252652	133252834	POLE	1033	-0.14020074
chr12	133253107	133253276	POLE	737	-0.50827855
chr12	133253917	133254065	POLE	1056	0.32418407
chr12	133254142	133254319	POLE	1330	0.3859337
chr12	133256057	133256276	POLE	1074	-0.35003431
chr12	133256507	133256657	POLE	855	0.031049978
chr12	133256712	133256849	POLE	625	-0.45961637
chr12	133257162	133257303	POLE	673	-0.41145224
chr12	133257702	133257875	POLE	764	-0.28441418
chr12	133263787	133263942	POLE	166	-1.2780233
chr13	26828757	26828927	CDK8	662	-0.411241
chr13	26898892	26898986	CDK8	434	0.47799106
chr13	26911662	26911814	CDK8	718	0.47614855
chr13	26923187	26923364	CDK8	1758	0.62218648
chr13	26927862	26928039	CDK8	1047	-0.17041215
chr13	26956907	26957046	CDK8	1141	0.34647979
chr13	26959337	26959510	CDK8	1497	0.30760756
chr13	26967497	26967668	CDK8	1063	-0.14695782
chr13	26970372	26970518	CDK8	410	-0.28626878
chr13	26971247	26971391	CDK8	570	-0.20445505
chr13	26974567	26974709	CDK8	924	0.017747124
chr13	26975372	26975511	CDK8	1599	0.80155622
chr13	26975612	26975796	CDK8	1694	0.6287997
chr13	26978062	26978262	CDK8	1007	-0.082236523
chr13	28578154	28578344	FLT3	1143	-0.13133401
chr13	28588564	28588737	FLT3	756	-0.68827134
chr13	28589259	28589413	FLT3	556	-0.76162474
chr13	28589704	28589871	FLT3	777	-0.3744353
chr13	28592579	28592764	FLT3	704	-0.72904977
chr13	28597464	28597640	FLT3	1254	0.28362735
chr13	28598959	28599097	FLT3	1033	0.19160411
chr13	28601189	28601414	FLT3	1477	-0.08217724
chr13	28602279	28602462	FLT3	1101	-0.070391316
chr13	28607994	28608134	FLT3	1244	0.49144538
chr13	28608184	28608372	FLT3	1419	0.15997683
chr13	28608414	28608587	FLT3	1280	0.10571877
chr13	28609609	28609853	FLT3	1827	0.089755263
chr13	28610049	28610223	FLT3	956	-0.20726122
chr13	28611299	28611441	FLT3	879	0.15617971
chr13	28622389	28622592	FLT3	1522	0.12303632
chr13	28623489	28623701	FLT3	1411	-0.11650823
chr13	28623749	28623922	FLT3	1571	0.37683898
chr13	28624199	28624376	FLT3	1311	0.15361285
chr13	28626659	28626824	FLT3	1474	0.56329577
chr13	28631449	28631626	FLT3	871	-0.44913451
chr13	28635974	28636228	FLT3	1461	-0.14199878
chr13	28644594	28644744	FLT3	896	0.41909412
chr13	28674554	28674686	FLT3	91	-1.9753228
chr13	28877275	28877517	FLT1	1096	-0.27344542
chr13	28880780	28880928	FLT1	550	-0.41003631
chr13	28882950	28883084	FLT1	791	-0.16034419
chr13	28885705	28885874	FLT1	1115	-0.042012839
chr13	28886095	28886289	FLT1	1004	-0.41534144
chr13	28891610	28891756	FLT1	601	-0.18275512
chr13	28893535	28893707	FLT1	787	-0.51957185
chr13	28895575	28895748	FLT1	1268	0.06301658
chr13	28896370	28896519	FLT1	577	-0.5723776
chr13	28896895	28897116	FLT1	2088	0.49419851
chr13	28901570	28901718	FLT1	852	-0.08126387
chr13	28903730	28903906	FLT1	964	0.10348659
chr13	28908130	28908286	FLT1	916	-0.055695888
chr13	28913280	28913448	FLT1	945	-0.21796012
chr13	28919555	28919701	FLT1	481	-0.80099943
chr13	28931660	28931837	FLT1	1321	0.19586691
chr13	28942205	28942279	FLT1	341	0.64882113
chr13	28942575	28942674	FLT1	595	0.069455851
chr13	28942750	28942833	FLT1	303	-0.74391162
chr13	28959000	28959207	FLT1	1870	0.40803827
chr13	28959680	28960087	FLT1	3212	0.29267467
chr13	28960090	28961824	FLT1	14305	0.21548941
chr13	28961845	28961931	FLT1	1010	1.0002442
chr13	28961960	28962591	FLT1	5555	0.027129789
chr13	28962600	28963290	FLT1	6104	0.14087379
chr13	28963295	28964264	FLT1	8696	0.12172393
chr13	28971065	28971245	FLT1	890	-0.40607338
chr13	28973135	28973283	FLT1	802	-0.075994231
chr13	28979890	28980034	FLT1	1112	0.28554649
chr13	29001270	29001471	FLT1	1372	0.090122721
chr13	29001855	29002068	FLT1	1345	-0.13579243
chr13	29004165	29004338	FLT1	955	-0.26539642
chr13	29005245	29005454	FLT1	1869	0.3121652
chr13	29007930	29008106	FLT1	1434	0.27903692
chr13	29008170	29008374	FLT1	2460	0.77757852
chr13	29012330	29012504	FLT1	1159	-0.043315435
chr13	29041005	29041289	FLT1	2518	0.24902885
chr13	29041630	29041765	FLT1	713	-0.2975039
chr13	29068875	29069022	FLT1	234	-0.63938613
chr13	32890551	32890686	BRCA2	715	0.0073865455
chr13	32893206	32893480	BRCA2	1383	-0.33941721
chr13	32899186	32899359	BRCA2	984	0.22231444
chr13	32900191	32900329	BRCA2	1825	1.8015574
chr13	32900341	32900482	BRCA2	1994	1.7433043
chr13	32900611	32900788	BRCA2	1659	0.44559414
chr13	32903531	32903672	BRCA2	598	0.18286429
chr13	32905026	32905199	BRCA2	739	-0.38689783
chr13	32906381	32907528	BRCA2	7292	-0.23462299
chr13	32910376	32915357	BRCA2	32241	1.6032181
chr13	32918686	32918824	BRCA2	585	0.16574533
chr13	32920926	32921057	BRCA2	1307	1.4961101
chr13	32929001	32929501	BRCA2	3411	-0.043988818
chr13	32930541	32930789	BRCA2	1854	0.0058714282
chr13	32931856	32932094	BRCA2	2100	0.38259342
chr13	32936631	32936837	BRCA2	1495	0.0018270346
chr13	32937281	32937702	BRCA2	2794	-0.28610653
chr13	32944516	32944722	BRCA2	2144	0.52659464
chr13	32945066	32945273	BRCA2	1044	-0.30638998
chr13	32950781	32950972	BRCA2	648	-0.98753196
chr13	32953431	32953636	BRCA2	1086	-0.37926033
chr13	32953851	32954067	BRCA2	1473	0.18336698
chr13	32954131	32954302	BRCA2	1956	0.78768465
chr13	32968816	32969093	BRCA2	2870	0.5097912
chr13	32971011	32971215	BRCA2	858	-0.73643317
chr13	32972266	32972944	BRCA2	4817	-0.32724938
chr13	37580015	37580085	EXOSC8	260	-0.20337066
chr13	48878015	48878209	RB1	325	-0.75373618
chr13	48881385	48881558	RB1	1235	0.24775912
chr13	48916700	48916882	RB1	1348	0.51929523
chr13	48919190	48919357	RB1	1139	0.90203167
chr13	48921900	48922036	RB1	867	0.74930386
chr13	48923050	48923182	RB1	1359	1.5331429
chr13	48934130	48934295	RB1	1749	1.4365601
chr13	48936925	48937127	RB1	1068	-0.17424523
chr13	48938995	48939127	RB1	843	0.82449275
chr13	48941595	48941782	RB1	860	0.28935721
chr13	48942630	48942761	RB1	1080	0.59114108
chr13	48947500	48947645	RB1	790	0.48559653
chr13	48951030	48951209	RB1	925	-0.30789943
chr13	48953715	48953810	RB1	415	0.36237881
chr13	48954170	48954235	RB1	251	0.60395715
chr13	48954295	48954404	RB1	801	0.48344374
chr13	48955375	48955626	RB1	1704	0.12316694
chr13	49027105	49027282	RB1	1069	0.068592582
chr13	49030315	49030517	RB1	1185	-0.22322208
chr13	49033800	49034007	RB1	1590	0.17326414
chr13	49037835	49037984	RB1	565	-0.22842268
chr13	49039110	49039277	RB1	1126	0.25817862
chr13	49039315	49039518	RB1	2429	0.82065994
chr13	49047430	49047576	RB1	1032	1.0628488
chr13	49050815	49050983	RB1	977	-0.16250682
chr13	49051440	49051572	RB1	618	0.06288273
chr13	49054085	49054245	RB1	615	-0.72656225
chr13	73333901	73334035	DIS3	1646	1.184871
chr13	73334631	73334806	DIS3	1432	0.44096138
chr13	73335476	73335681	DIS3	1944	1.0681128
chr13	73335751	73335971	DIS3	2090	0.38731918
chr13	73336031	73336307	DIS3	1595	-0.32976131
chr13	73337566	73337767	DIS3	1499	0.14761911
chr13	73340081	73340216	DIS3	780	-0.15622073
chr13	73342901	73343077	DIS3	1167	0.37018078
chr13	73345011	73345146	DIS3	1207	1.1055744
chr13	73345171	73345311	DIS3	1069	0.23722857
chr13	73345911	73346047	DIS3	862	0.11600676
chr13	73346266	73346442	DIS3	1192	0.013320505
chr13	73346806	73347012	DIS3	1514	0.063173873
chr13	73347796	73347969	DIS3	1691	0.51686856
chr13	73348056	73348230	DIS3	1550	0.60251475
chr13	73349326	73349537	DIS3	1883	0.32962376
chr13	73350041	73350245	DIS3	2105	0.79404418
chr13	73351546	73351648	DIS3	757	0.34740363
chr13	73352291	73352537	DIS3	2859	0.73641348
chr13	73354961	73355164	DIS3	1489	0.10997342
chr13	73355376	73355527	DIS3	501	-0.61157622
chr13	73355716	73355996	DIS3	1415	0.46452296
chr13	108959280	108959353	TNFSF13B	133	-1.344387
chr13	110408575	110408716	IRS2	441	-1.0269645
chr13	110434360	110434579	IRS2	825	0.31847985
chr13	110434585	110436304	IRS2	4991	-0.035650283
chr13	110436310	110438318	IRS2	5767	0.11899842
chr13	110438330	110438427	IRS2	160	-0.55820312
chr14	23652272	23652342	NR-21	137	-1.1395627
chr14	23652362	23652434	NR-21	121	-1.453531
chr14	35078701	35078764	SNX6	80	-1.0320938
chr14	35871171	35871314	NFKBIA	511	-0.84273551
chr14	35871566	35871887	NFKBIA	1941	0.007323591
chr14	35871941	35872082	NFKBIA	759	0.16778169
chr14	35872331	35872610	NFKBIA	1058	-0.43825634
chr14	35872866	35873037	NFKBIA	1141	0.46282715
chr14	35873601	35873891	NFKBIA	982	0.062146371
chr14	36986461	36987264	NKX2-1	2282	-0.35403369
chr14	36988166	36988269	NKX2-1	360	0.48370138
chr14	36988281	36988935	NKX2-1	2579	-0.61690774
chr14	36989231	36989511	NKX2-1	957	0.11108659
chr14	36989716	36989873	NKX2-1	330	-0.74127332
chr14	39816947	39817025	CTAGE5	149	-1.3683958
chr14	45565418	45565494	PRPF39	278	-0.41541903
chr14	45565508	45565575	PRPF39	378	1.1282504
chr14	50933114	50933187	MAP4K5	80	-1.8784306
chr14	58825755	58825823	ARID4A	264	0.67680771
chr14	58825835	58825905	ARID4A	353	0.22700338
chr14	68290229	68290364	RAD51B	841	-0.08288515
chr14	68292159	68292338	RAD51B	1572	0.44533208
chr14	68301774	68301945	RAD51B	1706	0.52639429
chr14	68331710	68331884	RAD51B	539	-1.1030097
chr14	68352550	68352728	RAD51B	1600	0.49281155
chr14	68353705	68353927	RAD51B	1358	-0.12425611
chr14	68758575	68758726	RAD51B	645	-0.20604317
chr14	68878105	68878263	RAD51B	1061	0.19515797
chr14	68934843	68934991	RAD51B	1000	0.20632243
chr14	68944353	68944836	RAD51B	2853	-0.49010857
chr14	68963813	68964204	RAD51B	2736	-0.20648332
chr14	68964213	68964341	RAD51B	814	0.8689365
chr14	68964478	68964558	RAD51B	230	-1.0317046
chr14	69006908	69007713	RAD51B	5699	-0.28297576
chr14	69007723	69008561	RAD51B	6938	0
chr14	69028693	69030680	RAD51B	13379	0.2905077
chr14	69061403	69062655	RAD51B	9080	-0.25571819
chr14	69062673	69062777	RAD51B	449	0.041197537
chr14	69149643	69149746	RAD51B	183	-1.5858279
chr14	81422000	81422217	TSHR	1002	0.093603773
chr14	81528445	81528586	TSHR	919	0.75560173
chr14	81534560	81534702	TSHR	710	-0.36138705
chr14	81554250	81554391	TSHR	742	-0.35165804
chr14	81557390	81557541	TSHR	1017	0.58053708
chr14	81558840	81558983	TSHR	1134	0.29286547
chr14	81562940	81563083	TSHR	979	0.16308949
chr14	81569050	81571567	TSHR	19994	0.65116637
chr14	81574700	81574834	TSHR	1048	0.38311552
chr14	81574865	81575224	TSHR	2198	-0.33960099
chr14	81575240	81575311	TSHR	513	1.5868838
chr14	81605991	81606249	TSHR	1809	0.15000193
chr14	81609261	81610725	TSHR	12712	0.25978416
chr14	95556802	95557012	DICER1	2797	0.92681085
chr14	95557337	95557471	DICER1	1371	0.76535666
chr14	95557512	95557727	DICER1	1976	0.46218477
chr14	95560202	95560520	DICER1	1882	-0.22337514
chr14	95562132	95563077	DICER1	7987	0.103939
chr14	95566107	95566313	DICER1	1793	0.30056628
chr14	95569657	95570486	DICER1	6735	-0.058735778
