Chr	start	end	gene	depth	R-181108-995555-BLD-101100_BC_E18111102-16-DNA_F1811112948-6_L181111-00002-A4_20181113-C11_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND
chr11	2154189	2154465	IGF2	1668	-0.50880382
chr11	2154724	2154941	IGF2	1229	-0.66362836
chr11	2156569	2156782	IGF2	1512	-0.38030807
chr11	2158474	2158555	IGF2	430	-0.71898365
chr11	2159434	2159604	IGF2	557	-1.1585623
chr11	2159619	2160238	IGF2	1529	-2.0694027
chr11	2161334	2161548	IGF2	1984	-0.0062393051
chr11	4141061	4141204	rs183484	196	-1.7238886
chr11	4159376	4159517	rs9937	530	1.006575
chr11	8246141	8246291	LMO1	1233	0.11198383
chr11	8248366	8248694	LMO1	2693	-0.32184648
chr11	8251816	8252094	LMO1	3507	0.45404079
chr11	8284856	8285143	LMO1	2333	-0.27346622
chr11	8285166	8285453	LMO1	2614	0.52629067
chr11	8289911	8290054	LMO1	609	-0.76494958
chr11	9459521	9459592	IPO7	64	-0.043731573
chr11	18047859	18047941	TPH1	134	-0.80700049
chr11	18047954	18048023	TPH1	115	1.5290828
chr11	32410573	32410753	WT1	1901	0.25458927
chr11	32413493	32413623	WT1	1234	0.69531994
chr11	32414183	32414319	WT1	1046	0.19581457
chr11	32417768	32417990	WT1	1300	-0.67063571
chr11	32421468	32421607	WT1	2014	0.73550778
chr11	32437983	32438135	WT1	865	-0.55597815
chr11	32439088	32439227	WT1	332	-0.44406536
chr11	32449468	32449625	WT1	494	-1.3864164
chr11	32450013	32450192	WT1	1783	0.20915915
chr11	32452043	32452395	WT1	2785	-0.40786522
chr11	32456223	32456920	WT1	3681	-0.99317794
chr11	48186027	48186105	PTPRJ	549	-0.15861015
chr11	49454877	49454951	FOLH1	281	-0.27850179
chr11	49454972	49455039	FOLH1	415	2.1491916
chr11	57472060	57472128	MED19	198	-1.3265488
chr11	63663058	63663135	MARK2	496	-0.29322578
chr11	64571778	64572319	MEN1	4981	-0.37215836
chr11	64572473	64572685	MEN1	1619	-0.26764349
chr11	64573078	64573257	MEN1	1567	-0.044423534
chr11	64573678	64573851	MEN1	2505	0.70919387
chr11	64574443	64574738	MEN1	1852	-0.69493647
chr11	64574998	64575182	MEN1	1659	0.036813144
chr11	64575338	64575581	MEN1	3092	0.54537467
chr11	64577088	64577617	MEN1	4594	-0.47632447
chr11	67352613	67352760	rs1695	1172	-0.10101768
chr11	67353508	67353653	rs1138272	1131	-0.16592577
chr11	69456056	69456308	CCND1	4533	0.98783214
chr11	69457776	69458045	CCND1	2997	0.33006498
chr11	69458571	69458782	CCND1	1752	-0.20295414
chr11	69462726	69462943	CCND1	2272	0.15730113
chr11	69465861	69465967	CCND1	555	-0.56761117
chr11	69465991	69466066	CCND1	478	-0.17180563
chr11	69514001	69514355	FGF19	3441	-0.17328447
chr11	69518001	69518151	FGF19	837	-0.34443011
chr11	69518391	69518667	FGF19	1068	-1.0279798
chr11	69588051	69588296	FGF4	2779	0.30667902
chr11	69588756	69588901	FGF4	676	-0.8173971
chr11	69589481	69589864	FGF4	1676	-1.1002628
chr11	69625066	69625489	FGF3	4282	-0.094318956
chr11	69631066	69631206	FGF3	1380	0.19346997
chr11	69633456	69633746	FGF3	1678	-0.54825353
chr11	69998456	69998522	ANO1	156	1.8236973
chr11	94153245	94153321	MRE11A	25	-0.6722599
chr11	94163040	94163141	MRE11A	300	2.5073327
chr11	94168960	94169108	MRE11A	241	-0.67388212
chr11	94170300	94170436	MRE11A	86	0.17428231
chr11	94178945	94179091	MRE11A	278	-0.59838922
chr11	94180350	94180646	MRE11A	2285	-0.25613236
chr11	94189390	94189543	MRE11A	239	0.59744968
chr11	94192545	94192773	MRE11A	886	-0.14778562
chr11	94194075	94194209	MRE11A	181	-0.36855228
chr11	94197255	94197421	MRE11A	184	-0.88271627
chr11	94200945	94201075	MRE11A	421	1.0561408
chr11	94203605	94203823	MRE11A	481	-0.34093183
chr11	94204715	94204961	MRE11A	432	-0.15586229
chr11	94209420	94209600	MRE11A	199	0.28329492
chr11	94211870	94212082	MRE11A	313	-0.392217
chr11	94212810	94212939	MRE11A	234	-0.064017093
chr11	94219055	94219270	MRE11A	254	-0.17182443
chr11	94223965	94224155	MRE11A	177	-0.032884289
chr11	94225785	94225995	MRE11A	358	0.057569549
chr11	103418082	103418228	rs716274	775	0.04205796
chr11	108098313	108098448	ATM	166	-0.17442439
chr11	108098473	108098641	ATM	180	0.95429996
chr11	108099883	108100086	ATM	206	0.56404315
chr11	108106388	108106591	ATM	291	0.030999325
chr11	108114673	108114870	ATM	429	0.37053619
chr11	108115483	108115767	ATM	405	-0.11016317
chr11	108117198	108117342	ATM	263	-0.016285479
chr11	108117668	108117878	ATM	169	-0.40103288
chr11	108119653	108119861	ATM	290	-0.45719477
chr11	108121418	108121839	ATM	1661	-0.048313753
chr11	108122538	108122786	ATM	614	0.15176554
chr11	108123518	108123660	ATM	90	-0.65873254
chr11	108124518	108124772	ATM	288	-1.3416913
chr11	108126918	108127088	ATM	543	0.54643159
chr11	108128173	108128355	ATM	239	-0.181614
chr11	108129678	108129820	ATM	187	0.23378992
chr11	108137873	108138076	ATM	528	-0.28874872
chr11	108139103	108139363	ATM	659	-0.23108556
chr11	108141753	108141888	ATM	464	0.35082627
chr11	108141968	108142167	ATM	799	0.64517365
chr11	108143223	108143352	ATM	133	0.49369685
chr11	108143418	108143602	ATM	403	0.11732517
chr11	108150193	108150379	ATM	228	-0.93243735
chr11	108151708	108151917	ATM	423	0.20892296
chr11	108153413	108153622	ATM	217	0.80561175
chr11	108154943	108155215	ATM	315	-1.0677243
chr11	108158303	108158474	ATM	282	-0.56708898
chr11	108159678	108159848	ATM	100	-1.1606947
chr11	108160303	108160538	ATM	296	0.90498808
chr11	108163323	108163526	ATM	714	-0.11216239
chr11	108164018	108164219	ATM	109	-0.050943833
chr11	108165628	108165800	ATM	192	-0.63360773
chr11	108168003	108168139	ATM	247	-0.66907447
chr11	108170418	108170630	ATM	284	-0.81375238
chr11	108172343	108172533	ATM	265	-0.15873279
chr11	108173573	108173778	ATM	251	-0.035580943
chr11	108175373	108175613	ATM	744	0.61231496
chr11	108178583	108178739	ATM	485	-0.13601665
chr11	108180853	108181067	ATM	132	-0.82710726
chr11	108183098	108183247	ATM	34	-2.0439777
chr11	108186523	108186656	ATM	321	-0.0857151
chr11	108186708	108186849	ATM	748	0.25624236
chr11	108188078	108188261	ATM	303	-0.95767487
chr11	108190658	108190802	ATM	33	-2.2148142
chr11	108191998	108192174	ATM	1391	0.67073275
chr11	108196013	108196286	ATM	543	-0.92025235
chr11	108196763	108196971	ATM	841	-0.25228556
chr11	108198348	108198516	ATM	638	0.1333075
chr11	108199723	108199991	ATM	426	-0.44990581
chr11	108200918	108201171	ATM	1112	0.19660867
chr11	108202148	108202316	ATM	219	-0.5548959
chr11	108202573	108202795	ATM	312	-0.18940762
chr11	108203478	108203648	ATM	77	-1.8190131
chr11	108204573	108204717	ATM	167	0.48613382
chr11	108205663	108205849	ATM	344	-0.73423114
chr11	108206548	108206716	ATM	623	0.59867591
chr11	108213923	108214125	ATM	1023	0.26995943
chr11	108216448	108216669	ATM	548	0.73030827
chr11	108217993	108218130	ATM	49	-0.85787174
chr11	108224468	108224637	ATM	964	0.39734308
chr11	108225488	108225628	ATM	233	0.40506743
chr11	108235783	108235966	ATM	869	0.41497467
chr11	108236028	108236268	ATM	1638	0.46964095
chr11	111741031	111741107	ALG9	205	-1.3513334
chr11	111741121	111741192	ALG9	145	-0.5047242
chr11	111957631	111957734	SDHD	1167	0.44478001
chr11	111958546	111958631	SDHD	550	-0.028731489
chr11	111958661	111958746	SDHD	676	-0.19859575
chr11	111959561	111959777	SDHD	2192	0.25708579
chr11	111961746	111961902	SDHD	757	1.6752209
chr11	111965516	111965667	SDHD	1055	0.0071007198
chr11	118255583	118255659	LOC100131626	285	-0.52573167
chr11	118255678	118255753	LOC100131626	171	2.1139195
chr11	118307198	118307395	KMT2A	881	-0.71101189
chr11	118307423	118307688	KMT2A	1843	-0.20554612
chr11	118339468	118339598	KMT2A	840	0.61626797
chr11	118342353	118344067	KMT2A	17109	0.34373832
chr11	118344078	118345049	KMT2A	9247	-0.11701009
chr11	118347493	118347710	KMT2A	1122	-0.67937318
chr11	118348648	118348946	KMT2A	2401	-0.1883673
chr11	118350848	118350979	KMT2A	314	0.22927623
chr11	118352438	118352815	KMT2A	3253	-0.32937187
chr11	118353093	118353202	KMT2A	416	-0.41953949
chr11	118354873	118355049	KMT2A	597	-0.68815843
chr11	118355543	118355729	KMT2A	782	-0.8141999
chr11	118359293	118359511	KMT2A	1637	0.19204522
chr11	118360478	118360624	KMT2A	571	-0.57668969
chr11	118360833	118361001	KMT2A	905	-0.43490532
chr11	118361878	118362056	KMT2A	718	0.13496096
chr11	118362423	118362673	KMT2A	1679	-0.19411328
chr11	118363738	118363958	KMT2A	979	-0.8244687
chr11	118364978	118365153	KMT2A	564	1.3032311
chr11	118365373	118365504	KMT2A	450	2.0730221
chr11	118366393	118366642	KMT2A	1536	-0.33222635
chr11	118366943	118367105	KMT2A	617	-0.67968978
chr11	118368628	118368809	KMT2A	890	0.46804789
chr11	118369053	118369269	KMT2A	1230	0.064713842
chr11	118369993	118370170	KMT2A	1270	0.68006877
chr11	118370508	118370659	KMT2A	655	0.25468876
chr11	118371678	118371895	KMT2A	1264	-0.40269096
chr11	118372363	118372606	KMT2A	1919	0.34128765
chr11	118373088	118377395	KMT2A	41040	1.3176799
chr11	118378208	118378349	KMT2A	774	-0.62952786
chr11	118379808	118379938	KMT2A	602	0.62849739
chr11	118380633	118380856	KMT2A	802	0.051331723
chr11	118382623	118382765	KMT2A	1007	0.26102385
chr11	118390303	118390548	KMT2A	2817	0.3457213
chr11	118390648	118390794	KMT2A	729	-0.28693184
chr11	118391483	118391615	KMT2A	1229	1.2128646
chr11	118391968	118392154	KMT2A	1810	0.27629335
chr11	118392578	118392901	KMT2A	2984	0.0015665736
chr11	118916993	118917065	HYOU1	141	-1.4605903
chr11	119077093	119077241	CBL	962	-0.1559211
chr11	119077253	119077358	CBL	1069	0.29208612
chr11	119103128	119103444	CBL	1173	-0.37064376
chr11	119142418	119142625	CBL	390	-0.83243197
chr11	119144548	119144759	CBL	1187	-0.44460853
chr11	119145508	119145691	CBL	1081	-0.029688665
chr11	119146683	119146862	CBL	1319	-0.0081697703
chr11	119148438	119148576	CBL	453	-0.4889298
chr11	119148868	119149047	CBL	523	-0.15397211
chr11	119149198	119149333	CBL	1056	-0.1036587
chr11	119149363	119149467	CBL	668	0.25357604
chr11	119155643	119155836	CBL	3236	1.010514
chr11	119155863	119156290	CBL	6701	0.44199411
chr11	119158533	119158679	CBL	705	0.098497278
chr11	119167603	119167777	CBL	1126	-0.38543337
chr11	119168058	119168216	CBL	728	-0.37129111
chr11	119169043	119169290	CBL	2616	0.22303591
chr11	119170183	119170531	CBL	3377	-0.095677066
chr11	125496615	125496769	CHEK1	1540	0.29283931
chr11	125497480	125497752	CHEK1	287	-0.13471925
chr11	125499080	125499221	CHEK1	621	0.63833024
chr11	125499245	125499380	CHEK1	350	0.41549608
chr11	125503030	125503276	CHEK1	773	0.073362148
chr11	125505300	125505375	CHEK1	180	-1.5894958
chr11	125505380	125505450	CHEK1	159	0.3446239
chr11	125507320	125507454	CHEK1	129	-0.35921799
chr11	125513665	125513832	CHEK1	583	0.17741314
chr11	125513950	125514177	CHEK1	1317	-0.07790933
chr11	125514385	125514555	CHEK1	431	-0.30249234
chr11	125523605	125523745	CHEK1	82	-0.91560315
chr11	125525095	125525236	CHEK1	328	-1.0038912
chr12	394594	394841	KDM5A	2120	0.30235984
chr12	401899	402351	KDM5A	2985	0.23338214
chr12	404709	404980	KDM5A	2979	0.52304851
chr12	406184	406398	KDM5A	2737	1.480933
chr12	416079	416292	KDM5A	942	-0.34226839
chr12	416594	417188	KDM5A	5857	-0.062552141
chr12	418939	419144	KDM5A	1237	0.31557826
chr12	420029	420271	KDM5A	1774	-0.062590528
chr12	422194	422369	KDM5A	790	-0.34188853
chr12	427249	427664	KDM5A	3227	-0.1306273
chr12	430139	430311	KDM5A	992	0.37398671
chr12	431554	431771	KDM5A	942	0.35594938
chr12	432224	432359	KDM5A	222	-1.4491186
chr12	432744	432983	KDM5A	883	-0.37022457
chr12	437979	438218	KDM5A	1064	-0.38257615
chr12	440959	441134	KDM5A	815	-0.65341068
chr12	442624	442843	KDM5A	1897	-0.0025428441
chr12	443379	443623	KDM5A	571	-0.64410823
chr12	459759	459963	KDM5A	897	-0.10244718
chr12	461339	461516	KDM5A	465	-0.29040249
chr12	463214	463417	KDM5A	584	-0.2826332
chr12	464294	464427	KDM5A	898	0.48753779
chr12	465574	465707	KDM5A	588	0.044642743
chr12	472104	472283	KDM5A	1370	0.22801874
chr12	475074	475275	KDM5A	760	-0.048677959
chr12	493174	493349	KDM5A	525	0.015794413
chr12	495029	495159	KDM5A	421	-0.21468021
chr12	498069	498269	KDM5A	1499	-0.12296883
chr12	1022504	1022659	RAD52	659	0.15437245
chr12	1023029	1023322	RAD52	3765	0.37344394
chr12	1023544	1023727	RAD52	1048	-0.48301272
chr12	1025404	1026002	RAD52	5355	-0.42418492
chr12	1034579	1034710	RAD52	771	0.39710388
chr12	1035934	1036141	RAD52	1440	-0.41017354
chr12	1036279	1036469	RAD52	1849	0.15148143
chr12	1038934	1039080	RAD52	1320	0.06228619
chr12	1039184	1039323	RAD52	1286	0.201398
chr12	1040359	1040502	RAD52	1125	-0.13429397
chr12	1042099	1042254	RAD52	1344	0.16078156
chr12	4383183	4383424	CCND2	1989	0.033687056
chr12	4385148	4385394	CCND2	2750	0.30088774
chr12	4387903	4388117	CCND2	1679	-0.25317383
chr12	4394408	4394651	CCND2	1867	0.21213712
chr12	4397983	4398199	CCND2	1566	-0.37154685
chr12	4408993	4409216	CCND2	1647	-0.3529721
chr12	10763102	10763172	MAGOHB	19	-1.3039686
chr12	11803007	11803142	ETV6	959	-0.074362953
chr12	11905362	11905538	ETV6	1382	-0.21443614
chr12	11992052	11992530	ETV6	4256	-0.12293847
chr12	11992822	11994744	ETV6	13964	0.43241872
chr12	11995037	11995324	ETV6	4274	0.81672578
chr12	11995362	11997774	ETV6	13624	0.98564879
chr12	11998052	11998649	ETV6	2109	0.75506866
chr12	11998942	11999146	ETV6	1206	0.31268671
chr12	11999177	11999783	ETV6	3361	0.47787609
chr12	11999947	12001534	ETV6	13708	0.054411962
chr12	12001547	12002032	ETV6	4101	0.57068306
chr12	12002317	12003182	ETV6	8534	-0.26338652
chr12	12003202	12003489	ETV6	4347	0.64193966
chr12	12003492	12003635	ETV6	2555	1.9107005
chr12	12003652	12004171	ETV6	6247	0
chr12	12004172	12005821	ETV6	8945	0.58041762
chr12	12006127	12006828	ETV6	6615	0.1200647
chr12	12007062	12007148	ETV6	173	-2.0641825
chr12	12007292	12007958	ETV6	4525	0.035082253
chr12	12008232	12009598	ETV6	13251	-0.13511106
chr12	12009607	12011311	ETV6	10217	0.59008428
chr12	12011347	12012040	ETV6	5317	0.083125039
chr12	12012402	12013448	ETV6	9401	-0.17416421
chr12	12013522	12014605	ETV6	11778	0.13715889
chr12	12014622	12015355	ETV6	7878	0.020847626
chr12	12015372	12015604	ETV6	2601	0.55903679
chr12	12015707	12016391	ETV6	5230	0.37733314
chr12	12016407	12017691	ETV6	9412	-0.16447441
chr12	12017697	12017914	ETV6	1147	0.89109791
chr12	12018202	12018516	ETV6	706	0.82878915
chr12	12018522	12018602	ETV6	43	-0.025403557
chr12	12018652	12018727	ETV6	163	1.8471952
chr12	12018747	12019125	ETV6	1580	1.6454439
chr12	12019127	12021235	ETV6	14850	0.92141967
chr12	12021262	12021359	ETV6	1002	1.6106914
chr12	12021527	12021870	ETV6	1529	0.92085039
chr12	12022187	12022789	ETV6	7562	0.019373436
chr12	12022797	12022950	ETV6	2076	0.69645553
chr12	12037352	12037526	ETV6	1637	0.32789217
chr12	12038837	12038970	ETV6	643	-0.31184117
chr12	12043852	12043991	ETV6	731	-0.4697806
chr12	12870752	12871276	CDKN1B	4497	-0.49740928
chr12	12871737	12871906	CDKN1B	1052	-0.17177619
chr12	18434987	18435721	PIK3C2G	2224	-0.36131046
chr12	18439737	18439878	PIK3C2G	87	-0.79421105
chr12	18443767	18443984	PIK3C2G	369	0.74159176
chr12	18446812	18446978	PIK3C2G	68	-0.3677931
chr12	18466862	18467010	PIK3C2G	472	-0.41128619
chr12	18473847	18473996	PIK3C2G	66	-0.43747928
chr12	18477927	18478068	PIK3C2G	79	-0.54587533
chr12	18491332	18491511	PIK3C2G	98	-0.2860003
chr12	18496192	18496333	PIK3C2G	70	-0.050409761
chr12	18499542	18499801	PIK3C2G	910	-0.70876387
chr12	18515662	18515845	PIK3C2G	226	0.38580873
chr12	18524092	18524261	PIK3C2G	492	0.034534752
chr12	18534677	18534846	PIK3C2G	1501	0.2906513
chr12	18544047	18544221	PIK3C2G	202	-1.4322657
chr12	18552567	18552820	PIK3C2G	461	-0.90280136
chr12	18573842	18573994	PIK3C2G	152	-0.86005399
chr12	18576852	18576988	PIK3C2G	678	-0.1404666
chr12	18641372	18641577	PIK3C2G	362	-0.87975955
chr12	18644362	18644531	PIK3C2G	128	-0.87242453
chr12	18648962	18649113	PIK3C2G	231	0.34883164
chr12	18650517	18650715	PIK3C2G	314	-1.3636759
chr12	18656192	18656371	PIK3C2G	493	-0.41136629
chr12	18658197	18658407	PIK3C2G	1063	0.28813579
chr12	18691057	18691269	PIK3C2G	782	0.031093167
chr12	18699227	18699413	PIK3C2G	792	0.058392849
chr12	18715602	18715857	PIK3C2G	1098	0.53996121
chr12	18716287	18716458	PIK3C2G	567	-0.32937703
chr12	18719857	18719999	PIK3C2G	117	0.1398007
chr12	18747407	18747539	PIK3C2G	74	-1.2940146
chr12	18762442	18762579	PIK3C2G	256	-0.11385152
chr12	18793327	18793509	PIK3C2G	566	0.20648266
chr12	18800787	18801003	PIK3C2G	212	-0.43675017
chr12	21045610	21045757	rs11045585	187	-1.3020032
chr12	21331540	21331690	rs2291075	68	-1.7471421
chr12	25362413	25362761	KRAS	305	0.0073163743
chr12	25362768	25362865	KRAS	71	0.27994913
chr12	25368048	25368516	KRAS	475	0.35974849
chr12	25378518	25378721	KRAS	232	-0.51843172
chr12	25380133	25380385	KRAS	848	-0.021279229
chr12	25398183	25398362	KRAS	569	1.2247081
chr12	42736779	42736981	PPHLN1_fus	85	-0.37777557
chr12	42736999	42737237	PPHLN1_fus	113	-0.23334234
chr12	46123594	46123729	ARID2	1190	0.012011707
chr12	46123799	46123937	ARID2	1354	0.17892801
chr12	46124964	46125111	ARID2	532	-0.35415416
chr12	46205179	46205352	ARID2	631	-0.47085724
chr12	46211429	46211703	ARID2	561	0.41698195
chr12	46215194	46215289	ARID2	17	-1.9137378
chr12	46230334	46230467	ARID2	373	2.2872997
chr12	46230499	46230810	ARID2	1355	0.40379016
chr12	46231069	46231215	ARID2	93	-0.95817756
chr12	46231254	46231505	ARID2	381	-0.81682814
chr12	46233104	46233311	ARID2	1118	0.36533259
chr12	46240604	46240738	ARID2	205	-1.0051831
chr12	46242594	46242763	ARID2	157	-0.94561237
chr12	46243339	46243580	ARID2	1012	-0.14428808
chr12	46243794	46246706	ARID2	24311	0.77615603
chr12	46254554	46254762	ARID2	735	-0.56755945
chr12	46285529	46285708	ARID2	1349	0.52491799
chr12	46285759	46285905	ARID2	815	0.2656839
chr12	46287179	46287355	ARID2	1161	-0.15028838
chr12	46287399	46287541	ARID2	259	0.87545244
chr12	46298684	46298896	ARID2	502	0.14630937
chr12	49415531	49415687	KMT2D	1307	0.14208311
chr12	49415801	49415972	KMT2D	2950	1.0065838
chr12	49416026	49416141	KMT2D	1343	0.47409199
chr12	49416346	49416704	KMT2D	4666	0.24776532
chr12	49418331	49418518	KMT2D	2795	0.77582361
chr12	49418571	49418758	KMT2D	1558	-0.078767771
chr12	49419931	49421135	KMT2D	11034	-0.53635568
chr12	49421561	49421733	KMT2D	2468	0.66267875
chr12	49421756	49421953	KMT2D	2054	0.30601106
chr12	49422586	49422756	KMT2D	1695	0.22127498
chr12	49422821	49423041	KMT2D	1407	-0.55869589
chr12	49423136	49423286	KMT2D	584	-1.0715866
chr12	49424031	49424237	KMT2D	701	-1.3676975
chr12	49424351	49424575	KMT2D	1388	-0.61067462
chr12	49424641	49424859	KMT2D	3320	0.70453267
chr12	49424926	49425825	KMT2D	10831	-0.04304395
chr12	49425836	49426605	KMT2D	9235	-0.11638082
chr12	49426781	49426896	KMT2D	1236	0.29959107
chr12	49426911	49427265	KMT2D	3743	0.0055800956
chr12	49427271	49427660	KMT2D	4940	0.20498651
chr12	49427681	49427786	KMT2D	1871	1.0350675
chr12	49427821	49428116	KMT2D	3168	0.082550144
chr12	49428141	49428301	KMT2D	1551	0.18734524
chr12	49428326	49428477	KMT2D	1521	0.28923767
chr12	49428571	49428752	KMT2D	1676	0.068383221
chr12	49430876	49432815	KMT2D	18456	-0.017668576
chr12	49432981	49433163	KMT2D	1707	0.12343604
chr12	49433191	49433443	KMT2D	2041	-0.21730214
chr12	49433481	49435340	KMT2D	12766	-0.47007111
chr12	49435381	49435537	KMT2D	2358	0.8102738
chr12	49435661	49435805	KMT2D	2164	0.7986314
chr12	49435841	49436114	KMT2D	2352	-0.077077813
chr12	49436301	49436457	KMT2D	1685	0.34619582
chr12	49436491	49436676	KMT2D	2033	0.34666363
chr12	49436826	49437005	KMT2D	1834	0.19580011
chr12	49437096	49437263	KMT2D	1715	0.28215207
chr12	49437386	49437599	KMT2D	3360	0.75651885
chr12	49437616	49437809	KMT2D	3032	0.85610866
chr12	49437956	49438106	KMT2D	2793	1.2193928
chr12	49438161	49438346	KMT2D	3337	1.0593453
chr12	49438491	49438785	KMT2D	3060	0
chr12	49439641	49439795	KMT2D	1660	0.35865975
chr12	49439826	49440010	KMT2D	2246	0.47741558
chr12	49440021	49440238	KMT2D	2464	0.27241656
chr12	49440361	49440615	KMT2D	2024	-0.25212365
chr12	49441721	49441865	KMT2D	946	-0.42176244
chr12	49442411	49442597	KMT2D	1018	-0.43370285
chr12	49442866	49443039	KMT2D	1955	0.31526609
chr12	49443431	49444590	KMT2D	8276	-0.86743636
chr12	49444641	49446222	KMT2D	9357	-0.9159141
chr12	49446316	49446530	KMT2D	1997	-0.010303901
chr12	49446671	49446878	KMT2D	2371	0.30719399
chr12	49446961	49447139	KMT2D	2462	0.8229955
chr12	49447231	49447445	KMT2D	1990	0.0016317991
chr12	49447726	49447945	KMT2D	1841	-0.1643719
chr12	49448056	49448235	KMT2D	2106	0.37069881
chr12	49448276	49448568	KMT2D	3213	0.12761688
chr12	49448651	49448852	KMT2D	1387	-0.30865891
chr12	49449011	49449147	KMT2D	1122	-0.073621356
chr12	56474047	56474191	ERBB3	1247	0.20463597
chr12	56477512	56477718	ERBB3	2138	0.18814767
chr12	56478752	56479237	ERBB3	4443	-0.36846838
chr12	56480292	56480470	ERBB3	1675	0.2142487
chr12	56481312	56481467	ERBB3	1746	0.41870368
chr12	56481547	56481738	ERBB3	3058	0.86097164
chr12	56481772	56481960	ERBB3	2483	0.60678721
chr12	56482292	56482475	ERBB3	1595	0.22337777
chr12	56482507	56482681	ERBB3	1761	0.16253099
chr12	56486482	56486640	ERBB3	1235	0.11194007
chr12	56486742	56486883	ERBB3	1410	0.2627108
chr12	56487107	56487359	ERBB3	2223	-0.083110254
chr12	56487512	56487691	ERBB3	1282	-0.33903028
chr12	56487857	56488006	ERBB3	1106	-0.18120872
chr12	56488152	56488369	ERBB3	1732	-0.23263039
chr12	56488987	56489126	ERBB3	1257	0.29774101
chr12	56489417	56489599	ERBB3	1867	0.47927476
chr12	56490252	56490431	ERBB3	1245	-0.21745568
chr12	56490507	56490645	ERBB3	955	-0.12574275
chr12	56490797	56491057	ERBB3	1942	-0.31981522
chr12	56491547	56491755	ERBB3	1626	-0.24701719
chr12	56492247	56492392	ERBB3	680	-0.42323191
chr12	56492507	56492726	ERBB3	2140	0.072792594
chr12	56493402	56493540	ERBB3	1448	0.47259555
chr12	56493597	56493840	ERBB3	2477	0.16300075
chr12	56493922	56494061	ERBB3	1677	1.0459701
chr12	56494822	56495178	ERBB3	3447	-0.16487924
chr12	56495277	56495878	ERBB3	6491	-0.18150812
chr12	57486337	57486721	NAB2_fus	5025	0.22908073
chr12	57486952	57487208	NAB2_fus	1018	-1.2331196
