Chr	start	end	gene	depth	R-181105-501025-BLD-485154_BC_E18110806-2-DNA_F1811082897-14_L181108-00003-A3_20181110-C8_panel12_P181110411-2_sample20181110-nextseq-TPNB500304-log2_ND
chr12	46287179	46287355	ARID2	1389	-0.012970796
chr12	46287399	46287541	ARID2	328	1.0305994
chr12	46298684	46298896	ARID2	621	0.23607562
chr12	49415531	49415687	KMT2D	1315	0.078165605
chr12	49415801	49415972	KMT2D	3160	1.0642056
chr12	49416026	49416141	KMT2D	1424	0.619166
chr12	49416346	49416704	KMT2D	4600	0.30774103
chr12	49418331	49418518	KMT2D	2897	0.88698055
chr12	49418571	49418758	KMT2D	1338	-0.22497939
chr12	49419931	49421135	KMT2D	10216	-0.58240302
chr12	49421561	49421733	KMT2D	2507	0.70532132
chr12	49421756	49421953	KMT2D	2068	0.43822415
chr12	49422586	49422756	KMT2D	1714	0.25236482
chr12	49422821	49423041	KMT2D	1487	-0.37514939
chr12	49423136	49423286	KMT2D	646	-0.82616392
chr12	49424031	49424237	KMT2D	685	-1.2515948
chr12	49424351	49424575	KMT2D	1375	-0.59129126
chr12	49424641	49424859	KMT2D	2957	0.63911785
chr12	49424926	49425825	KMT2D	10050	0.015543036
chr12	49425836	49426605	KMT2D	8784	-0.077123217
chr12	49426781	49426896	KMT2D	1016	0.17687652
chr12	49426911	49427265	KMT2D	3305	0.012763522
chr12	49427271	49427660	KMT2D	4518	0.24582968
chr12	49427681	49427786	KMT2D	1890	1.2457507
chr12	49427821	49428116	KMT2D	3260	0.15862559
chr12	49428141	49428301	KMT2D	1577	0.32805906
chr12	49428326	49428477	KMT2D	1466	0.30616962
chr12	49428571	49428752	KMT2D	1891	0.22582968
chr12	49430876	49432815	KMT2D	18160	0.031773367
chr12	49432981	49433163	KMT2D	1524	0.10264634
chr12	49433191	49433443	KMT2D	1946	-0.22433583
chr12	49433481	49435340	KMT2D	11031	-0.55617332
chr12	49435381	49435537	KMT2D	2122	0.78162197
chr12	49435661	49435805	KMT2D	1945	0.69882628
chr12	49435841	49436114	KMT2D	2246	-0.029403259
chr12	49436301	49436457	KMT2D	1712	0.48989723
chr12	49436491	49436676	KMT2D	2089	0.43272809
chr12	49436826	49437005	KMT2D	1826	0.23754692
chr12	49437096	49437263	KMT2D	1659	0.28287838
chr12	49437386	49437599	KMT2D	3458	0.84471181
chr12	49437616	49437809	KMT2D	2956	0.87923055
chr12	49437956	49438106	KMT2D	2395	1.1842211
chr12	49438161	49438346	KMT2D	2254	0.5398728
chr12	49438491	49438785	KMT2D	2774	-0.067453827
chr12	49439641	49439795	KMT2D	1498	0.27896007
chr12	49439826	49440010	KMT2D	2100	0.47098063
chr12	49440021	49440238	KMT2D	2368	0.26445929
chr12	49440361	49440615	KMT2D	2232	-0.072400947
chr12	49441721	49441865	KMT2D	935	-0.29086267
chr12	49442411	49442597	KMT2D	1189	-0.31932396
chr12	49442866	49443039	KMT2D	1805	0.30369254
chr12	49443431	49444590	KMT2D	7365	-0.94541864
chr12	49444641	49446222	KMT2D	6874	-1.1853644
chr12	49446316	49446530	KMT2D	1866	-0.011735582
chr12	49446671	49446878	KMT2D	2183	0.26271837
chr12	49446961	49447139	KMT2D	2537	0.75406189
chr12	49447231	49447445	KMT2D	2100	0.18439917
chr12	49447726	49447945	KMT2D	1900	-0.027588817
chr12	49448056	49448235	KMT2D	1916	0.3428376
chr12	49448276	49448568	KMT2D	2910	0.082432303
chr12	49448651	49448852	KMT2D	1572	-0.13857351
chr12	49449011	49449147	KMT2D	1139	-0.029817505
chr12	56474047	56474191	ERBB3	1242	0.43798239
chr12	56477512	56477718	ERBB3	2325	0.34438527
chr12	56478752	56479237	ERBB3	4663	-0.24240143
chr12	56480292	56480470	ERBB3	1554	0.019832715
chr12	56481312	56481467	ERBB3	1734	0.46008031
chr12	56481547	56481738	ERBB3	2851	0.79574359
chr12	56481772	56481960	ERBB3	2627	0.70972284
chr12	56482292	56482475	ERBB3	1767	0.25982634
chr12	56482507	56482681	ERBB3	1936	0.31053255
chr12	56486482	56486640	ERBB3	1422	0.2263641
chr12	56486742	56486883	ERBB3	1599	0.45477752
chr12	56487107	56487359	ERBB3	2468	0.022747359
chr12	56487512	56487691	ERBB3	1119	-0.4545281
chr12	56487857	56488006	ERBB3	740	-0.63212227
chr12	56488152	56488369	ERBB3	1811	-0.12183632
chr12	56488987	56489126	ERBB3	1248	0.21524803
chr12	56489417	56489599	ERBB3	1978	0.4402038
chr12	56490252	56490431	ERBB3	1400	-0.11725945
chr12	56490507	56490645	ERBB3	923	-0.23618637
chr12	56490797	56491057	ERBB3	1860	-0.42417462
chr12	56491547	56491755	ERBB3	1587	-0.31449167
chr12	56492247	56492392	ERBB3	616	-0.69079502
chr12	56492507	56492726	ERBB3	2045	-0.010309438
chr12	56493402	56493540	ERBB3	1533	0.48252882
chr12	56493597	56493840	ERBB3	2487	0.1590803
chr12	56493922	56494061	ERBB3	1762	1.0071942
chr12	56494822	56495178	ERBB3	3225	-0.17838045
chr12	56495277	56495878	ERBB3	5408	-0.38853691
chr12	57486337	57486721	NAB2_fus	4991	0.27658547
chr12	57486952	57487208	NAB2_fus	739	-1.6082184
chr12	57857452	57857594	GLI1	969	-0.206935
chr12	57857752	57857902	GLI1	1755	0.63170615
chr12	57858427	57858679	GLI1	2261	-0.0013477305
chr12	57858862	57859075	GLI1	1325	-0.50375135
chr12	57859357	57859504	GLI1	1119	-0.037033486
chr12	57859537	57859722	GLI1	1367	-0.14394148
chr12	57859997	57860216	GLI1	1267	-0.61217171
chr12	57861087	57861307	GLI1	1793	-0.17922132
chr12	57861747	57862031	GLI1	2317	-0.19349594
chr12	57863182	57863495	GLI1	2979	0.027045161
chr12	57864072	57865855	GLI1	15561	-0.18264919
chr12	58142277	58142426	CDK4	889	-0.39628508
chr12	58142932	58143115	CDK4	1068	-0.36916223
chr12	58143177	58143326	CDK4	1285	0.57634254
chr12	58144407	58144579	CDK4	1454	-0.039865831
chr12	58144672	58144889	CDK4	2234	0.21483452
chr12	58144967	58145138	CDK4	2467	0.74355537
chr12	58145257	58145548	CDK4	2957	0.017113628
chr12	69202184	69202334	MDM2	1098	0.078355433
chr12	69202694	69202885	MDM2	2239	0.46600187
chr12	69202954	69203096	MDM2	1063	0.51062816
chr12	69207289	69207441	MDM2	191	0.26174839
chr12	69210564	69210751	MDM2	294	0.28590342
chr12	69214084	69214191	MDM2	22	-1.8958916
chr12	69218104	69218239	MDM2	439	-0.45175062
chr12	69218309	69218448	MDM2	144	-0.45613185
chr12	69222529	69222744	MDM2	835	0.025095971
chr12	69229599	69229800	MDM2	427	-0.12160891
chr12	69230414	69230553	MDM2	71	-1.5106067
chr12	69233029	69233654	MDM2	2573	-0.3579801
chr12	77216250	77216324	ZDHHC17	71	-1.9938507
chr12	92537830	92538242	BTG1	3789	-0.1442065
chr12	92539135	92539341	BTG1	1364	-0.057753477
chr12	104720154	104720217	TXNRD1	26	-0.87590965
chr12	112856844	112856979	PTPN11	365	-1.2140935
chr12	112884044	112884110	PTPN11	485	3.7955528
chr12	112884164	112884232	PTPN11	388	0.42718159
chr12	112888144	112888221	PTPN11	402	-0.22858739
chr12	112888279	112888356	PTPN11	454	-0.064134593
chr12	112890984	112891215	PTPN11	1168	-0.11873913
chr12	112892449	112892523	PTPN11	100	-1.7167647
chr12	112893829	112893893	PTPN11	203	2.6525119
chr12	112910809	112910882	PTPN11	223	2.246555
chr12	112915419	112915493	PTPN11	651	0.36675343
chr12	112915499	112915580	PTPN11	570	1.816938
chr12	112915699	112915773	PTPN11	413	-0.23527377
chr12	112915774	112915848	PTPN11	340	0.042242199
chr12	112919974	112920043	PTPN11	219	0.68619632
chr12	112924249	112924374	PTPN11	1456	0.68072783
chr12	112924389	112924757	PTPN11	3537	-0.10600606
chr12	112926209	112926353	PTPN11	1242	0.12046854
chr12	112926799	112926874	PTPN11	780	0.86868676
chr12	112926944	112927027	PTPN11	439	-0.68995553
chr12	112940014	112940087	PTPN11	494	-0.16325319
chr12	112942484	112942565	PTPN11	87	-2.4385374
chr12	115109619	115110142	TBX3	3549	-0.4169103
chr12	115111934	115112675	TBX3	5544	-0.35223987
chr12	115114084	115114312	TBX3	2029	-0.047733981
chr12	115115349	115115476	TBX3	1113	2.3810892
chr12	115117279	115117490	TBX3	1899	0.46786691
chr12	115117669	115117810	TBX3	1008	0.25544126
chr12	115118659	115118974	TBX3	3517	0.86909534
chr12	115120594	115121046	TBX3	4550	0.056381532
chr12	118519835	118519902	VSIG10	57	-2.1374479
chr12	121416548	121416924	HNF1A	2290	-0.49434393
chr12	121426603	121426852	HNF1A	2331	0.11886802
chr12	121431298	121431542	HNF1A	1730	-0.30969587
chr12	121431943	121432222	HNF1A	2138	-0.12241876
chr12	121434038	121434255	HNF1A	2019	0.091800273
chr12	121434318	121434591	HNF1A	3083	0.47795978
chr12	121434638	121434997	HNF1A	2967	-0.068481351
chr12	121435243	121435512	HNF1A	1312	-0.71631927
chr12	121437048	121437467	HNF1A	4503	0.359242
chr12	121438833	121439012	HNF1A	1792	0.27746787
chr12	123187913	123187988	HCAR2	129	-1.7342592
chr12	123188003	123188075	HCAR2	111	-1.2538764
chr12	133201247	133201434	POLE	1971	0.38796157
chr12	133201457	133201603	POLE	1540	0.55767069
chr12	133202207	133202384	POLE	1179	-0.29452002
chr12	133202677	133202926	POLE	2306	0.05476047
chr12	133208867	133209123	POLE	1894	-0.38108983
chr12	133209217	133209405	POLE	1107	-0.30252448
chr12	133210747	133210999	POLE	2823	0.21418499
chr12	133212452	133212628	POLE	1127	-0.35094847
chr12	133214577	133214755	POLE	1786	0.25972887
chr12	133215687	133215897	POLE	1518	-0.33334288
chr12	133218197	133218453	POLE	2082	-0.16796022
chr12	133218727	133219018	POLE	2748	-0.050513104
chr12	133219067	133219341	POLE	3064	0.3499843
chr12	133219382	133219626	POLE	2679	0.42135942
chr12	133219782	133219924	POLE	1304	0.22736465
chr12	133219967	133220177	POLE	1986	0.093886545
chr12	133220397	133220602	POLE	2039	0.1435179
chr12	133225492	133225705	POLE	1589	-0.22256264
chr12	133225867	133226124	POLE	1750	-0.29581133
chr12	133226227	133226513	POLE	2543	-0.068018705
chr12	133233697	133233875	POLE	2322	0.58626024
chr12	133233902	133234044	POLE	1365	0.3046789
chr12	133234422	133234564	POLE	992	-0.22180833
chr12	133235852	133236139	POLE	1917	-0.48920996
chr12	133237532	133237740	POLE	1161	-0.69992689
chr12	133238082	133238294	POLE	1659	-0.21818101
chr12	133240562	133240773	POLE	1801	-0.12223841
chr12	133240922	133241070	POLE	1548	0.48993488
chr12	133241857	133242076	POLE	2099	0.10842865
chr12	133244062	133244277	POLE	2389	0.36345975
chr12	133244907	133245124	POLE	2136	0.17996974
chr12	133245192	133245343	POLE	1496	0.4728482
chr12	133245362	133245551	POLE	1947	0.29742183
chr12	133248767	133248947	POLE	1516	-0.016309119
chr12	133249177	133249465	POLE	2968	0.13742506
chr12	133249727	133249906	POLE	1011	-0.6906163
chr12	133250137	133250305	POLE	1891	0.56113932
chr12	133251962	133252135	POLE	2210	0.62189651
chr12	133252292	133252429	POLE	1172	0.063312355
chr12	133252652	133252834	POLE	1468	0.10064054
chr12	133253107	133253276	POLE	1346	0.027932562
chr12	133253917	133254065	POLE	1353	0.55154673
chr12	133254142	133254319	POLE	2080	0.35429611
chr12	133256057	133256276	POLE	2000	0.0083883179
chr12	133256507	133256657	POLE	1202	0.30358978
chr12	133256712	133256849	POLE	985	-0.13496586
chr12	133257162	133257303	POLE	1149	0.44081986
chr12	133257702	133257875	POLE	1424	-0.082710211
chr12	133263787	133263942	POLE	440	-1.1209135
chr13	26828757	26828927	CDK8	1239	-0.19663588
chr13	26898892	26898986	CDK8	39	-0.20105084
chr13	26911662	26911814	CDK8	61	-0.35246308
chr13	26923187	26923364	CDK8	1173	-0.066484247
chr13	26927862	26928039	CDK8	435	-0.71271308
chr13	26956907	26957046	CDK8	317	0.13137038
chr13	26959337	26959510	CDK8	768	0.052549342
chr13	26967497	26967668	CDK8	294	-0.59581222
chr13	26970372	26970518	CDK8	26	-1.5573921
chr13	26971247	26971391	CDK8	64	-0.95702902
chr13	26974567	26974709	CDK8	681	-0.23220444
chr13	26975372	26975511	CDK8	764	1.1909626
chr13	26975612	26975796	CDK8	1692	0.1269637
chr13	26978062	26978262	CDK8	1352	-0.3231571
chr13	28578154	28578344	FLT3	1458	-0.042236748
chr13	28588564	28588737	FLT3	991	0.12161305
chr13	28589259	28589413	FLT3	463	0.42741758
chr13	28589704	28589871	FLT3	1107	-0.28629537
chr13	28592579	28592764	FLT3	1155	-0.28704999
chr13	28597464	28597640	FLT3	622	1.1666682
chr13	28598959	28599097	FLT3	309	0.032738594
chr13	28601189	28601414	FLT3	1019	0.98741894
chr13	28602279	28602462	FLT3	1467	0.091238083
chr13	28607994	28608134	FLT3	1791	0.93010495
chr13	28608184	28608372	FLT3	1300	1.027485
chr13	28608414	28608587	FLT3	975	0.62115985
chr13	28609609	28609853	FLT3	2133	0.59864127
chr13	28610049	28610223	FLT3	1055	-0.44760432
chr13	28611299	28611441	FLT3	478	1.4067955
chr13	28622389	28622592	FLT3	616	0.21534706
chr13	28623489	28623701	FLT3	1140	0.17404222
chr13	28623749	28623922	FLT3	985	0.095317789
chr13	28624199	28624376	FLT3	1061	0.57760735
chr13	28626659	28626824	FLT3	1327	0.10525215
chr13	28631449	28631626	FLT3	595	-0.10901028
chr13	28635974	28636228	FLT3	1956	-0.29235437
chr13	28644594	28644744	FLT3	278	0.90756401
chr13	28674554	28674686	FLT3	278	-1.5487428
chr13	28877275	28877517	FLT1	1574	-0.48268841
chr13	28880780	28880928	FLT1	980	-0.31428608
chr13	28882950	28883084	FLT1	1032	1.2943026
chr13	28885705	28885874	FLT1	519	-0.36297812
chr13	28886095	28886289	FLT1	1215	0.44798069
chr13	28891610	28891756	FLT1	976	-0.29800853
chr13	28893535	28893707	FLT1	1122	-0.35209143
chr13	28895575	28895748	FLT1	1503	1.3275732
chr13	28896370	28896519	FLT1	617	-0.34973303
chr13	28896895	28897116	FLT1	2885	0.52177776
chr13	28901570	28901718	FLT1	718	0.20631745
chr13	28903730	28903906	FLT1	1678	0.13287333
chr13	28908130	28908286	FLT1	1460	0.65028528
chr13	28913280	28913448	FLT1	1109	0.32128836
chr13	28919555	28919701	FLT1	669	-0.56896852
chr13	28931660	28931837	FLT1	1957	0.55028808
chr13	28942205	28942279	FLT1	123	1.5524225
chr13	28942575	28942674	FLT1	567	1.5479984
chr13	28942750	28942833	FLT1	250	0.51007349
chr13	28959000	28959207	FLT1	1922	0.26857612
chr13	28959680	28960087	FLT1	1289	1.1042781
chr13	28960090	28961824	FLT1	8354	0.78132489
chr13	28961845	28961931	FLT1	751	0.47512962
chr13	28961960	28962591	FLT1	3765	0.18869173
chr13	28962600	28963290	FLT1	3119	0.92907172
chr13	28963295	28964264	FLT1	7777	0.18607918
chr13	28971065	28971245	FLT1	945	0.0027473127
chr13	28973135	28973283	FLT1	854	-0.11662385
chr13	28979890	28980034	FLT1	863	0.40366512
chr13	29001270	29001471	FLT1	1792	0.12992356
chr13	29001855	29002068	FLT1	1044	0.11605955
chr13	29004165	29004338	FLT1	1104	0.011263263
chr13	29005245	29005454	FLT1	1207	0.59321094
chr13	29007930	29008106	FLT1	1614	0.69010414
chr13	29008170	29008374	FLT1	2177	1.0991127
chr13	29012330	29012504	FLT1	1175	0.52261951
chr13	29041005	29041289	FLT1	2651	0.98337036
chr13	29041630	29041765	FLT1	603	-0.3510767
chr13	29068875	29069022	FLT1	536	-0.75868119
chr13	32890551	32890686	BRCA2	476	1.6075774
chr13	32893206	32893480	BRCA2	624	0.55725957
chr13	32899186	32899359	BRCA2	123	-0.2512687
chr13	32900191	32900329	BRCA2	97	0.33361862
chr13	32900341	32900482	BRCA2	305	1.7211663
chr13	32900611	32900788	BRCA2	501	-0.63928159
chr13	32903531	32903672	BRCA2	19	-1.9983867
chr13	32905026	32905199	BRCA2	338	0.72093574
chr13	32906381	32907528	BRCA2	2961	0.1097506
chr13	32910376	32915357	BRCA2	9163	1.7635383
chr13	32918686	32918824	BRCA2	54	-0.44894263
chr13	32920926	32921057	BRCA2	56	-0.25171097
chr13	32929001	32929501	BRCA2	1095	0.30895491
chr13	32930541	32930789	BRCA2	1823	0.56202544
chr13	32931856	32932094	BRCA2	547	0.090156083
chr13	32936631	32936837	BRCA2	756	-0.0088144745
chr13	32937281	32937702	BRCA2	1628	-0.16851881
chr13	32944516	32944722	BRCA2	1042	0.48284241
chr13	32945066	32945273	BRCA2	334	-0.055879271
chr13	32950781	32950972	BRCA2	708	0.069993828
chr13	32953431	32953636	BRCA2	386	-0.99783199
chr13	32953851	32954067	BRCA2	313	0.052004573
chr13	32954131	32954302	BRCA2	949	0.95503025
chr13	32968816	32969093	BRCA2	1518	0.50347854
chr13	32971011	32971215	BRCA2	507	-0.44618117
chr13	32972266	32972944	BRCA2	3324	0.068579501
chr13	37580015	37580085	EXOSC8	236	-0.074873619
chr13	48878015	48878209	RB1	701	-0.85568254
chr13	48881385	48881558	RB1	114	-1.2674431
chr13	48916700	48916882	RB1	167	-0.33782268
chr13	48919190	48919357	RB1	56	-0.657658
chr13	48921900	48922036	RB1	44	-0.74321698
chr13	48923050	48923182	RB1	56	-0.25456061
chr13	48934130	48934295	RB1	175	0.83439186
chr13	48936925	48937127	RB1	229	-0.304726
chr13	48938995	48939127	RB1	82	0.25646588
chr13	48941595	48941782	RB1	26	-1.9936066
chr13	48942630	48942761	RB1	199	0.19865176
chr13	48947500	48947645	RB1	41	-1.1223659
chr13	48951030	48951209	RB1	260	-0.55255564
chr13	48953715	48953810	RB1	330	2.7575336
chr13	48954170	48954235	RB1	15	-1.040642
chr13	48954295	48954404	RB1	217	0.84527504
chr13	48955375	48955626	RB1	280	-0.42527401
chr13	49027105	49027282	RB1	169	-0.58362656
chr13	49030315	49030517	RB1	644	0.35682101
chr13	49033800	49034007	RB1	1099	-0.51969792
chr13	49037835	49037984	RB1	33	-2.0476248
chr13	49039110	49039277	RB1	424	0.94094211
chr13	49039315	49039518	RB1	1303	0.29328667
chr13	49047430	49047576	RB1	65	-0.23772332
chr13	49050815	49050983	RB1	644	0.13141692
chr13	49051440	49051572	RB1	53	-0.95042171
chr13	49054085	49054245	RB1	737	-0.17723858
chr13	73333901	73334035	DIS3	253	0.6706117
chr13	73334631	73334806	DIS3	291	0.16559194
chr13	73335476	73335681	DIS3	275	0.93402604
chr13	73335751	73335971	DIS3	1499	0.5231017
chr13	73336031	73336307	DIS3	722	-0.30665419
chr13	73337566	73337767	DIS3	488	-0.06409548
chr13	73340081	73340216	DIS3	241	-0.93986199
chr13	73342901	73343077	DIS3	98	-0.9219789
chr13	73345011	73345146	DIS3	173	0.9930959
chr13	73345171	73345311	DIS3	205	-0.68167326
chr13	73345911	73346047	DIS3	213	0.076442341
chr13	73346266	73346442	DIS3	369	-0.35713504
chr13	73346806	73347012	DIS3	636	-0.39061253
chr13	73347796	73347969	DIS3	513	-0.0092572706
chr13	73348056	73348230	DIS3	364	0.56836156
chr13	73349326	73349537	DIS3	731	-0.4221219
chr13	73350041	73350245	DIS3	349	0.29865913
chr13	73351546	73351648	DIS3	319	0.4443134
chr13	73352291	73352537	DIS3	736	0.43023552
chr13	73354961	73355164	DIS3	752	0.36292121
chr13	73355376	73355527	DIS3	553	-1.1183336
chr13	73355716	73355996	DIS3	2337	0.070914133
chr13	108959280	108959353	TNFSF13B	60	-2.3713769
chr13	110408575	110408716	IRS2	552	-0.8182657
chr13	110434360	110434579	IRS2	1846	0.27632729
chr13	110434585	110436304	IRS2	10346	-0.42596009
chr13	110436310	110438318	IRS2	13910	-0.01469968
chr13	110438330	110438427	IRS2	587	0.14960315
chr14	23652272	23652342	NR-21	145	-0.78092031
chr14	23652362	23652434	NR-21	160	-1.024638
chr14	35078701	35078764	SNX6	15	-1.0272215
chr14	35871171	35871314	NFKBIA	846	-0.35010181
chr14	35871566	35871887	NFKBIA	3340	0.065407412
chr14	35871941	35872082	NFKBIA	1186	0.03337244
chr14	35872331	35872610	NFKBIA	1897	-0.39564229
chr14	35872866	35873037	NFKBIA	2048	0.48452008
chr14	35873601	35873891	NFKBIA	2133	-0.030452597
chr14	36986461	36987264	NKX2-1	5535	-0.46559948
chr14	36988166	36988269	NKX2-1	793	0.49382882
chr14	36988281	36988935	NKX2-1	5369	-0.46588458
chr14	36989231	36989511	NKX2-1	1930	-0.062799457
chr14	36989716	36989873	NKX2-1	675	-0.75041464
chr14	39816947	39817025	CTAGE5	85	-0.35895285
chr14	45565418	45565494	PRPF39	155	0.28009774
chr14	45565508	45565575	PRPF39	171	2.3034385
chr14	50933114	50933187	MAP4K5	36	-1.3326361
chr14	58825755	58825823	ARID4A	82	1.3246437
chr14	58825835	58825905	ARID4A	122	-1.004557
chr14	68290229	68290364	RAD51B	385	-0.6500098
chr14	68292159	68292338	RAD51B	910	0.47205499
chr14	68301774	68301945	RAD51B	1125	0.27061926
chr14	68331710	68331884	RAD51B	428	0.070065783
chr14	68352550	68352728	RAD51B	373	-0.045470035
chr14	68353705	68353927	RAD51B	249	-0.73081018
chr14	68758575	68758726	RAD51B	1119	-0.10816634
chr14	68878105	68878263	RAD51B	1517	0.24725772
chr14	68934843	68934991	RAD51B	1055	0.011970964
chr14	68944353	68944836	RAD51B	3442	0.026194059
chr14	68963813	68964204	RAD51B	3125	0.16246641
chr14	68964213	68964341	RAD51B	731	3.4849666
chr14	68964478	68964558	RAD51B	181	-0.236779
chr14	69006908	69007713	RAD51B	6218	0.0060527843
chr14	69007723	69008561	RAD51B	8865	-0.027706409
chr14	69028693	69030680	RAD51B	21495	0.21925517
chr14	69061403	69062655	RAD51B	10125	0
chr14	69062673	69062777	RAD51B	73	-0.0019377041
chr14	69149643	69149746	RAD51B	291	-1.3703057
chr14	81422000	81422217	TSHR	1482	-0.3380779
chr14	81528445	81528586	TSHR	47	-0.82006047
chr14	81534560	81534702	TSHR	492	0.3777768
chr14	81554250	81554391	TSHR	624	0.038785222
chr14	81557390	81557541	TSHR	375	1.3511978
chr14	81558840	81558983	TSHR	879	0.38191142
chr14	81562940	81563083	TSHR	1118	0.28092024
chr14	81569050	81571567	TSHR	12504	0.72692247
chr14	81574700	81574834	TSHR	227	0.039326926
chr14	81574865	81575224	TSHR	2302	-0.43182212
chr14	81575240	81575311	TSHR	416	3.6364582
chr14	81605991	81606249	TSHR	2708	0.20723359
chr14	81609261	81610725	TSHR	17108	0
chr14	95556802	95557012	DICER1	2573	0.8244207
chr14	95557337	95557471	DICER1	822	1.885309
chr14	95557512	95557727	DICER1	1454	-0.16061278
chr14	95560202	95560520	DICER1	2616	-0.2451475
chr14	95562132	95563077	DICER1	8062	-0.2320093
chr14	95566107	95566313	DICER1	962	0.2939759
chr14	95569657	95570486	DICER1	7316	0.17924705
chr14	95571377	95571620	DICER1	907	-1.2063337
chr14	95571987	95572128	DICER1	420	-0.42476227
chr14	95572347	95572563	DICER1	925	-0.27861746
chr14	95573912	95574125	DICER1	799	0.97562736
chr14	95574192	95574464	DICER1	724	-0.30573746
chr14	95574637	95574879	DICER1	1277	-0.13643122
chr14	95577627	95577802	DICER1	1395	0.46676284
chr14	95578472	95578609	DICER1	432	0.2560739
chr14	95579407	95579578	DICER1	404	-0.64858747
chr14	95581982	95582186	DICER1	1606	0.50621017
chr14	95582757	95583040	DICER1	1919	1.2484841
chr14	95583932	95584116	DICER1	1148	1.2577487
chr14	95590497	95591006	DICER1	3486	0.65813985
chr14	95592887	95593099	DICER1	205	-0.46619971
chr14	95595777	95595996	DICER1	487	-0.46333671
chr14	95596372	95596540	DICER1	149	-0.90875481
